feature_set,protocol,split,split_seed,model,n_train,n_test,train_prevalence,test_prevalence,test_files,threshold,tp,fp,tn,fn,accuracy,balanced_accuracy,precision,recall,f1,f1_macro,mcc,fpr,fnr,tnr,roc_auc,pr_auc,pr_auc_benign,brier,clean_balanced_accuracy,clean_roc_auc,clean_fpr,clean_recall,clean_f1_macro,clean_n
shared18,site_disjoint,site2to1,201,logreg,240000,728316,0.8552041666666667,0.44123292636712635,"1,2,3,4,5,6,7,8,9,10",0.5,314840,285832,121127,6517,0.5985959391253247,0.6386798466117503,0.5241462894891056,0.9797203732920086,0.6829286280583365,0.5680380519243915,0.3622377124423322,0.7023606800685082,0.020279626707991424,0.2976393199314919,0.5572972667411227,0.5939314418577495,0.6996878201539359,0.38029820980142603,0.972707192944338,0.9913992809751988,0.03430598740333254,0.9797203732920086,0.9701763272432151,446787
shared18,site_disjoint,site2to1,201,tree,240000,728316,0.8552041666666667,0.44123292636712635,"1,2,3,4,5,6,7,8,9,10",0.5,319741,284238,122721,1616,0.6075137714947907,0.6482637505734019,0.5293909225320748,0.9949713247260834,0.6910808614384396,0.5765246654960674,0.3913119197118249,0.6984438235792795,0.005028675273916547,0.3015561764207205,0.5607625808091953,0.468030144328195,0.6936249035473021,0.39157089052714983,0.9866868104137473,0.9984377725228009,0.021597703898588855,0.9949713247260834,0.9879830047901127,446787
shared18,site_disjoint,site2to1,201,rf,240000,728316,0.8552041666666667,0.44123292636712635,"1,2,3,4,5,6,7,8,9,10",0.5,319809,284229,122730,1548,0.6076194948346597,0.6483806095345802,0.5294517894569547,0.9951829273985008,0.6911837647707195,0.5766187122183721,0.3916941624457216,0.6984217083293403,0.004817072601499267,0.3015782916706597,0.4596181445501712,0.5046951636042109,0.6870487298283177,0.3932386627687543,0.9868284883345051,0.9991702451277723,0.021525950729490553,0.9951829273985008,0.9881952420209679,446787
shared18,site_disjoint,site2to1,201,xgboost,240000,728316,0.8552041666666667,0.44123292636712635,"1,2,3,4,5,6,7,8,9,10",0.5,319760,284136,122823,1597,0.6076799081717277,0.6484186324611156,0.5294951448593798,0.9950304490022001,0.6911839248292089,0.5767320714516571,0.39161692884840144,0.6981931840799688,0.004969550997799954,0.3018068159200313,0.4663513368965967,0.4056229276602609,0.6884866035082956,0.3912801444530487,0.9871229738433627,0.9994558630123848,0.020784501315474768,0.9950304490022001,0.9883215775697655,446787
shared18,site_disjoint,site2to1,201,hgb,240000,728316,0.8552041666666667,0.44123292636712635,"1,2,3,4,5,6,7,8,9,10",0.5,319789,284139,122820,1568,0.6077156069618133,0.6484600677442147,0.52951510776119,0.995120691318378,0.6912227043559552,0.5767597354378813,0.39176626470879344,0.6982005558299484,0.004879308681621996,0.30179944417005156,0.4769404959067557,0.4016796911283253,0.6838661585900478,0.3912567334706844,0.9871561361399352,0.9994613872397797,0.020808419038507536,0.995120691318378,0.9883928941013688,446787
shared18,site_disjoint,site2to1,201,mlp,240000,728316,0.8552041666666667,0.44123292636712635,"1,2,3,4,5,6,7,8,9,10",0.5,320729,284398,122561,628,0.608650640655979,0.649604401752974,0.5300193182588118,0.9980457870841463,0.6923573423825992,0.5773612843483802,0.3963093767872071,0.6988369835781983,0.001954212915853708,0.3011630164218017,0.5063245479838873,0.4287283895513818,0.6941927386605026,0.3922952115535736,0.9875862356452383,0.9993444432858849,0.022873315793669777,0.9980457870841463,0.9902561086839473,446787
native,random,random,101,majority,240000,60000,0.6084583333333333,0.6036,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",0.5,36216,23784,0,0,0.6036,0.5,0.6036,1.0,0.752806186081317,0.3764030930406585,0.0,1.0,0.0,0.0,0.5,0.6036,0.3964,0.3964,0.5,0.5,1.0,1.0,0.4400646439116857,46081
native,random,random,101,stratified,240000,60000,0.6084583333333333,0.6036,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",0.5,21951,14487,9297,14265,0.5208,0.49850317870777355,0.6024205499753005,0.6061133200795229,0.6042612932529523,0.49849359175383645,-0.0029985361933301,0.6091069626639758,0.39388667992047716,0.3908930373360242,0.4985031787077736,0.6028851196296615,0.3956870158778124,0.4792,0.49966081614721203,0.49966081614721203,0.6067916877850988,0.6061133200795229,0.48065758274685205,46081
native,random,random,101,logreg,240000,60000,0.6084583333333333,0.6036,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",0.5,25807,7016,16768,10409,0.7095833333333333,0.7087986850731022,0.7862474484355483,0.7125855975259554,0.7476064253537855,0.7028391421131284,0.410355775547001,0.2949882273797511,0.2874144024740446,0.7050117726202489,0.8287820395850037,0.8818859904293832,0.7670665000910204,0.1502422995038819,0.84975453216389,0.9906182421716813,0.013076533198175368,0.7125855975259554,0.7396491586513253,46081
native,random,random,101,tree,240000,60000,0.6084583333333333,0.6036,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",0.5,21431,1544,22240,14785,0.72785,0.7634187168724396,0.9327965179542982,0.5917550254031367,0.7241303576557246,0.7278005140578447,0.5301442078411909,0.06491759165825765,0.40824497459686326,0.9350824083417424,0.8743450814760501,0.9024814250912123,0.8048508604724349,0.1329382573081712,0.7958775127015684,0.9999861939474266,0.0,0.5917550254031367,0.6575803846416073,46081
native,random,random,101,rf,240000,60000,0.6084583333333333,0.6036,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",0.5,23356,4140,19644,12860,0.7166666666666667,0.7354208642081808,0.849432644748327,0.6449083278109123,0.7331742842792567,0.7155780460623117,0.46223674886427746,0.17406659939455096,0.3550916721890877,0.8259334006054491,0.8545852354850973,0.8992264157931473,0.8034579814764597,0.14334384184641283,0.8224541639054561,0.999962137967935,0.0,0.6449083278109123,0.6947636002729257,46081
native,random,random,101,xgboost,240000,60000,0.6084583333333333,0.6036,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",0.5,21488,1603,22181,14728,0.7278166666666667,0.762965332235759,0.930579013468451,0.5933289153965098,0.7246362149493314,0.727780351885059,0.5287296580707251,0.06739825092499159,0.40667108460349016,0.9326017490750084,0.8731517541841302,0.9070284110837599,0.8240556070651407,0.13332290947437286,0.7966644576982549,1.0,0.0,0.5933289153965098,0.6586737536250598,46081
native,random,random,101,hgb,240000,60000,0.6084583333333333,0.6036,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",0.5,21427,1541,22243,14789,0.7278333333333333,0.7634265602706221,0.9329066527342389,0.5916445769825491,0.724080832657475,0.7277829840740677,0.5301906589287823,0.06479145644130507,0.40835542301745087,0.9352085435586949,0.8738367466139738,0.9068671605338768,0.8233895015258168,0.13285433268968858,0.7958222884912746,1.0,0.0,0.5916445769825491,0.6575036695399532,46081
native,random,random,101,mlp,240000,60000,0.6084583333333333,0.6036,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",0.5,21424,1545,22239,14792,0.7277166666666667,0.7633010519682666,0.9327354260089686,0.5915617406671084,0.7239672214243474,0.7276664192298092,0.529933671229666,0.06495963673057517,0.4084382593328915,0.9350403632694249,0.8743414296985215,0.9084122046820897,0.8264610216373023,0.1325298249721527,0.795527449147543,0.9996785226020686,0.0005068423720223011,0.5915617406671084,0.6573104329380282,46081
native,file_disjoint,file_disjoint,101,majority,240000,58007,0.6204916666666667,0.3647835606047546,"8,11,16,20",0.5,21160,36847,0,0,0.3647835606047546,0.5,0.3647835606047546,1.0,0.5345661702477043,0.2672830851238521,0.0,1.0,0.0,0.0,0.5,0.3647835606047546,0.6352164393952454,0.6352164393952454,0.5,0.5,1.0,1.0,0.2672830851238521,58007
native,file_disjoint,file_disjoint,101,stratified,240000,58007,0.6204916666666667,0.3647835606047546,"8,11,16,20",0.5,13217,22695,14152,7943,0.47182236626614027,0.504348307693239,0.36803853865003344,0.6246219281663516,0.46316932996916177,0.47168510270301595,0.008620696651856632,0.6159253127798735,0.3753780718336484,0.38407468722012644,0.5043483076932391,0.3668166912675358,0.6372483721708051,0.5281776337338597,0.504348307693239,0.5043483076932391,0.6159253127798735,0.6246219281663516,0.47168510270301595,58007
native,file_disjoint,file_disjoint,101,logreg,240000,58007,0.6204916666666667,0.3647835606047546,"8,11,16,20",0.5,20996,406,36441,164,0.9901735997379627,0.9906154956507169,0.981029810298103,0.9922495274102079,0.9866077721911565,0.9894238011421392,0.978887471100293,0.01101853610877412,0.00775047258979206,0.9889814638912259,0.9978991667018519,0.9938259147337766,0.9990398396439666,0.008227667680077204,0.9906154956507169,0.9978991667018519,0.01101853610877412,0.9922495274102079,0.9894238011421392,58007
native,file_disjoint,file_disjoint,101,tree,240000,58007,0.6204916666666667,0.3647835606047546,"8,11,16,20",0.5,21160,4,36843,0,0.9999310428051786,0.9999457214970011,0.9998109998109999,1.0,0.9999054909743881,0.9999256047625367,0.9998512205934924,0.00010855700599777458,0.0,0.9998914429940022,0.9999457214970011,0.9998109998109999,0.9999604001888236,6.895719482131466e-05,0.9999457214970011,0.9999457214970011,0.00010855700599777458,1.0,0.9999256047625367,58007
native,file_disjoint,file_disjoint,101,rf,240000,58007,0.6204916666666667,0.3647835606047546,"8,11,16,20",0.5,21119,2,36845,41,0.9992587101556709,0.9990040516747766,0.9999053075138488,0.998062381852552,0.9989829947257634,0.9991999047245785,0.9984008617327442,5.427850299888729e-05,0.001937618147448015,0.9999457214970011,0.9999994741449378,0.9999990807528939,0.9999996996857585,0.0009253625767525109,0.9990040516747766,0.9999994741449378,5.427850299888729e-05,0.998062381852552,0.9991999047245785,58007
native,file_disjoint,file_disjoint,101,xgboost,240000,58007,0.6204916666666667,0.3647835606047546,"8,11,16,20",0.5,21160,2,36845,0,0.9999655214025893,0.9999728607485006,0.9999054909743881,1.0,0.9999527432540996,0.9999628016330206,0.9999256060333678,5.427850299888729e-05,0.0,0.9999457214970011,0.9999999948697067,0.9999999910672,0.9999999970539639,3.6462315620156005e-05,0.9999728607485006,0.9999999948697067,5.427850299888729e-05,1.0,0.9999628016330206,58007
native,file_disjoint,file_disjoint,101,hgb,240000,58007,0.6204916666666667,0.3647835606047546,"8,11,16,20",0.5,21160,2,36845,0,0.9999655214025893,0.9999728607485006,0.9999054909743881,1.0,0.9999527432540996,0.9999628016330206,0.9999256060333678,5.427850299888729e-05,0.0,0.9999457214970011,0.9999858673245617,0.9999714278254472,0.9999935297668596,3.457101459388734e-05,0.9999728607485006,0.9999858673245617,5.427850299888729e-05,1.0,0.9999628016330206,58007
native,file_disjoint,file_disjoint,101,mlp,240000,58007,0.6204916666666667,0.3647835606047546,"8,11,16,20",0.5,20950,28,36819,210,0.9958970469081317,0.9946578576623726,0.9986652683763944,0.9900756143667296,0.994351891404433,0.9955651384034998,0.991153170170745,0.0007598990419844221,0.00992438563327032,0.9992401009580156,0.9915310734425594,0.994000496774384,0.9881189135983648,0.0038891376461833715,0.9946578576623726,0.9915310734425594,0.0007598990419844221,0.9900756143667296,0.9955651384034998,58007
native,random,random,102,majority,240000,60000,0.6061333333333333,0.6066166666666667,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",0.5,36397,23603,0,0,0.6066166666666667,0.5,0.6066166666666667,1.0,0.7551479817836655,0.37757399089183274,0.0,1.0,0.0,0.0,0.5,0.6066166666666667,0.3933833333333333,0.3933833333333333,0.5,0.5,1.0,1.0,0.44087649595426137,46159
native,random,random,102,stratified,240000,60000,0.6061333333333333,0.6066166666666667,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",0.5,21921,14375,9228,14476,0.51915,0.49662108134669636,0.6039508485783558,0.6022749127675358,0.6031117163963517,0.4966221274606529,-0.006752800620827218,0.6090327500741431,0.3977250872324642,0.3909672499258569,0.4966210813466963,0.6050111113100751,0.39178742472363903,0.48085,0.4997135678363391,0.4997135678363391,0.6028477770948576,0.6022749127675358,0.47933056259460505,46159
native,random,random,102,logreg,240000,60000,0.6061333333333333,0.6066166666666667,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",0.5,28393,8473,15130,8004,0.7253833333333334,0.7105559875501513,0.7701676341344328,0.780091765804874,0.7750979348375032,0.7112753512260135,0.4226448818279254,0.3589797907045715,0.21990823419512598,0.6410202092954286,0.8286650967571596,0.8832719661935682,0.7648926657091343,0.15079434282548754,0.883284973252775,0.9907170834557695,0.013521819299323909,0.780091765804874,0.7888513623605984,46159
native,random,random,102,tree,240000,60000,0.6061333333333333,0.6066166666666667,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",0.5,21563,1449,22154,14834,0.7286166666666667,0.7655242180337882,0.9370328524248218,0.5924389372750501,0.7259169486104798,0.7285903338223298,0.5335104427308719,0.06139050120747363,0.40756106272494985,0.9386094987925264,0.8754493098406895,0.9021420031193739,0.7963190111552518,0.1331757252199632,0.7961682496250276,0.9998557474920161,0.0001024380249948781,0.5924389372750501,0.65613114890879,46159
native,random,random,102,rf,240000,60000,0.6061333333333333,0.6066166666666667,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",0.5,23705,4258,19345,12692,0.7175,0.7354445724848875,0.8477273540035046,0.6512899414786933,0.7366376631448105,0.7160003556557986,0.461123520357111,0.18040079650891835,0.3487100585213067,0.8195992034910816,0.8549928186937716,0.9006955800061082,0.8016238161794265,0.146610107736045,0.8256449707393467,0.9999259205083966,0.0,0.6512899414786933,0.6974299658629333,46159
native,random,random,102,xgboost,240000,60000,0.6061333333333333,0.6066166666666667,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",0.5,21592,1484,22119,14805,0.7285166666666667,0.7651811713420225,0.9356907609637719,0.5932357062395253,0.7261110083567333,0.7284957209411337,0.5325427069772912,0.06287336355548023,0.40676429376047474,0.9371266364445198,0.8745123889398354,0.9086946238350406,0.8239172133861102,0.1334422528743744,0.7965666341072652,0.9999506202393458,0.0001024380249948781,0.5932357062395253,0.656685199623574,46159
native,random,random,102,hgb,240000,60000,0.6061333333333333,0.6066166666666667,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",0.5,21541,1434,22169,14856,0.7285,0.7655397515405553,0.9375843307943417,0.5918344918537242,0.7256282422690831,0.7284702536145837,0.5337042290254868,0.06075498877261365,0.4081655081462758,0.9392450112273864,0.8754688720834092,0.9088415141807541,0.8245551347659043,0.13302050435244941,0.7958660269143647,0.9999350731434292,0.0001024380249948781,0.5918344918537242,0.6557108949711437,46159
native,random,random,102,mlp,240000,60000,0.6061333333333333,0.6066166666666667,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",0.5,21533,1436,22167,14864,0.7283333333333334,0.7653874848773841,0.9374809525882711,0.5916146935186966,0.7254320654920324,0.7283029971554235,0.5334246339566198,0.060839723763928315,0.4083853064813034,0.9391602762360717,0.8754058865624523,0.9099411791264578,0.8255919600520001,0.13362042605876923,0.7956024707093585,0.9996669335847482,0.0004097520999795124,0.5916146935186966,0.6554763569552189,46159
native,file_disjoint,file_disjoint,102,majority,240000,60000,0.6066291666666667,0.60825,"8,10,12,19",0.5,36495,23505,0,0,0.60825,0.5,0.60825,1.0,0.756412249339344,0.378206124669672,0.0,1.0,0.0,0.0,0.5,0.60825,0.39175,0.39175,0.5,0.5,1.0,1.0,0.378206124669672,60000
native,file_disjoint,file_disjoint,102,stratified,240000,60000,0.6066291666666667,0.60825,"8,10,12,19",0.5,22124,14202,9303,14371,0.5237833333333334,0.5010040801630912,0.6090403567692562,0.6062200301411153,0.6076269208058115,0.50099864872822,0.002005628921475592,0.604211869814933,0.3937799698588848,0.39578813018506703,0.5010040801630911,0.6087291301044807,0.39222998965581135,0.4762166666666667,0.5010040801630912,0.5010040801630911,0.604211869814933,0.6062200301411153,0.50099864872822,60000
native,file_disjoint,file_disjoint,102,logreg,240000,60000,0.6066291666666667,0.60825,"8,10,12,19",0.5,36211,341,23164,284,0.9895833333333334,0.9888552802426887,0.9906708251258481,0.9922181120701465,0.9914438649088942,0.9890663406924725,0.9781346472313067,0.014507551584769199,0.007781887929853405,0.9854924484152308,0.9923034906216226,0.9894499201280917,0.9809410880869028,0.009761462591465925,0.9888552802426887,0.9923034906216226,0.014507551584769199,0.9922181120701465,0.9890663406924725,60000
native,file_disjoint,file_disjoint,102,tree,240000,60000,0.6066291666666667,0.60825,"8,10,12,19",0.5,36490,8,23497,5,0.9997833333333334,0.9997613209072271,0.9997808099073922,0.9998629949308124,0.999821900730207,0.9997726730872513,0.9995453516773078,0.00034035311635822167,0.00013700506918755994,0.9996596468836417,0.999761320907227,0.9997271682016917,0.9995803047751225,0.00021666666666666666,0.9997613209072271,0.999761320907227,0.00034035311635822167,0.9998629949308124,0.9997726730872513,60000
native,file_disjoint,file_disjoint,102,rf,240000,60000,0.6066291666666667,0.60825,"8,10,12,19",0.5,36451,1,23504,44,0.99925,0.9993759056258024,0.9999725666630089,0.9987943553911495,0.9993831137675299,0.9992133727084732,0.9984278744911503,4.254413954477771e-05,0.0012056446088505276,0.9999574558604553,0.9999998315487556,0.999999891092402,0.9999997379533757,0.0007430926987278764,0.9993759056258024,0.9999998315487556,4.254413954477771e-05,0.9987943553911495,0.9992133727084732,60000
native,file_disjoint,file_disjoint,102,xgboost,240000,60000,0.6066291666666667,0.60825,"8,10,12,19",0.5,36493,1,23504,2,0.99995,0.9999513269163901,0.9999725982353264,0.999945197972325,0.9999588979161244,0.9999475415321406,0.9998950836757788,4.254413954477771e-05,5.4802027675023976e-05,0.9999574558604553,0.9999999795993303,0.9999999819770106,0.999999956604218,9.723228140501305e-05,0.9999513269163901,0.9999999795993303,4.254413954477771e-05,0.999945197972325,0.9999475415321406,60000
native,file_disjoint,file_disjoint,102,hgb,240000,60000,0.6066291666666667,0.60825,"8,10,12,19",0.5,36486,2,23503,9,0.9998166666666667,0.9998341512981864,0.9999451874588906,0.9997533908754624,0.999849279969308,0.9998076610195987,0.9996153519954776,8.508827908955542e-05,0.0002466091245376079,0.9999149117209104,0.9999996467769755,0.9999997710632402,0.9999994447367516,0.00012369650644929688,0.9998341512981864,0.9999996467769755,8.508827908955542e-05,0.9997533908754624,0.9998076610195987,60000
native,file_disjoint,file_disjoint,102,mlp,240000,60000,0.6066291666666667,0.60825,"8,10,12,19",0.5,36133,41,23464,362,0.9932833333333333,0.9941682616347424,0.9988665892630065,0.9900808329908206,0.9944543065130936,0.9929699011384847,0.9860020561876666,0.001744309721335886,0.00991916700917934,0.9982556902786641,0.9961804152463065,0.9977861347234376,0.9897521537977787,0.00630505196750164,0.9941682616347424,0.9961804152463065,0.001744309721335886,0.9900808329908206,0.9929699011384847,60000
native,site_disjoint,site1to2,201,majority,240000,487574,0.4421625,0.8548363940653111,"11,12,13,14,15,16,17,18,19,20",0.5,0,0,70778,416796,0.14516360593468888,0.5,0.0,0.0,0.0,0.12676232914004068,0.0,0.0,1.0,1.0,0.5,0.8548363940653111,0.14516360593468888,0.8548363940653111,0.5,0.5,0.0,0.0,0.12676232914004068,487574
native,site_disjoint,site1to2,201,stratified,240000,487574,0.4421625,0.8548363940653111,"11,12,13,14,15,16,17,18,19,20",0.5,184015,31424,39354,232781,0.45812327974830486,0.4987595954993891,0.854139686871922,0.4414989587232123,0.5821095004231022,0.4058185532753019,-0.001759745569991359,0.44397976772443415,0.5585010412767877,0.5560202322755659,0.4987595954993891,0.8545287985648948,0.1448569292124796,0.5418767202516951,0.4987595954993891,0.4987595954993891,0.44397976772443415,0.4414989587232123,0.4058185532753019,487574
native,site_disjoint,site1to2,201,logreg,240000,487574,0.4421625,0.8548363940653111,"11,12,13,14,15,16,17,18,19,20",0.5,170449,958,69820,246347,0.49278468499140643,0.69770769119526,0.9944109633795586,0.4089506617146038,0.5795584177571349,0.47021828936804266,0.291737279291191,0.013535279324083755,0.5910493382853962,0.9864647206759163,0.9885379900099978,0.9965609946937506,0.9792907453806572,0.21573945520808935,0.69770769119526,0.9885379900099978,0.013535279324083755,0.4089506617146038,0.47021828936804266,487574
native,site_disjoint,site1to2,201,tree,240000,487574,0.4421625,0.8548363940653111,"11,12,13,14,15,16,17,18,19,20",0.5,135259,215,70563,281537,0.4221348964464881,0.6607416008253298,0.9984129796123241,0.3245208687223486,0.48982925018559764,0.41177835411157016,0.2528181271052926,0.003037667071688943,0.6754791312776515,0.996962332928311,0.830078521998582,0.9504416370979969,0.3346197850834461,0.4008127407168175,0.6607416008253298,0.830078521998582,0.003037667071688943,0.3245208687223486,0.41177835411157016,487574
native,site_disjoint,site1to2,201,rf,240000,487574,0.4421625,0.8548363940653111,"11,12,13,14,15,16,17,18,19,20",0.5,135259,13,70765,281537,0.4225491925328258,0.6621685979148209,0.9999038973327814,0.3245208687223486,0.49000847721657476,0.41226574943366323,0.2551797232367586,0.0001836728927067733,0.6754791312776515,0.9998163271072932,0.7379470265350033,0.9582685683439565,0.4426426262529426,0.399676875741238,0.6621685979148209,0.7379470265350033,0.0001836728927067733,0.3245208687223486,0.41226574943366323,487574
native,site_disjoint,site1to2,201,xgboost,240000,487574,0.4421625,0.8548363940653111,"11,12,13,14,15,16,17,18,19,20",0.5,135263,23,70755,281533,0.4225368867084791,0.6621027530050914,0.999829989799388,0.32453046574343325,0.4900105419122522,0.41224867978595403,0.2550679827799355,0.00032495973325044505,0.6754695342565668,0.9996750402667496,0.9089358934540026,0.9830709879596742,0.7980894268782585,0.40041324496269226,0.6621027530050914,0.9089358934540026,0.00032495973325044505,0.32453046574343325,0.41224867978595403,487574
native,site_disjoint,site1to2,201,hgb,240000,487574,0.4421625,0.8548363940653111,"11,12,13,14,15,16,17,18,19,20",0.5,135264,30,70748,281532,0.4225245808841325,0.6620545022385367,0.9997782606767485,0.32453286499870443,0.4900070640656415,0.4122335572303114,0.25498741662504615,0.00042386052163101526,0.6754671350012956,0.999576139478369,0.9298818654799413,0.9866636749127629,0.8415930643811955,0.4006446498986567,0.6620545022385367,0.9298818654799413,0.00042386052163101526,0.32453286499870443,0.4122335572303114,487574
native,site_disjoint,site1to2,201,mlp,240000,487574,0.4421625,0.8548363940653111,"11,12,13,14,15,16,17,18,19,20",0.5,135228,85,70693,281568,0.42233794254820806,0.6616227768321606,0.9993718268015638,0.3244464918089425,0.48985979217871833,0.412037420454725,0.2542971137140675,0.00120093814462121,0.6755535081910575,0.9987990618553788,0.9955631436474128,0.9990032153385953,0.9911121254530323,0.4029671847820282,0.6616227768321606,0.9955631436474128,0.00120093814462121,0.3244464918089425,0.412037420454725,487574
native,site_disjoint,site2to1,201,majority,240000,728316,0.8552041666666667,0.44123292636712635,"1,2,3,4,5,6,7,8,9,10",0.5,321357,406959,0,0,0.44123292636712635,0.5,0.44123292636712635,1.0,0.6122992589120612,0.3061496294560306,0.0,1.0,0.0,0.0,0.5,0.44123292636712635,0.5587670736328736,0.5587670736328736,0.5,0.5,1.0,1.0,0.4183551521589702,446787
native,site_disjoint,site2to1,201,stratified,240000,728316,0.8552041666666667,0.44123292636712635,"1,2,3,4,5,6,7,8,9,10",0.5,275272,348182,58777,46085,0.4586594280504616,0.5005111476150093,0.44152736208284815,0.8565925123772005,0.582702783943032,0.4061903688794584,0.001445886721044036,0.855570217147182,0.14340748762279956,0.1444297828528181,0.5005111476150093,0.44148513779659004,0.5590199064985516,0.5413405719495384,0.500296575091574,0.500296575091574,0.8559993621940525,0.8565925123772005,0.48628830061938955,446787
native,site_disjoint,site2to1,201,logreg,240000,728316,0.8552041666666667,0.44123292636712635,"1,2,3,4,5,6,7,8,9,10",0.5,318789,283354,123605,2568,0.6074204054284129,0.6478686363634942,0.5294240736834938,0.9920088873122416,0.6903930698429886,0.5770434321251887,0.38800939263525897,0.6962716145852531,0.007991112687758475,0.30372838541474695,0.6401519988486605,0.6458588405987621,0.7374502859647587,0.3893467670005242,0.9887294695669875,0.9980524378798585,0.014549948178266763,0.9920088873122416,0.98784848279073,446787
native,site_disjoint,site2to1,201,tree,240000,728316,0.8552041666666667,0.44123292636712635,"1,2,3,4,5,6,7,8,9,10",0.5,317714,281706,125253,3643,0.6082071518406845,0.6482208157046278,0.5300357011778052,0.9886636980056448,0.6900997744296393,0.5787940904041153,0.3856764054567175,0.6922220665963893,0.011336301994355187,0.3077779334036107,0.6482208157046278,0.5290290061046146,0.6858700746338773,0.3917928481593155,0.9936262761733557,0.9936262761733557,0.0014111456589332696,0.9886636980056448,0.9895020680729991,446787
native,site_disjoint,site2to1,201,rf,240000,728316,0.8552041666666667,0.44123292636712635,"1,2,3,4,5,6,7,8,9,10",0.5,318388,281538,125421,2969,0.6093632434273035,0.6494759026541281,0.5307121211616099,0.9907610539057808,0.6911839250262949,0.5798709095178117,0.389543489075648,0.6918092485975246,0.009238946094219202,0.3081907514024754,0.5656695820261919,0.580483337254014,0.716885437755809,0.39463277048419365,0.9953446503683412,0.9999881468996291,7.175316909830184e-05,0.9907610539057808,0.99180618089486,446787
native,site_disjoint,site2to1,201,xgboost,240000,728316,0.8552041666666667,0.44123292636712635,"1,2,3,4,5,6,7,8,9,10",0.5,318476,281590,125369,2881,0.6094126725212683,0.6495489335305737,0.5307349524885596,0.9910348926583208,0.6912699162056949,0.5798780295011237,0.38990098286057573,0.6919370255971732,0.008965107341679192,0.3080629744028268,0.39323126299567746,0.3684161139273873,0.658873034905706,0.39056989550590515,0.9952742828116605,0.9996065680674238,0.00048632703499960136,0.9910348926583208,0.9919025377973331,446787
native,site_disjoint,site2to1,201,hgb,240000,728316,0.8552041666666667,0.44123292636712635,"1,2,3,4,5,6,7,8,9,10",0.5,318481,281544,125415,2876,0.6094826970710516,0.6496132297904338,0.5307795508520479,0.9910504516783515,0.6913115298540671,0.5799668345206814,0.390019604009187,0.691823992097484,0.00894954832164851,0.308176007902516,0.4986954641947977,0.44330035141371166,0.6893239395884887,0.3905066310673027,0.9954654315315938,0.9983830420851626,0.00011958861516383641,0.9910504516783515,0.9920436845270324,446787
native,site_disjoint,site2to1,201,mlp,240000,728316,0.8552041666666667,0.44123292636712635,"1,2,3,4,5,6,7,8,9,10",0.5,321093,281572,125387,264,0.6130306075934072,0.6536428443225426,0.5327885309417338,0.9991784837423799,0.6949899461268239,0.5829148863207672,0.4038225670675244,0.6918927950972948,0.00082151625762003,0.3081072049027052,0.732191342009646,0.7225900889049179,0.7964774906199243,0.3868332803249359,0.9994178315227884,0.999801991901941,0.0003428206968029977,0.9991784837423799,0.9991497303967014,446787
