seed,model,attack,eps,f1_macro,recall,fpr,precision,f1_drop,recall_drop,fpr_rise,alerts_per_hour,false_alerts_per_hour,ppv_deploy
101,tree,stale_telemetry,0.05,0.748242749850453,0.9461790668348046,0.2393340270551509,0.9878870865809986,-0.002517654894921728,0.0,-0.009365244536940681,57895.242597525496,57440.16649323621,0.007860336771587088
101,tree,stale_telemetry,0.1,0.7461441950053829,0.9466330390920555,0.25078043704474506,0.9873211279461279,-0.0004191000498515729,-0.00045397225725096746,0.002081165452653494,60642.59933839832,60187.304890738815,0.007507831996429902
101,tree,stale_telemetry,0.25,0.7475905448869002,0.9479445145018915,0.2559833506763788,0.9870791533168759,-0.0018654499313689454,-0.0017654476670869723,0.007284079084287215,61891.92937972661,61436.00416233091,0.007366472849770987
101,tree,stale_telemetry,0.5,0.7480495422562224,0.946733921815889,0.2445369406867846,0.9876341822774153,-0.002324447300691146,-0.0005548549810844294,-0.00416233090530696,59144.208733236745,58688.865764828304,0.007698859755859048
101,tree,scaling_attack,0.0,0.7457250949555313,0.9461790668348046,0.24869927159209157,0.9874190661683424,0.0,0.0,0.0,60142.901286391265,59687.82518210198,0.007566580503362853
101,tree,scaling_attack,0.01,0.7457250949555313,0.9461790668348046,0.24869927159209157,0.9874190661683424,0.0,0.0,0.0,60142.901286391265,59687.82518210198,0.007566580503362853
101,tree,scaling_attack,0.05,0.7457250949555313,0.9461790668348046,0.24869927159209157,0.9874190661683424,0.0,0.0,0.0,60142.901286391265,59687.82518210198,0.007566580503362853
101,tree,scaling_attack,0.1,0.746488269086625,0.946532156368222,0.24869927159209157,0.9874237002736266,-0.0007631741310937246,-0.00035308953341739446,0.0,60143.07110901255,59687.82518210198,0.007569382782023385
101,tree,scaling_attack,0.25,0.746488269086625,0.946532156368222,0.24869927159209157,0.9874237002736266,-0.0007631741310937246,-0.00035308953341739446,0.0,60143.07110901255,59687.82518210198,0.007569382782023385
101,tree,scaling_attack,0.5,0.746488269086625,0.946532156368222,0.24869927159209157,0.9874237002736266,-0.0007631741310937246,-0.00035308953341739446,0.0,60143.07110901255,59687.82518210198,0.007569382782023385
101,tree,evasion_unconstrained,0.0,0.7457250949555313,0.9461790668348046,0.24869927159209157,0.9874190661683424,0.0,0.0,0.0,60142.901286391265,59687.82518210198,0.007566580503362853
101,tree,evasion_unconstrained,0.01,0.7445326174204431,0.94562421185372,0.24869927159209157,0.987411777098915,0.001192477535088221,0.0005548549810845405,0.0,60142.63442227211,59687.82518210198,0.00756217689063684
101,tree,evasion_unconstrained,0.05,0.748576930427441,0.9474905422446406,0.24869927159209157,0.9874362613678179,-0.0028518354719097028,-0.0013114754098360049,0.0,60143.53205612746,59687.82518210198,0.007576988887187426
101,tree,evasion_unconstrained,0.1,0.739949061625895,0.9434552332912989,0.24869927159209157,0.9873832022382938,0.0057760333296362765,0.0027238335435056937,0.0,60141.59122616994,59687.82518210198,0.007544962393188363
101,tree,evasion_unconstrained,0.25,0.583687765769576,0.8183102143757881,0.24869927159209157,0.9854817154659216,0.16203732918595526,0.12786885245901647,0.0,60081.40123711238,59687.82518210198,0.006550713646926172
101,tree,evasion_unconstrained,0.5,0.4805927450625205,0.6602774274905422,0.24869927159209157,0.9820691724810563,0.2651323498930108,0.2859016393442624,0.0,60005.39348390104,59687.82518210198,0.005292329295103437
101,tree,evasion_constrained,0.0,0.7457250949555313,0.9461790668348046,0.24869927159209157,0.9874190661683424,0.0,0.0,0.0,60142.901286391265,59687.82518210198,0.007566580503362853
101,tree,evasion_constrained,0.01,0.7335498058637971,0.940327868852459,0.24869927159209157,0.9873417721518988,0.012175289091734154,0.005851197982345568,0.0,60140.087082952865,59687.82518210198,0.007520140438557478
101,tree,evasion_constrained,0.05,0.7370292023602227,0.9420428751576293,0.24869927159209157,0.9873645255088555,0.008695892595308563,0.004136191677175272,0.0,60140.91193568481,59687.82518210198,0.0075337526319415055
101,tree,evasion_constrained,0.1,0.7467069412218567,0.9466330390920555,0.24869927159209157,0.9874250236767337,-0.000981846266325359,-0.00045397225725096746,0.0,60143.11962976149,59687.82518210198,0.007570183430162572
101,tree,evasion_constrained,0.25,0.6218611416222048,0.8605296343001261,0.24869927159209157,0.9861841724955199,0.12386395333332645,0.0856494325346785,0.0,60101.707170542926,59687.82518210198,0.006886359937605805
101,tree,evasion_constrained,0.5,0.48062118791516556,0.660327868852459,0.24869927159209157,0.9820705176294073,0.26510390704036574,0.2858511979823456,0.0,60005.41774427551,59687.82518210198,0.005292731458466107
102,logreg,gaussian_noise,0.0,0.7283718146548648,0.9426368542791056,0.1936127744510978,0.9921285401282155,0.0,0.0,0.0,46920.43830318729,46467.065868263475,0.00966257885304155
102,logreg,gaussian_noise,0.01,0.7268580195564635,0.9419429452582884,0.1936127744510978,0.9921227870716258,0.001513795098401327,0.0006939090208172294,0.0,46920.10455936967,46467.065868263475,0.009655534559454037
102,logreg,gaussian_noise,0.05,0.6588553961524056,0.8989205859676176,0.16766467065868262,0.9928468023503364,0.06951641850245915,0.043716268311488005,-0.02594810379241519,40671.86753249711,40239.52095808383,0.010630113654550901
102,logreg,gaussian_noise,0.1,0.6081568312272689,0.8568234387047031,0.17964071856287425,0.9919664375613675,0.12021498342759585,0.08581341557440247,-0.013972055888223561,43525.87190456703,43113.77245508982,0.009467919456748934
102,logreg,gaussian_noise,0.25,0.5200706401127289,0.7430994602929838,0.19161676646706588,0.990137661803986,0.20830117454213593,0.1995373939861218,-0.0019960079840319334,46345.42649812851,45988.02395209581,0.007711711231034415
102,logreg,gaussian_noise,0.5,0.45302585239405957,0.6387047031611411,0.2714570858283433,0.9838479809976247,0.2753459622608052,0.30393215111796446,0.07784431137724551,65456.89324160535,65149.700598802396,0.004693052596753822
102,logreg,missing_telemetry,0.0,0.7283718146548648,0.9426368542791056,0.1936127744510978,0.9921285401282155,0.0,0.0,0.0,46920.43830318729,46467.065868263475,0.00966257885304155
102,logreg,missing_telemetry,0.01,0.7913122528841363,0.9774865073245952,0.3213572854291417,0.9874600825609471,-0.06294043822927153,-0.03484965304548959,0.1277445109780439,77595.88229409202,77125.74850299401,0.006058746639624158
102,logreg,missing_telemetry,0.05,0.528050437474105,0.9830377794911334,0.93812375249501,0.9644478063540091,0.20032137718075982,-0.04040092521202776,0.7445109780439122,225622.5043404414,225149.7005988024,0.0020955522279178735
102,logreg,missing_telemetry,0.1,0.0663801140717049,0.03037779491133385,0.0,1.0,0.6619917005831599,0.9122590593677717,-0.1936127744510978,14.61056268280586,0.0,1.0
102,logreg,missing_telemetry,0.25,0.4905068078668684,0.9999228989976869,1.0,0.9628062360801781,0.23786500678799638,-0.05728604471858134,0.8063872255489022,240480.92484120128,240000.0,0.0019998461063756526
102,logreg,missing_telemetry,0.5,0.5592273805946575,0.81017733230532,0.23952095808383234,0.988709070380128,0.1691444340602073,0.13245952197378563,0.04590818363273452,57874.69438852312,57485.02994011976,0.006732898592733355
102,logreg,stale_telemetry,0.0,0.7283718146548648,0.9426368542791056,0.1936127744510978,0.9921285401282155,0.0,0.0,0.0,46920.43830318729,46467.065868263475,0.00966257885304155
102,logreg,stale_telemetry,0.01,0.7280634715577797,0.9427139552814187,0.19560878243512975,0.9920486815415821,0.0003083430970850509,-7.71010023130625e-05,0.0019960079840319334,47399.51730200136,46946.10778443114,0.00956569904881873
102,logreg,stale_telemetry,0.05,0.7288796157745033,0.9428681572860447,0.1936127744510978,0.9921304559467792,-0.0005078011196385512,-0.00023130300693907646,0.0,46920.5495511265,46467.065868263475,0.009664926928634831
