protocol,direction,train_frac,rep,model,n_train_sessions,n_test_sessions,n_train,n_test,train_prevalence,test_prevalence,f1_macro,recall,fpr,precision,pr_auc,brier,ece,alerts_per_hour,false_alerts_per_hour,ppv_deploy
random_sessions,n/a,0.5,19,hgb,15,15,1326,1482,0.6923076923076923,0.8292847503373819,0.544449173964719,0.5980471928397071,0.32806324110671936,0.8985330073349633,0.9236012653882972,0.3649196710573223,0.3681169350536872,79022.81579403253,78735.17786561264,0.0036399351950404733
random_sessions,n/a,0.5,19,mlp,15,15,1326,1482,0.6923076923076923,0.8292847503373819,0.655810629745422,0.7575264442636289,0.31225296442687744,0.9217821782178218,0.944883897075828,0.209586039185524,0.21187614613949782,75305.05283844913,74940.71146245059,0.004838206232723259
random_sessions,n/a,0.5,19,stratified,15,15,1326,1482,0.6923076923076923,0.8292847503373819,0.4940296697522131,0.6916192026037429,0.6719367588932806,0.8333333333333334,0.8320848280807169,0.37044534412955465,0.35829959514170046,161597.46463664167,161264.82213438736,0.0020584636213338194
random_sessions,n/a,0.5,19,majority,15,15,1326,1482,0.6923076923076923,0.8292847503373819,0.4533382515676872,1.0,1.0,0.8292847503373819,0.8292847503373819,0.17071524966261808,0.17071524966261808,240480.9619238477,240000.0,0.002
temporal,forward,0.6,0,logreg,18,12,1425,1383,0.6385964912280702,0.8944323933477947,0.4570786556771351,0.7388843977364592,0.815068493150685,0.8848015488867377,0.9155667137909637,0.27596402782985097,0.28705906657792885,195971.81361760077,195616.4383561644,0.0018133998705028873
temporal,forward,0.6,0,tree,18,12,1425,1383,0.6385964912280702,0.8944323933477947,0.48494138643392376,0.7089733225545675,0.6643835616438356,0.9004106776180698,0.8986708374100674,0.3304410701373825,0.3188720173535791,159793.04396769308,159452.05479452055,0.002133942534078508
temporal,forward,0.6,0,rf,18,12,1425,1383,0.6385964912280702,0.8944323933477947,0.5346574805058559,0.9151172190784155,0.8493150684931506,0.9012738853503185,0.9385119400398171,0.12512554324609187,0.15016298780857545,204275.75297659024,203835.61643835614,0.002154619585637003
temporal,forward,0.6,0,xgboost,18,12,1425,1383,0.6385964912280702,0.8944323933477947,0.47011494252873565,0.8601455133387227,0.9246575342465754,0.8874061718098415,0.884283300073015,0.20085178315639496,0.2013380326194634,222331.50546006244,221917.80821917808,0.0018607225279580015
temporal,forward,0.6,0,hgb,18,12,1425,1383,0.6385964912280702,0.8944323933477947,0.46186463402805905,0.8326596604688763,0.9178082191780822,0.8848797250859106,0.8844780356452007,0.23560760517980434,0.2396305441204956,220674.4501949492,220273.97260273973,0.0018147891242311373
temporal,forward,0.6,0,mlp,18,12,1425,1383,0.6385964912280702,0.8944323933477947,0.5408000296788196,0.9603880355699272,0.8904109589041096,0.9013657056145675,0.9064134103491983,0.11121576279401779,0.11071558549746989,214160.5402142143,213698.6301369863,0.002156840269295152
temporal,forward,0.6,0,stratified,18,12,1425,1383,0.6385964912280702,0.8944323933477947,0.44536378411465477,0.6329830234438156,0.6643835616438356,0.8897727272727273,0.89148290382736,0.39840925524222703,0.38394793926247284,159756.49552723902,159452.05479452055,0.001905654801163063
temporal,forward,0.6,0,majority,18,12,1425,1383,0.6385964912280702,0.8944323933477947,0.4721374045801527,1.0,1.0,0.8944323933477947,0.8944323933477947,0.10556760665220535,0.10556760665220535,240480.9619238477,240000.0,0.002
temporal,reverse,0.6,0,logreg,12,18,1383,1425,0.8944323933477947,0.6385964912280702,0.5437288445704876,0.35274725274725277,0.10679611650485436,0.8537234042553191,0.8384504045721166,0.3685187884492187,0.3685092216107245,25800.725958478357,25631.06796116505,0.006575706341997589
temporal,reverse,0.6,0,tree,12,18,1383,1425,0.8944323933477947,0.6385964912280702,0.36217990069344486,0.8824175824175824,0.9980582524271845,0.6097190584662111,0.6131145368239242,0.4357894736842105,0.407719298245614,239958.38984060087,239533.98058252427,0.0017686785544715421
temporal,reverse,0.6,0,rf,12,18,1383,1425,0.8944323933477947,0.6385964912280702,0.383271904841682,0.9494505494505494,0.9941747572815534,0.627906976744186,0.7016680132582863,0.2570601949725454,0.1637444272841562,239058.59131043477,238601.9417475728,0.001910199337989888
temporal,reverse,0.6,0,xgboost,12,18,1383,1425,0.8944323933477947,0.6385964912280702,0.4205719733970209,0.5307692307692308,0.6912621359223301,0.5756853396901073,0.5892686563155196,0.4106203317642212,0.3914669251170728,166158.19241170917,165902.91262135922,0.001536365957312503
temporal,reverse,0.6,0,hgb,12,18,1383,1425,0.8944323933477947,0.6385964912280702,0.5341864874794737,0.7032967032967034,0.6349514563106796,0.6618407445708376,0.6799118069904111,0.36448800493937555,0.374623901285785,152726.6084500164,152388.3495145631,0.0022148002819300998
temporal,reverse,0.6,0,mlp,12,18,1383,1425,0.8944323933477947,0.6385964912280702,0.6968896549520256,0.6406593406593407,0.19223300970873786,0.8548387096774194,0.8326484577807397,0.19608326256275177,0.12884103784435674,46444.0550791116,46135.922330097084,0.006634492799770546
temporal,reverse,0.6,0,stratified,12,18,1383,1425,0.8944323933477947,0.6385964912280702,0.45333382833382835,0.8934065934065935,0.8951456310679612,0.6381475667189953,0.638195419111721,0.391578947368421,0.38736842105263164,215264.64601025375,214834.9514563107,0.001996122270456725
temporal,reverse,0.6,0,majority,12,18,1383,1425,0.8944323933477947,0.6385964912280702,0.3897216274089936,1.0,1.0,0.6385964912280702,0.6385964912280702,0.36140350877192984,0.36140350877192984,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.6,0,logreg,18,12,1677,1131,0.793082886106142,0.7223695844385499,0.6935226523357261,0.806609547123623,0.40764331210191085,0.8373570520965693,0.8250825905905477,0.23152598715236083,0.21825331474662923,98222.3433840371,97834.3949044586,0.00394969684302548
random_sessions,n/a,0.6,0,tree,18,12,1677,1131,0.793082886106142,0.7223695844385499,0.7981589952451699,0.9828641370869033,0.4554140127388535,0.8488372093023255,0.846670077419715,0.138815207780725,0.11405835543766579,109772.08328357906,109299.36305732484,0.0043063792916549016
random_sessions,n/a,0.6,0,rf,18,12,1677,1131,0.793082886106142,0.7223695844385499,0.8026841299819567,1.0,0.4745222929936306,0.8457556935817805,0.9101731897280735,0.11716651948780889,0.10822496875590049,114366.31224231904,113885.35031847133,0.0042054510145315745
random_sessions,n/a,0.6,0,xgboost,18,12,1677,1131,0.793082886106142,0.7223695844385499,0.8126645178619394,0.981640146878825,0.42356687898089174,0.8577540106951872,0.8128584758946127,0.12263475358486176,0.11145842534161683,102128.18248898299,101656.05095541402,0.004622930929177211
random_sessions,n/a,0.6,0,hgb,18,12,1677,1131,0.793082886106142,0.7223695844385499,0.8181755546369023,0.9975520195838433,0.4394904458598726,0.8551941238195173,0.8261102349118485,0.12325001205958207,0.12139598146183006,105957.49154484662,105477.70700636943,0.004528085097919951
random_sessions,n/a,0.6,0,mlp,18,12,1677,1131,0.793082886106142,0.7223695844385499,0.7624924715250425,0.9290085679314566,0.4426751592356688,0.8452115812917594,0.8384673191875143,0.15307064354419708,0.14788849508924248,106688.85596466382,106242.03821656051,0.004188045171759039
random_sessions,n/a,0.6,0,stratified,18,12,1677,1131,0.793082886106142,0.7223695844385499,0.48671296271921743,0.7796817625458996,0.7993630573248408,0.7173423423423423,0.7184499354602338,0.381078691423519,0.3687002652519894,192222.13099846483,191847.1337579618,0.0019508536220838838
random_sessions,n/a,0.6,0,majority,18,12,1677,1131,0.793082886106142,0.7223695844385499,0.41940451745379875,1.0,1.0,0.7223695844385499,0.7223695844385499,0.27763041556145,0.2776304155614501,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.6,1,logreg,18,12,1409,1399,0.71611071682044,0.8134381701215153,0.6210685486020914,0.773286467486819,0.47126436781609193,0.8773678963110668,0.8513898016258313,0.23300249723573133,0.24689235870286333,113475.3696229499,113103.44827586206,0.003277551316410335
random_sessions,n/a,0.6,1,tree,18,12,1409,1399,0.71611071682044,0.8134381701215153,0.7726259577432087,0.9630931458699473,0.4827586206896552,0.8968903436988543,0.8938103865017997,0.12008577555396711,0.09864188706218728,116325.28009779939,115862.06896551725,0.003982033242410408
random_sessions,n/a,0.6,1,rf,18,12,1409,1399,0.71611071682044,0.8134381701215153,0.726172415045244,0.9173989455184535,0.48659003831417624,0.8915456874466268,0.9154629190227648,0.11987586018618075,0.11463293465645527,117222.8431571747,116781.6091954023,0.0037640612519591193
random_sessions,n/a,0.6,1,xgboost,18,12,1409,1399,0.71611071682044,0.8134381701215153,0.7295215041090739,0.9173989455184535,0.4789272030651341,0.893071000855432,0.8596020995802887,0.13452959060668945,0.15043285717543242,115383.76269740459,114942.52873563218,0.0038240559282985446
random_sessions,n/a,0.6,1,hgb,18,12,1409,1399,0.71611071682044,0.8134381701215153,0.7776223553909491,0.9727592267135325,0.4942528735632184,0.8956310679611651,0.8602972722545941,0.10697608398710033,0.10840834951132358,119088.54980429316,118620.68965517242,0.003928674502205339
random_sessions,n/a,0.6,1,mlp,18,12,1409,1399,0.71611071682044,0.8134381701215153,0.6936585275122358,0.8875219683655536,0.5019157088122606,0.8851884312007011,0.886487451786021,0.15414240956306458,0.1727467552702002,120886.63438830472,120459.77011494253,0.003531112231903509
random_sessions,n/a,0.6,1,stratified,18,12,1409,1399,0.71611071682044,0.8134381701215153,0.49146412528146466,0.7126537785588752,0.7164750957854407,0.812625250501002,0.8128588398822918,0.3674052894924946,0.3402430307362402,172296.78232087876,171954.02298850575,0.001989354227954557
random_sessions,n/a,0.6,1,majority,18,12,1409,1399,0.71611071682044,0.8134381701215153,0.44856129286558927,1.0,1.0,0.8134381701215153,0.8134381701215153,0.18656182987848463,0.18656182987848463,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.6,2,logreg,18,12,1812,996,0.7588300220750552,0.7751004016064257,0.6767328968164371,0.9481865284974094,0.6428571428571429,0.8356164383561644,0.8763798443398928,0.16663376321347148,0.14242573541930148,154741.75590262687,154285.7142857143,0.002947114140281253
random_sessions,n/a,0.6,2,tree,18,12,1812,996,0.7588300220750552,0.7751004016064257,0.7187095353211685,0.966321243523316,0.59375,0.8486916951080774,0.8462132318554311,0.15963855421686746,0.15963855421686746,142964.76372433986,142500.0,0.003250897019883964
random_sessions,n/a,0.6,2,rf,18,12,1812,996,0.7588300220750552,0.7751004016064257,0.684091225901077,1.0,0.7008928571428571,0.8310010764262648,0.9259923452490199,0.1322631711933147,0.12743336038130787,168695.2476381334,168214.2857142857,0.0028510697875698448
random_sessions,n/a,0.6,2,xgboost,18,12,1812,996,0.7588300220750552,0.7751004016064257,0.6927477704862863,1.0,0.6875,0.8336933045356372,0.8346637336208391,0.1478155255317688,0.1500042430076963,165480.9619238477,165000.0,0.0029064486830154405
random_sessions,n/a,0.6,2,hgb,18,12,1812,996,0.7588300220750552,0.7751004016064257,0.6927477704862863,1.0,0.6875,0.8336933045356372,0.8728422109135755,0.1523190325640478,0.15312416116017208,165480.9619238477,165000.0,0.0029064486830154405
random_sessions,n/a,0.6,2,mlp,18,12,1812,996,0.7588300220750552,0.7751004016064257,0.6642327793210603,0.9689119170984456,0.6919642857142857,0.8283499446290143,0.8614995858586942,0.1588723361492157,0.1369113008375747,166537.4383111152,166071.42857142858,0.0027982281006151653
random_sessions,n/a,0.6,2,stratified,18,12,1812,996,0.7588300220750552,0.7751004016064257,0.5025419962547693,0.7435233160621761,0.7366071428571429,0.7767253044654939,0.776308554768479,0.3644578313253012,0.3142570281124498,177143.32069023317,176785.7142857143,0.0020187405493217615
random_sessions,n/a,0.6,2,majority,18,12,1812,996,0.7588300220750552,0.7751004016064257,0.43665158371040724,1.0,1.0,0.7751004016064257,0.7751004016064257,0.2248995983935743,0.22489959839357432,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.6,3,logreg,18,12,1669,1139,0.6692630317555422,0.9043020193151887,0.46609297613198075,0.47766990291262135,0.009174311926605505,0.9979716024340771,0.9803532663696111,0.3853386228129449,0.47400006937716116,2431.5758978543176,2201.8348623853212,0.0944823625171336
random_sessions,n/a,0.6,3,tree,18,12,1669,1139,0.6692630317555422,0.9043020193151887,0.5658374792703151,0.6262135922330098,0.0,1.0,0.9642293955692696,0.33801580333625986,0.3380158033362599,301.1848940599646,0.0,1.0
random_sessions,n/a,0.6,3,rf,18,12,1669,1139,0.6692630317555422,0.9043020193151887,0.7369683951042405,0.8359223300970874,0.0,1.0,0.9992991379078182,0.12903046271232205,0.26438637128710984,402.04681207074344,0.0,1.0
random_sessions,n/a,0.6,3,xgboost,18,12,1669,1139,0.6692630317555422,0.9043020193151887,0.6566070328969347,0.7485436893203884,0.0,1.0,0.9977592339016924,0.1747482419013977,0.24771346611710174,360.0210128995856,0.0,1.0
random_sessions,n/a,0.6,3,hgb,18,12,1669,1139,0.6692630317555422,0.9043020193151887,0.7452082126268373,0.8436893203883495,0.0,1.0,0.9981533273375841,0.12793616090391108,0.15206297800399804,405.78243866373526,0.0,1.0
random_sessions,n/a,0.6,3,mlp,18,12,1669,1139,0.6692630317555422,0.9043020193151887,0.6690649997287408,0.7679611650485437,0.01834862385321101,0.9974779319041615,0.9879101583518711,0.18923473358154297,0.2508485389305771,4773.029804152708,4403.6697247706425,0.0773848256846644
random_sessions,n/a,0.6,3,stratified,18,12,1669,1139,0.6692630317555422,0.9043020193151887,0.46267697826375315,0.6728155339805825,0.6605504587155964,0.9058823529411765,0.9053652923276252,0.35908691834942935,0.34328358208955223,158855.70874536104,158532.11009174312,0.002037060274217972
random_sessions,n/a,0.6,3,majority,18,12,1669,1139,0.6692630317555422,0.9043020193151887,0.47487321346242506,1.0,1.0,0.9043020193151887,0.9043020193151887,0.09569798068481124,0.09569798068481124,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.6,4,logreg,18,12,1690,1118,0.7088757396449704,0.8488372093023255,0.7000280694802192,0.7312961011591148,0.029585798816568046,0.9928469241773963,0.9821222713568312,0.1647817130986435,0.22032446481364384,7452.317295692138,7100.591715976331,0.04719680681324774
random_sessions,n/a,0.6,4,tree,18,12,1690,1118,0.7088757396449704,0.8488372093023255,0.8374679676719889,0.8756585879873551,0.0,1.0,0.9812042051608793,0.10554561717352415,0.10554561717352415,421.1584391121548,0.0,1.0
random_sessions,n/a,0.6,4,rf,18,12,1690,1118,0.7088757396449704,0.8488372093023255,0.8810518006155075,0.9146469968387777,0.0,1.0,0.9997102850294121,0.0685006317609986,0.16963806086376074,439.9103792410955,0.0,1.0
random_sessions,n/a,0.6,4,xgboost,18,12,1690,1118,0.7088757396449704,0.8488372093023255,0.7993445588125606,0.8377239199157007,0.0,1.0,0.999948757691461,0.08688244968652725,0.13348679160346255,402.9133081758881,0.0,1.0
random_sessions,n/a,0.6,4,hgb,18,12,1690,1118,0.7088757396449704,0.8488372093023255,0.8044268182581304,0.8429926238145417,0.0,1.0,0.9997989529948166,0.11503854367392259,0.1297332034129221,405.4473541392585,0.0,1.0
random_sessions,n/a,0.6,4,mlp,18,12,1690,1118,0.7088757396449704,0.8488372093023255,0.7828710079349466,0.8640674394099052,0.14792899408284024,0.9704142011834319,0.9892517367933318,0.0940329059958458,0.08872668663782132,35918.54211787439,35502.958579881655,0.011570167203026047
random_sessions,n/a,0.6,4,stratified,18,12,1690,1118,0.7088757396449704,0.8488372093023255,0.5005086330144067,0.7070600632244468,0.6627218934911243,0.8569604086845466,0.8545807991711035,0.3488372093023256,0.3488372093023256,159393.32340615412,159053.25443786982,0.002133520783789449
random_sessions,n/a,0.6,4,majority,18,12,1690,1118,0.7088757396449704,0.8488372093023255,0.4591194968553459,1.0,1.0,0.8488372093023255,0.8488372093023255,0.1511627906976744,0.1511627906976744,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.6,5,logreg,18,12,1985,823,0.856926952141058,0.5419198055893074,0.7721308126999977,0.8609865470852018,0.3209549071618037,0.7603960396039604,0.8453433159341295,0.20614865623533096,0.19510440160679052,77443.27946492597,77029.17771883289,0.00534716180608841
random_sessions,n/a,0.6,5,tree,18,12,1985,823,0.856926952141058,0.5419198055893074,0.7867957355161604,0.9103139013452914,0.3421750663129973,0.7588785046728972,0.7398261396444652,0.20532850704455483,0.17646635443680744,82559.84224041569,82122.01591511935,0.005303139073611293
random_sessions,n/a,0.6,5,rf,18,12,1985,823,0.856926952141058,0.5419198055893074,0.7931544848642812,0.9439461883408071,0.363395225464191,0.7544802867383512,0.7737796992713653,0.16544446543533417,0.13408227980053916,87668.85628615895,87214.85411140585,0.005178602687266618
random_sessions,n/a,0.6,5,xgboost,18,12,1985,823,0.856926952141058,0.5419198055893074,0.7981937883715873,0.9349775784753364,0.3448275862068966,0.7623400365630713,0.7262273064675199,0.17814387381076813,0.16544466576815375,83208.30930455313,82758.62068965517,0.00540437149434246
random_sessions,n/a,0.6,5,hgb,18,12,1985,823,0.856926952141058,0.5419198055893074,0.7980109208636017,0.9641255605381166,0.3740053050397878,0.7530647985989493,0.6947307839360419,0.17469660005729537,0.16891301730093777,90224.98089397622,89761.27320954906,0.005139460045683527
random_sessions,n/a,0.6,5,mlp,18,12,1985,823,0.856926952141058,0.5419198055893074,0.781320411313423,0.9103139013452914,0.35278514588859416,0.7532467532467533,0.8411731825884963,0.18975968658924103,0.15527116648291542,85106.26133855894,84668.4350132626,0.005144466675073734
random_sessions,n/a,0.6,5,stratified,18,12,1985,823,0.856926952141058,0.5419198055893074,0.44396539715264816,0.8475336322869955,0.8488063660477454,0.5415472779369628,0.5416040758749884,0.47144592952612396,0.4374240583232078,204121.1592577693,203713.5278514589,0.001997007109858765
random_sessions,n/a,0.6,5,majority,18,12,1985,823,0.856926952141058,0.5419198055893074,0.35145784081954295,1.0,1.0,0.5419198055893074,0.5419198055893074,0.4580801944106926,0.4580801944106926,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.6,6,logreg,18,12,1177,1631,0.6584536958368734,0.8412017167381974,0.7236258023937695,0.9278425655976676,0.5019305019305019,0.9073414112615823,0.9172338879090691,0.11616597055036659,0.11590905419520085,120909.5774086981,120463.32046332046,0.0036908320659264212
random_sessions,n/a,0.6,6,tree,18,12,1177,1631,0.6584536958368734,0.8412017167381974,0.6956937139994991,0.8615160349854227,0.416988416988417,0.9162790697674419,0.9058820602371529,0.18270999386879216,0.18270999386879216,100491.5764868323,100077.22007722007,0.004123294947676751
random_sessions,n/a,0.6,6,rf,18,12,1177,1631,0.6584536958368734,0.8412017167381974,0.6916415100955136,0.8943148688046647,0.5019305019305019,0.9042004421518055,0.9594818508530556,0.11073305899146778,0.07962584897694867,120893.45186314634,120463.32046332046,0.003557937946157809
random_sessions,n/a,0.6,6,xgboost,18,12,1177,1631,0.6584536958368734,0.8412017167381974,0.6800806822510428,0.8811953352769679,0.5019305019305019,0.9029126213592233,0.9271212260291735,0.13969042897224426,0.1513108173027933,120887.14186706088,120463.32046332046,0.003505926248190235
random_sessions,n/a,0.6,6,hgb,18,12,1177,1631,0.6584536958368734,0.8412017167381974,0.7357269841414739,0.9395043731778425,0.5019305019305019,0.9083861874559549,0.9481972568734092,0.11859185904576235,0.11981493150843894,120915.18629410739,120463.32046332046,0.0037370477988417842
random_sessions,n/a,0.6,6,mlp,18,12,1177,1631,0.6584536958368734,0.8412017167381974,0.7358828372349249,0.9380466472303207,0.4980694980694981,0.9088983050847458,0.9152798161539094,0.11505033075809479,0.12410355887788613,119987.84425679031,119536.67953667954,0.0037600868896787713
random_sessions,n/a,0.6,6,stratified,18,12,1177,1631,0.6584536958368734,0.8412017167381974,0.48067873269133854,0.6603498542274052,0.6525096525096525,0.8427906976744186,0.8422510000678012,0.3893316983445739,0.36358062538320046,156919.91973861837,156602.3166023166,0.002023982275996507
random_sessions,n/a,0.6,6,majority,18,12,1177,1631,0.6584536958368734,0.8412017167381974,0.4568764568764569,1.0,1.0,0.8412017167381974,0.8412017167381974,0.15879828326180256,0.15879828326180256,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.6,7,logreg,18,12,1705,1103,0.7982404692082111,0.7126019945602902,0.6430465954363596,0.573791348600509,0.15141955835962145,0.9038076152304609,0.9080638639778864,0.2853729540494409,0.2783792925585432,36616.66579721921,36340.694006309146,0.007536780995800623
random_sessions,n/a,0.6,7,tree,18,12,1705,1103,0.7982404692082111,0.7126019945602902,0.7452398481370808,0.7480916030534351,0.1829652996845426,0.9102167182662538,0.8604359100044462,0.23209428830462375,0.23209428830462375,44271.4755009091,43911.67192429022,0.008127209959638644
random_sessions,n/a,0.6,7,rf,18,12,1705,1103,0.7982404692082111,0.7126019945602902,0.8156161491691861,0.8524173027989822,0.1861198738170347,0.9190672153635117,0.9585543974126977,0.10905472172243519,0.12421914550792879,45078.74998196359,44668.76971608833,0.009094756754331003
random_sessions,n/a,0.6,7,xgboost,18,12,1705,1103,0.7982404692082111,0.7126019945602902,0.7631531023010512,0.7646310432569975,0.1640378548895899,0.9203675344563553,0.9498039978730126,0.17217165231704712,0.181881234656571,39736.843591100136,39369.08517350158,0.009254847249138902
random_sessions,n/a,0.6,7,hgb,18,12,1705,1103,0.7982404692082111,0.7126019945602902,0.769660600786194,0.7862595419847328,0.1861198738170347,0.912850812407681,0.9467338669546194,0.19150746047778183,0.19620982350027108,45046.93061804492,44668.76971608833,0.008394820618590627
random_sessions,n/a,0.6,7,mlp,18,12,1705,1103,0.7982404692082111,0.7126019945602902,0.856930475734355,0.9134860050890585,0.19558359621451105,0.9205128205128205,0.9608107963190103,0.08977900445461273,0.06869286601035217,47379.41507789824,46940.063091482654,0.009273056361992323
random_sessions,n/a,0.6,7,stratified,18,12,1705,1103,0.7982404692082111,0.7126019945602902,0.47914294540800567,0.7837150127226463,0.8138801261829653,0.7048054919908466,0.7064917584498865,0.38803263825929285,0.38440616500453306,195708.1673641791,195331.2302839117,0.0019260160950053263
random_sessions,n/a,0.6,7,majority,18,12,1705,1103,0.7982404692082111,0.7126019945602902,0.41609317098994175,1.0,1.0,0.7126019945602902,0.7126019945602902,0.2873980054397099,0.2873980054397099,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.6,8,logreg,18,12,1423,1385,0.6317638791286015,0.9010830324909748,0.5929036321646022,0.7131410256410257,0.19708029197080293,0.9705561613958561,0.9814956403302317,0.22540397297842546,0.2757889142112094,47642.26375265973,47299.2700729927,0.007199357306943208
random_sessions,n/a,0.6,8,tree,18,12,1423,1385,0.6317638791286015,0.9010830324909748,0.7355327749266233,0.8814102564102564,0.21897810218978103,0.9734513274336283,0.9648070697857781,0.12898166094763272,0.1295200057850734,52978.66929816961,52554.744525547445,0.008001801068959915
random_sessions,n/a,0.6,8,rf,18,12,1423,1385,0.6317638791286015,0.9010830324909748,0.7370253164556962,0.8774038461538461,0.19708029197080293,0.9759358288770054,0.9902637833304754,0.0938499474546515,0.16019566253349973,47721.26791483022,47299.2700729927,0.008842972122842067
random_sessions,n/a,0.6,8,xgboost,18,12,1423,1385,0.6317638791286015,0.9010830324909748,0.7316259880345883,0.8637820512820513,0.16058394160583941,0.98,0.9913875258019795,0.11475451290607452,0.13009661482876106,38955.59226257118,38540.14598540146,0.01066461201178779
random_sessions,n/a,0.6,8,hgb,18,12,1423,1385,0.6317638791286015,0.9010830324909748,0.7650245104373004,0.9006410256410257,0.19708029197080293,0.9765421372719374,0.992422301991718,0.09717441307163965,0.10362288766989286,47732.44411338117,47299.2700729927,0.009075044205981368
random_sessions,n/a,0.6,8,mlp,18,12,1423,1385,0.6317638791286015,0.9010830324909748,0.7818634944458341,0.9118589743589743,0.1897810218978102,0.9776632302405498,0.9895597958402811,0.08139650523662567,0.10162079896904681,45986.014702059925,45547.44525547445,0.009537017926579168
random_sessions,n/a,0.6,8,stratified,18,12,1423,1385,0.6317638791286015,0.9010830324909748,0.45853575435303784,0.6354166666666666,0.5985401459854015,0.9062857142857143,0.9043889032147154,0.3877256317689531,0.37617328519855603,143955.24625894125,143649.63503649636,0.0021229599503110007
random_sessions,n/a,0.6,8,majority,18,12,1423,1385,0.6317638791286015,0.9010830324909748,0.4739840486137486,1.0,1.0,0.9010830324909748,0.9010830324909748,0.09891696750902527,0.09891696750902526,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.6,9,logreg,18,12,1850,958,0.7464864864864865,0.7995824634655533,0.8312171524128046,0.8733681462140992,0.109375,0.9695652173913043,0.9848062270064314,0.09687369382553736,0.12356432829054681,26670.05682383043,26250.0,0.015750128565721545
random_sessions,n/a,0.6,9,tree,18,12,1850,958,0.7464864864864865,0.7995824634655533,0.9048602697280871,0.9516971279373369,0.11979166666666667,0.9694148936170213,0.9612114994713238,0.06263048016701461,0.06263048016701463,29207.730081573067,28750.0,0.01567153901705789
random_sessions,n/a,0.6,9,rf,18,12,1850,958,0.7464864864864865,0.7995824634655533,0.959128821007274,0.9986945169712794,0.11979166666666667,0.9708121827411168,0.9940390146444295,0.03539207795415972,0.06330706211611224,29230.33403621865,28750.0,0.016432724840690506
random_sessions,n/a,0.6,9,xgboost,18,12,1850,958,0.7464864864864865,0.7995824634655533,0.9486082630326628,0.9856396866840731,0.10416666666666667,0.9741935483870968,0.996293924510718,0.027269111946225166,0.017285573683925293,25474.05515992821,25000.0,0.018609332395335344
random_sessions,n/a,0.6,9,hgb,18,12,1850,958,0.7464864864864865,0.7995824634655533,0.9529125940905516,0.9921671018276762,0.11458333333333333,0.9718670076726342,0.9977820655880657,0.026968741522623216,0.022575425160936278,27977.19459807343,27500.0,0.01705655641778651
random_sessions,n/a,0.6,9,mlp,18,12,1850,958,0.7464864864864865,0.7995824634655533,0.9326490438695163,0.9673629242819843,0.08854166666666667,0.9775725593667546,0.9915227881247607,0.037328969687223434,0.03596730174940069,21715.264733121596,21250.0,0.021425699333609428
random_sessions,n/a,0.6,9,stratified,18,12,1850,958,0.7464864864864865,0.7995824634655533,0.4968693006818371,0.7297650130548303,0.7291666666666666,0.7997138769670958,0.799678364441222,0.36221294363256784,0.3413361169102297,175350.9891846356,175000.0,0.002001637893619272
random_sessions,n/a,0.6,9,majority,18,12,1850,958,0.7464864864864865,0.7995824634655533,0.4443155452436195,1.0,1.0,0.7995824634655533,0.7995824634655533,0.20041753653444677,0.20041753653444677,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.6,10,logreg,18,12,1736,1072,0.717741935483871,0.8404850746268657,0.5103027783172539,0.4439511653718091,0.0,1.0,0.9990425683087657,0.3633053612422022,0.4457990202613255,213.52360659165168,0.0,1.0
random_sessions,n/a,0.6,10,tree,18,12,1736,1072,0.717741935483871,0.8404850746268657,0.6997470601669317,0.7114317425083241,0.0,1.0,0.9539690559411599,0.24253731343283583,0.2425373134328358,342.17157956312184,0.0,1.0
random_sessions,n/a,0.6,10,rf,18,12,1736,1072,0.717741935483871,0.8404850746268657,0.6431666671725434,0.634850166481687,0.0,1.0,0.9978999031614516,0.1774380004106439,0.30745295467572914,305.3387574260619,0.0,1.0
random_sessions,n/a,0.6,10,xgboost,18,12,1736,1072,0.717741935483871,0.8404850746268657,0.6487463366981439,0.6426193118756937,0.0,1.0,0.9980133903328819,0.2517358660697937,0.3076168876443411,309.0754205414158,0.0,1.0
random_sessions,n/a,0.6,10,hgb,18,12,1736,1072,0.717741935483871,0.8404850746268657,0.6963524700974648,0.7069922308546059,0.0,1.0,0.9978192835046529,0.2294470426930942,0.25299834166542046,340.0363434972053,0.0,1.0
random_sessions,n/a,0.6,10,mlp,18,12,1736,1072,0.717741935483871,0.8404850746268657,0.6211057813683414,0.6037735849056604,0.0,1.0,0.9953460858441785,0.25031718611717224,0.3323456119361701,290.39210496464625,0.0,1.0
random_sessions,n/a,0.6,10,stratified,18,12,1736,1072,0.717741935483871,0.8404850746268657,0.49977909822434685,0.7114317425083241,0.6783625730994152,0.8467635402906208,0.8449517743943097,0.35074626865671643,0.3507462686567164,163149.18912342275,162807.01754385963,0.002097292554143608
