direction,model,level,split_seed,model_seed,domain,n_train,threshold,tp,fp,tn,fn,accuracy,balanced_accuracy,precision,recall,f1,f1_macro,mcc,fpr,fnr,tnr,roc_auc,pr_auc,pr_auc_benign,brier
b_to_a,stratified,1,118,11,source_heldout,240000,0.5,22080,14316,9423,14181,0.52505,0.5029302071962768,0.6066600725354434,0.6089186729544138,0.6077872744539411,0.5029304536517852,0.005866239552163257,0.6030582585618602,0.3910813270455862,0.39694174143813976,0.5029302071962768,0.6057566463027106,0.3970639056758003,0.47495
b_to_a,stratified,1,118,11,target,240000,0.5,943862,53570,34476,608274,0.5964813660922995,0.4998366307805191,0.946292078056449,0.6081052175840261,0.7404093556241685,0.417380633892851,-0.0001508541422107155,0.6084319560229879,0.39189478241597386,0.391568043977012,0.4998366307805191,0.9463027743613686,0.053664043229623384,0.4035186339077005
b_to_a,logreg,2,118,11,source_heldout,240000,0.5,27918,8406,15333,8343,0.72085,0.7079086235559287,0.7685827552031714,0.7699180938198064,0.7692498450092995,0.70800360013831,0.416008877426631,0.35410084670794895,0.23008190618019358,0.645899153292051,0.815376401208811,0.8599788992784732,0.7595830365450977,0.15671512009714553
b_to_a,logreg,2,118,11,target,240000,0.5,1212362,27941,60105,339774,0.77580841638306,0.7318735788562079,0.9774724402021119,0.7810926362122906,0.8683176248433717,0.5573437281361912,0.24342925294514645,0.31734547849987504,0.21890736378770934,0.682654521500125,0.8273003741083587,0.9795503369096081,0.44071987031249843,0.15930627660589927
b_to_a,tree,2,118,11,source_heldout,240000,0.5,29324,7273,16466,6937,0.7631666666666667,0.7511595282182887,0.8012678634860781,0.8086925346791318,0.8049630788657388,0.7517666779505394,0.5035843715647659,0.30637347824255445,0.19130746532086815,0.6936265217574455,0.8649982709860488,0.886375602073644,0.7886822473743293,0.13874817318211066
b_to_a,tree,2,118,11,target,240000,0.5,586442,17064,70982,965694,0.40082381101609454,0.592010611189615,0.9717252189704825,0.3778290046748481,0.5440996232212956,0.3351605180785572,0.08600531566162069,0.1938077822956182,0.622170995325152,0.8061922177043818,0.5836951469471476,0.9545884346661532,0.06598392343569691,0.6199165493756512
b_to_a,rf,2,118,11,source_heldout,240000,0.5,31439,10006,13733,4822,0.7528666666666667,0.7227595892819589,0.7585716009168778,0.8670196629988142,0.8091781844387821,0.7292923598223607,0.47135807491240095,0.4215004844348962,0.13298033700118583,0.5784995155651038,0.8438648026343414,0.8858537512821849,0.7880976328712359,0.15222250558077868
b_to_a,rf,2,118,11,target,240000,0.5,558238,10764,77282,993898,0.3874691954917198,0.6187018202002512,0.9810826675477415,0.3596579165743208,0.5263570781344731,0.3298454357724519,0.11241362463014189,0.12225427617381823,0.6403420834256792,0.8777457238261818,0.8429158234073291,0.9813377222233253,0.5481783404184424,0.3437792795625511
b_to_a,xgboost,2,118,11,source_heldout,240000,0.5,29264,7216,16523,6997,0.7631166666666667,0.7515327491118293,0.8021929824561403,0.8070378643721905,0.8046081302154219,0.7519305912720394,0.5038828280832007,0.30397236614853196,0.1929621356278095,0.696027633851468,0.865313987805521,0.8924875532786188,0.8116128129884141,0.13862578570842743
b_to_a,xgboost,2,118,11,target,240000,0.5,963915,9808,78238,588221,0.6353886337004064,0.754814258656575,0.9899273201927037,0.6210248328754697,0.763237377858384,0.48531316411490977,0.23386702455784084,0.1113963155623197,0.37897516712453033,0.8886036844376803,0.8370397493957189,0.9863132834637888,0.2425316460693996,0.3142170011997223
b_to_a,hgb,2,118,11,source_heldout,240000,0.5,29269,7216,16523,6992,0.7632,0.7516016937079518,0.8022200904481294,0.8071757535644356,0.8046902922497456,0.7520086666733978,0.5040399824713525,0.30397236614853196,0.19282424643556437,0.696027633851468,0.865114533781202,0.892312495008809,0.8107327673146553,0.13849917155024055
b_to_a,hgb,2,118,11,target,240000,0.5,1062725,10503,77543,489411,0.695208214698125,0.7826977874215322,0.9902136358723402,0.684685491477551,0.8095829759225769,0.5231777475032732,0.26794903487727506,0.11928991663448651,0.3153145085224491,0.8807100833655135,0.8397269550118497,0.9831374977990421,0.4068131288063213,0.2789360421570995
b_to_a,mlp,3,118,11,source_heldout,240000,0.5,36228,14133,9606,33,0.7639,0.7018702531671708,0.7193661762077799,0.9990899313311823,0.8364618688093094,0.7060252899681996,0.5376383743670904,0.5953494249968406,0.000910068668817738,0.4046505750031594,0.8648428632039806,0.892152135629241,0.8114988032708033,0.13313068449497223
b_to_a,mlp,3,118,11,target,240000,0.5,998907,12764,75282,553229,0.6549206124686163,0.7492997870718883,0.9873832500882204,0.6435692490864202,0.7792372826815747,0.4946793692382191,0.23115085941791158,0.14496967494264362,0.35643075091357973,0.8550303250573564,0.8084238044324273,0.9802863755427984,0.15153150109965666,0.33245280385017395
b_to_a,majority,1,119,11,source_heldout,240000,0.5,36343,23657,0,0,0.6057166666666667,0.5,0.6057166666666667,1.0,0.7544502454770975,0.37722512273854875,0.0,1.0,0.0,0.0,0.5,0.6057166666666667,0.3942833333333333,0.3942833333333333
b_to_a,majority,1,119,11,target,240000,0.5,1552136,88046,0,0,0.9463193718745847,0.5,0.9463193718745847,1.0,0.9724194143565897,0.48620970717829487,0.0,1.0,0.0,0.0,0.5,0.9463193718745847,0.05368062812541535,0.05368062812541535
