model,split_seed,tau,tp,fp,fn,tn
logreg,116,0.9995,6,0,440,137
tree,116,0.01,408,29,38,108
tree,116,0.02,408,29,38,108
tree,116,0.03,408,29,38,108
tree,116,0.04,408,29,38,108
tree,116,0.05,408,29,38,108
tree,116,0.06,408,29,38,108
tree,116,0.07,408,29,38,108
tree,116,0.08,408,29,38,108
tree,116,0.09,408,29,38,108
tree,116,0.1,408,29,38,108
tree,116,0.11,408,29,38,108
tree,116,0.12,408,29,38,108
tree,116,0.13,408,29,38,108
tree,116,0.14,408,29,38,108
tree,116,0.15,408,29,38,108
tree,116,0.16,408,29,38,108
tree,116,0.17,408,29,38,108
tree,116,0.18,408,29,38,108
tree,116,0.19,408,29,38,108
tree,116,0.2,408,29,38,108
tree,116,0.21,408,29,38,108
tree,116,0.22,408,29,38,108
tree,116,0.23,408,29,38,108
tree,116,0.24,408,29,38,108
tree,116,0.25,408,29,38,108
tree,116,0.26,408,29,38,108
tree,116,0.27,408,29,38,108
tree,116,0.28,408,29,38,108
tree,116,0.29,408,29,38,108
tree,116,0.3,408,29,38,108
tree,116,0.31,408,29,38,108
tree,116,0.32,408,29,38,108
tree,116,0.33,408,29,38,108
tree,116,0.34,408,29,38,108
tree,116,0.35,408,29,38,108
tree,116,0.36,408,29,38,108
tree,116,0.37,408,29,38,108
tree,116,0.38,408,29,38,108
tree,116,0.39,408,29,38,108
tree,116,0.4,408,29,38,108
tree,116,0.41,408,29,38,108
tree,116,0.42,408,29,38,108
tree,116,0.43,408,29,38,108
tree,116,0.44,408,29,38,108
tree,116,0.45,408,29,38,108
tree,116,0.46,408,29,38,108
tree,116,0.47,408,29,38,108
tree,116,0.48,408,29,38,108
tree,116,0.49,408,29,38,108
tree,116,0.5,408,29,38,108
tree,116,0.51,408,29,38,108
tree,116,0.52,408,29,38,108
tree,116,0.53,408,29,38,108
tree,116,0.54,408,29,38,108
tree,116,0.55,408,29,38,108
tree,116,0.56,408,29,38,108
tree,116,0.57,408,29,38,108
tree,116,0.58,408,29,38,108
tree,116,0.59,408,29,38,108
tree,116,0.6,408,29,38,108
tree,116,0.61,408,29,38,108
tree,116,0.62,408,29,38,108
tree,116,0.63,408,29,38,108
tree,116,0.64,408,29,38,108
tree,116,0.65,408,29,38,108
tree,116,0.66,408,29,38,108
tree,116,0.67,408,29,38,108
tree,116,0.68,408,29,38,108
tree,116,0.69,408,29,38,108
tree,116,0.7,408,29,38,108
tree,116,0.71,408,29,38,108
tree,116,0.72,408,29,38,108
tree,116,0.73,408,29,38,108
tree,116,0.74,408,29,38,108
tree,116,0.75,408,29,38,108
tree,116,0.76,408,29,38,108
tree,116,0.77,408,29,38,108
tree,116,0.78,408,29,38,108
tree,116,0.79,408,29,38,108
tree,116,0.8,408,29,38,108
tree,116,0.81,408,29,38,108
tree,116,0.82,408,29,38,108
tree,116,0.83,408,29,38,108
tree,116,0.84,408,29,38,108
tree,116,0.85,408,29,38,108
tree,116,0.86,408,29,38,108
tree,116,0.87,408,29,38,108
tree,116,0.88,408,29,38,108
tree,116,0.89,408,29,38,108
tree,116,0.9,408,29,38,108
tree,116,0.91,408,29,38,108
tree,116,0.92,408,29,38,108
tree,116,0.93,408,29,38,108
tree,116,0.94,408,29,38,108
tree,116,0.95,408,29,38,108
tree,116,0.96,408,29,38,108
tree,116,0.97,408,29,38,108
tree,116,0.98,408,29,38,108
tree,116,0.99,408,29,38,108
tree,116,0.995,408,29,38,108
tree,116,0.999,408,29,38,108
tree,116,0.9995,408,29,38,108
rf,116,0.01,446,80,0,57
rf,116,0.02,446,80,0,57
rf,116,0.03,446,79,0,58
rf,116,0.04,446,79,0,58
rf,116,0.05,446,79,0,58
rf,116,0.06,446,79,0,58
rf,116,0.07,446,79,0,58
rf,116,0.08,446,78,0,59
rf,116,0.09,446,78,0,59
rf,116,0.1,446,77,0,60
rf,116,0.11,446,77,0,60
rf,116,0.12,446,73,0,64
rf,116,0.13,445,70,1,67
rf,116,0.14,445,68,1,69
rf,116,0.15,445,63,1,74
rf,116,0.16,445,58,1,79
rf,116,0.17,444,47,2,90
rf,116,0.18,444,47,2,90
rf,116,0.19,443,47,3,90
rf,116,0.2,442,46,4,91
rf,116,0.21,440,46,6,91
rf,116,0.22,439,45,7,92
rf,116,0.23,439,45,7,92
rf,116,0.24,439,44,7,93
rf,116,0.25,438,43,8,94
rf,116,0.26,438,42,8,95
rf,116,0.27,438,42,8,95
rf,116,0.28,437,42,9,95
rf,116,0.29,436,42,10,95
rf,116,0.3,436,41,10,96
rf,116,0.31,436,40,10,97
rf,116,0.32,436,40,10,97
rf,116,0.33,436,40,10,97
rf,116,0.34,436,40,10,97
rf,116,0.35,435,40,11,97
rf,116,0.36,434,40,12,97
rf,116,0.37,433,40,13,97
rf,116,0.38,433,40,13,97
rf,116,0.39,433,40,13,97
rf,116,0.4,433,35,13,102
rf,116,0.41,432,32,14,105
rf,116,0.42,432,31,14,106
rf,116,0.43,431,29,15,108
rf,116,0.44,431,29,15,108
rf,116,0.45,430,29,16,108
rf,116,0.46,428,28,18,109
rf,116,0.47,427,28,19,109
rf,116,0.48,427,28,19,109
rf,116,0.49,427,28,19,109
rf,116,0.5,427,27,19,110
rf,116,0.51,427,27,19,110
rf,116,0.52,427,27,19,110
rf,116,0.53,427,27,19,110
rf,116,0.54,427,27,19,110
rf,116,0.55,426,27,20,110
rf,116,0.56,425,26,21,111
rf,116,0.57,425,26,21,111
rf,116,0.58,424,26,22,111
rf,116,0.59,423,25,23,112
rf,116,0.6,423,25,23,112
rf,116,0.61,423,25,23,112
rf,116,0.62,423,25,23,112
rf,116,0.63,423,25,23,112
rf,116,0.64,423,25,23,112
rf,116,0.65,423,25,23,112
rf,116,0.66,421,25,25,112
rf,116,0.67,418,25,28,112
rf,116,0.68,417,25,29,112
rf,116,0.69,416,25,30,112
rf,116,0.7,415,24,31,113
rf,116,0.71,414,24,32,113
rf,116,0.72,412,23,34,114
rf,116,0.73,411,23,35,114
rf,116,0.74,409,21,37,116
rf,116,0.75,409,21,37,116
rf,116,0.76,408,20,38,117
rf,116,0.77,406,20,40,117
rf,116,0.78,403,20,43,117
rf,116,0.79,398,18,48,119
rf,116,0.8,395,17,51,120
rf,116,0.81,390,15,56,122
rf,116,0.82,383,15,63,122
rf,116,0.83,379,13,67,124
rf,116,0.84,370,12,76,125
rf,116,0.85,367,11,79,126
rf,116,0.86,362,8,84,129
rf,116,0.87,358,8,88,129
rf,116,0.88,345,7,101,130
rf,116,0.89,336,4,110,133
rf,116,0.9,327,4,119,133
rf,116,0.91,314,3,132,134
rf,116,0.92,302,3,144,134
rf,116,0.93,286,1,160,136
rf,116,0.94,270,0,176,137
rf,116,0.95,250,0,196,137
rf,116,0.96,227,0,219,137
rf,116,0.97,188,0,258,137
rf,116,0.98,156,0,290,137
rf,116,0.99,115,0,331,137
rf,116,0.995,87,0,359,137
rf,116,0.999,56,0,390,137
rf,116,0.9995,56,0,390,137
xgboost,116,0.01,439,58,7,79
xgboost,116,0.02,437,42,9,95
xgboost,116,0.03,435,40,11,97
xgboost,116,0.04,434,40,12,97
xgboost,116,0.05,434,39,12,98
xgboost,116,0.06,433,39,13,98
xgboost,116,0.07,432,39,14,98
xgboost,116,0.08,432,39,14,98
xgboost,116,0.09,432,39,14,98
xgboost,116,0.1,431,39,15,98
xgboost,116,0.11,430,39,16,98
xgboost,116,0.12,430,38,16,99
xgboost,116,0.13,429,36,17,101
xgboost,116,0.14,427,36,19,101
xgboost,116,0.15,427,35,19,102
xgboost,116,0.16,426,34,20,103
xgboost,116,0.17,423,34,23,103
xgboost,116,0.18,423,33,23,104
xgboost,116,0.19,422,33,24,104
xgboost,116,0.2,422,32,24,105
xgboost,116,0.21,422,32,24,105
xgboost,116,0.22,422,32,24,105
xgboost,116,0.23,421,32,25,105
xgboost,116,0.24,420,32,26,105
xgboost,116,0.25,419,32,27,105
xgboost,116,0.26,419,32,27,105
xgboost,116,0.27,419,30,27,107
xgboost,116,0.28,419,29,27,108
xgboost,116,0.29,418,29,28,108
xgboost,116,0.3,418,27,28,110
xgboost,116,0.31,418,27,28,110
xgboost,116,0.32,418,27,28,110
xgboost,116,0.33,418,27,28,110
xgboost,116,0.34,418,27,28,110
xgboost,116,0.35,417,27,29,110
xgboost,116,0.36,416,27,30,110
xgboost,116,0.37,416,26,30,111
xgboost,116,0.38,416,26,30,111
xgboost,116,0.39,416,26,30,111
xgboost,116,0.4,415,26,31,111
xgboost,116,0.41,415,26,31,111
xgboost,116,0.42,414,26,32,111
xgboost,116,0.43,413,26,33,111
xgboost,116,0.44,413,26,33,111
xgboost,116,0.45,413,26,33,111
xgboost,116,0.46,412,26,34,111
xgboost,116,0.47,411,26,35,111
xgboost,116,0.48,411,26,35,111
xgboost,116,0.49,411,26,35,111
xgboost,116,0.5,410,26,36,111
xgboost,116,0.51,410,26,36,111
xgboost,116,0.52,410,26,36,111
xgboost,116,0.53,410,26,36,111
xgboost,116,0.54,410,25,36,112
xgboost,116,0.55,409,25,37,112
xgboost,116,0.56,409,25,37,112
xgboost,116,0.57,409,25,37,112
xgboost,116,0.58,409,25,37,112
xgboost,116,0.59,408,25,38,112
xgboost,116,0.6,407,25,39,112
xgboost,116,0.61,407,25,39,112
xgboost,116,0.62,407,25,39,112
xgboost,116,0.63,407,25,39,112
xgboost,116,0.64,407,25,39,112
xgboost,116,0.65,407,24,39,113
xgboost,116,0.66,404,24,42,113
xgboost,116,0.67,403,24,43,113
xgboost,116,0.68,402,24,44,113
xgboost,116,0.69,401,23,45,114
xgboost,116,0.7,401,23,45,114
xgboost,116,0.71,398,23,48,114
xgboost,116,0.72,398,23,48,114
xgboost,116,0.73,398,23,48,114
xgboost,116,0.74,398,23,48,114
xgboost,116,0.75,397,23,49,114
xgboost,116,0.76,396,23,50,114
xgboost,116,0.77,396,23,50,114
xgboost,116,0.78,396,23,50,114
xgboost,116,0.79,395,23,51,114
xgboost,116,0.8,393,23,53,114
xgboost,116,0.81,391,23,55,114
xgboost,116,0.82,391,23,55,114
xgboost,116,0.83,390,23,56,114
xgboost,116,0.84,390,22,56,115
xgboost,116,0.85,388,22,58,115
xgboost,116,0.86,382,22,64,115
xgboost,116,0.87,379,21,67,116
xgboost,116,0.88,378,21,68,116
xgboost,116,0.89,376,21,70,116
xgboost,116,0.9,376,19,70,118
xgboost,116,0.91,375,18,71,119
xgboost,116,0.92,372,17,74,120
xgboost,116,0.93,369,17,77,120
xgboost,116,0.94,364,17,82,120
xgboost,116,0.95,362,17,84,120
xgboost,116,0.96,357,15,89,122
xgboost,116,0.97,354,10,92,127
xgboost,116,0.98,344,9,102,128
xgboost,116,0.99,327,2,119,135
xgboost,116,0.995,300,1,146,136
xgboost,116,0.999,126,0,320,137
xgboost,116,0.9995,38,0,408,137
hgb,116,0.01,434,37,12,100
hgb,116,0.02,430,37,16,100
hgb,116,0.03,430,34,16,103
hgb,116,0.04,430,32,16,105
hgb,116,0.05,430,31,16,106
hgb,116,0.06,429,30,17,107
hgb,116,0.07,429,30,17,107
hgb,116,0.08,428,30,18,107
hgb,116,0.09,428,30,18,107
hgb,116,0.1,428,30,18,107
hgb,116,0.11,428,29,18,108
hgb,116,0.12,428,29,18,108
hgb,116,0.13,428,28,18,109
hgb,116,0.14,427,28,19,109
hgb,116,0.15,427,28,19,109
hgb,116,0.16,426,28,20,109
hgb,116,0.17,426,28,20,109
hgb,116,0.18,426,28,20,109
hgb,116,0.19,426,28,20,109
hgb,116,0.2,424,28,22,109
hgb,116,0.21,424,28,22,109
hgb,116,0.22,423,28,23,109
hgb,116,0.23,423,28,23,109
hgb,116,0.24,423,28,23,109
hgb,116,0.25,423,28,23,109
hgb,116,0.26,423,28,23,109
hgb,116,0.27,422,28,24,109
hgb,116,0.28,422,28,24,109
hgb,116,0.29,422,28,24,109
hgb,116,0.3,422,28,24,109
hgb,116,0.31,422,28,24,109
hgb,116,0.32,421,28,25,109
hgb,116,0.33,421,28,25,109
hgb,116,0.34,421,28,25,109
hgb,116,0.35,421,28,25,109
hgb,116,0.36,421,28,25,109
hgb,116,0.37,421,28,25,109
hgb,116,0.38,421,28,25,109
hgb,116,0.39,421,28,25,109
hgb,116,0.4,421,28,25,109
hgb,116,0.41,420,28,26,109
hgb,116,0.42,419,28,27,109
hgb,116,0.43,419,28,27,109
hgb,116,0.44,419,28,27,109
hgb,116,0.45,419,28,27,109
hgb,116,0.46,419,28,27,109
hgb,116,0.47,419,28,27,109
hgb,116,0.48,419,28,27,109
hgb,116,0.49,419,28,27,109
hgb,116,0.5,419,28,27,109
hgb,116,0.51,418,28,28,109
hgb,116,0.52,418,28,28,109
hgb,116,0.53,418,28,28,109
hgb,116,0.54,418,28,28,109
hgb,116,0.55,418,28,28,109
hgb,116,0.56,418,28,28,109
hgb,116,0.57,418,28,28,109
hgb,116,0.58,418,28,28,109
hgb,116,0.59,418,28,28,109
hgb,116,0.6,417,28,29,109
hgb,116,0.61,417,28,29,109
hgb,116,0.62,417,28,29,109
hgb,116,0.63,416,28,30,109
hgb,116,0.64,416,28,30,109
hgb,116,0.65,416,28,30,109
hgb,116,0.66,416,27,30,110
hgb,116,0.67,416,27,30,110
hgb,116,0.68,416,27,30,110
hgb,116,0.69,416,27,30,110
hgb,116,0.7,416,27,30,110
hgb,116,0.71,416,27,30,110
hgb,116,0.72,416,27,30,110
hgb,116,0.73,415,27,31,110
hgb,116,0.74,415,27,31,110
hgb,116,0.75,414,27,32,110
hgb,116,0.76,414,27,32,110
hgb,116,0.77,414,27,32,110
hgb,116,0.78,414,27,32,110
hgb,116,0.79,413,27,33,110
hgb,116,0.8,412,27,34,110
hgb,116,0.81,412,27,34,110
hgb,116,0.82,412,27,34,110
hgb,116,0.83,412,26,34,111
hgb,116,0.84,412,26,34,111
hgb,116,0.85,412,26,34,111
hgb,116,0.86,412,26,34,111
hgb,116,0.87,411,26,35,111
hgb,116,0.88,411,26,35,111
hgb,116,0.89,411,26,35,111
hgb,116,0.9,411,26,35,111
hgb,116,0.91,411,26,35,111
hgb,116,0.92,410,26,36,111
hgb,116,0.93,409,26,37,111
hgb,116,0.94,407,26,39,111
hgb,116,0.95,404,25,42,112
hgb,116,0.96,404,25,42,112
hgb,116,0.97,403,25,43,112
hgb,116,0.98,402,25,44,112
hgb,116,0.99,398,24,48,113
hgb,116,0.995,389,23,57,114
hgb,116,0.999,372,20,74,117
hgb,116,0.9995,366,20,80,117
mlp,116,0.01,445,75,1,62
mlp,116,0.02,445,58,1,79
mlp,116,0.03,444,45,2,92
mlp,116,0.04,442,41,4,96
mlp,116,0.05,441,36,5,101
mlp,116,0.06,441,35,5,102
mlp,116,0.07,440,33,6,104
mlp,116,0.08,439,33,7,104
mlp,116,0.09,439,33,7,104
mlp,116,0.1,437,32,9,105
mlp,116,0.11,437,32,9,105
mlp,116,0.12,437,32,9,105
mlp,116,0.13,437,32,9,105
mlp,116,0.14,435,32,11,105
mlp,116,0.15,434,31,12,106
mlp,116,0.16,433,31,13,106
mlp,116,0.17,432,31,14,106
mlp,116,0.18,430,31,16,106
mlp,116,0.19,430,31,16,106
mlp,116,0.2,428,31,18,106
mlp,116,0.21,428,30,18,107
mlp,116,0.22,428,30,18,107
mlp,116,0.23,428,30,18,107
mlp,116,0.24,428,30,18,107
mlp,116,0.25,428,30,18,107
mlp,116,0.26,427,30,19,107
mlp,116,0.27,426,30,20,107
mlp,116,0.28,425,29,21,108
mlp,116,0.29,424,29,22,108
mlp,116,0.3,423,28,23,109
mlp,116,0.31,422,27,24,110
mlp,116,0.32,421,27,25,110
mlp,116,0.33,420,27,26,110
mlp,116,0.34,420,27,26,110
mlp,116,0.35,420,27,26,110
mlp,116,0.36,420,25,26,112
mlp,116,0.37,420,25,26,112
mlp,116,0.38,419,25,27,112
mlp,116,0.39,418,25,28,112
mlp,116,0.4,418,25,28,112
mlp,116,0.41,418,24,28,113
mlp,116,0.42,418,24,28,113
mlp,116,0.43,418,24,28,113
mlp,116,0.44,418,24,28,113
mlp,116,0.45,418,24,28,113
mlp,116,0.46,418,24,28,113
mlp,116,0.47,415,23,31,114
mlp,116,0.48,415,23,31,114
mlp,116,0.49,415,22,31,115
mlp,116,0.5,414,22,32,115
mlp,116,0.51,414,22,32,115
mlp,116,0.52,413,22,33,115
mlp,116,0.53,411,22,35,115
mlp,116,0.54,411,22,35,115
mlp,116,0.55,411,22,35,115
mlp,116,0.56,411,21,35,116
mlp,116,0.57,411,21,35,116
mlp,116,0.58,409,21,37,116
mlp,116,0.59,408,20,38,117
mlp,116,0.6,407,20,39,117
mlp,116,0.61,406,19,40,118
mlp,116,0.62,406,19,40,118
mlp,116,0.63,406,18,40,119
mlp,116,0.64,405,16,41,121
mlp,116,0.65,404,16,42,121
mlp,116,0.66,403,16,43,121
mlp,116,0.67,401,15,45,122
mlp,116,0.68,399,15,47,122
mlp,116,0.69,398,15,48,122
mlp,116,0.7,397,14,49,123
mlp,116,0.71,396,14,50,123
mlp,116,0.72,394,14,52,123
mlp,116,0.73,393,13,53,124
mlp,116,0.74,391,12,55,125
mlp,116,0.75,390,12,56,125
mlp,116,0.76,387,12,59,125
mlp,116,0.77,386,12,60,125
mlp,116,0.78,384,12,62,125
mlp,116,0.79,383,12,63,125
mlp,116,0.8,382,12,64,125
mlp,116,0.81,382,11,64,126
mlp,116,0.82,381,10,65,127
mlp,116,0.83,381,10,65,127
mlp,116,0.84,380,10,66,127
mlp,116,0.85,379,10,67,127
mlp,116,0.86,376,10,70,127
mlp,116,0.87,375,10,71,127
mlp,116,0.88,373,10,73,127
mlp,116,0.89,373,10,73,127
mlp,116,0.9,371,10,75,127
mlp,116,0.91,369,10,77,127
mlp,116,0.92,359,10,87,127
mlp,116,0.93,357,9,89,128
mlp,116,0.94,352,8,94,129
mlp,116,0.95,344,8,102,129
mlp,116,0.96,326,7,120,130
mlp,116,0.97,304,6,142,131
mlp,116,0.98,262,6,184,131
mlp,116,0.99,186,6,260,131
mlp,116,0.995,144,6,302,131
mlp,116,0.999,63,2,383,135
mlp,116,0.9995,44,2,402,135
majority,117,0.01,491,134,0,0
majority,117,0.02,491,134,0,0
majority,117,0.03,491,134,0,0
majority,117,0.04,491,134,0,0
majority,117,0.05,491,134,0,0
majority,117,0.06,491,134,0,0
majority,117,0.07,491,134,0,0
majority,117,0.08,491,134,0,0
majority,117,0.09,491,134,0,0
majority,117,0.1,491,134,0,0
majority,117,0.11,491,134,0,0
majority,117,0.12,491,134,0,0
majority,117,0.13,491,134,0,0
majority,117,0.14,491,134,0,0
majority,117,0.15,491,134,0,0
majority,117,0.16,491,134,0,0
majority,117,0.17,491,134,0,0
majority,117,0.18,491,134,0,0
majority,117,0.19,491,134,0,0
majority,117,0.2,491,134,0,0
majority,117,0.21,491,134,0,0
majority,117,0.22,491,134,0,0
majority,117,0.23,491,134,0,0
majority,117,0.24,491,134,0,0
majority,117,0.25,491,134,0,0
majority,117,0.26,491,134,0,0
majority,117,0.27,491,134,0,0
majority,117,0.28,491,134,0,0
majority,117,0.29,491,134,0,0
majority,117,0.3,491,134,0,0
majority,117,0.31,491,134,0,0
majority,117,0.32,491,134,0,0
majority,117,0.33,491,134,0,0
majority,117,0.34,491,134,0,0
majority,117,0.35,491,134,0,0
majority,117,0.36,491,134,0,0
majority,117,0.37,491,134,0,0
majority,117,0.38,491,134,0,0
majority,117,0.39,491,134,0,0
majority,117,0.4,491,134,0,0
majority,117,0.41,491,134,0,0
majority,117,0.42,491,134,0,0
majority,117,0.43,491,134,0,0
majority,117,0.44,491,134,0,0
majority,117,0.45,491,134,0,0
majority,117,0.46,491,134,0,0
majority,117,0.47,491,134,0,0
majority,117,0.48,491,134,0,0
majority,117,0.49,491,134,0,0
majority,117,0.5,491,134,0,0
majority,117,0.51,491,134,0,0
majority,117,0.52,491,134,0,0
majority,117,0.53,491,134,0,0
majority,117,0.54,491,134,0,0
majority,117,0.55,491,134,0,0
majority,117,0.56,491,134,0,0
majority,117,0.57,491,134,0,0
majority,117,0.58,491,134,0,0
majority,117,0.59,491,134,0,0
majority,117,0.6,491,134,0,0
majority,117,0.61,491,134,0,0
majority,117,0.62,491,134,0,0
majority,117,0.63,491,134,0,0
majority,117,0.64,491,134,0,0
majority,117,0.65,491,134,0,0
majority,117,0.66,491,134,0,0
majority,117,0.67,491,134,0,0
majority,117,0.68,491,134,0,0
majority,117,0.69,491,134,0,0
majority,117,0.7,491,134,0,0
majority,117,0.71,491,134,0,0
majority,117,0.72,491,134,0,0
majority,117,0.73,491,134,0,0
majority,117,0.74,491,134,0,0
majority,117,0.75,491,134,0,0
majority,117,0.76,491,134,0,0
majority,117,0.77,491,134,0,0
majority,117,0.78,491,134,0,0
majority,117,0.79,491,134,0,0
majority,117,0.8,491,134,0,0
majority,117,0.81,491,134,0,0
majority,117,0.82,491,134,0,0
majority,117,0.83,491,134,0,0
majority,117,0.84,491,134,0,0
majority,117,0.85,491,134,0,0
majority,117,0.86,491,134,0,0
majority,117,0.87,491,134,0,0
majority,117,0.88,491,134,0,0
majority,117,0.89,491,134,0,0
majority,117,0.9,491,134,0,0
majority,117,0.91,491,134,0,0
majority,117,0.92,491,134,0,0
majority,117,0.93,491,134,0,0
majority,117,0.94,491,134,0,0
majority,117,0.95,491,134,0,0
majority,117,0.96,491,134,0,0
majority,117,0.97,491,134,0,0
majority,117,0.98,491,134,0,0
majority,117,0.99,491,134,0,0
majority,117,0.995,491,134,0,0
majority,117,0.999,491,134,0,0
majority,117,0.9995,491,134,0,0
stratified,117,0.01,366,101,125,33
stratified,117,0.02,366,101,125,33
stratified,117,0.03,366,101,125,33
stratified,117,0.04,366,101,125,33
stratified,117,0.05,366,101,125,33
stratified,117,0.06,366,101,125,33
stratified,117,0.07,366,101,125,33
stratified,117,0.08,366,101,125,33
stratified,117,0.09,366,101,125,33
stratified,117,0.1,366,101,125,33
stratified,117,0.11,366,101,125,33
stratified,117,0.12,366,101,125,33
stratified,117,0.13,366,101,125,33
stratified,117,0.14,366,101,125,33
stratified,117,0.15,366,101,125,33
stratified,117,0.16,366,101,125,33
stratified,117,0.17,366,101,125,33
stratified,117,0.18,366,101,125,33
stratified,117,0.19,366,101,125,33
stratified,117,0.2,366,101,125,33
stratified,117,0.21,366,101,125,33
stratified,117,0.22,366,101,125,33
stratified,117,0.23,366,101,125,33
stratified,117,0.24,366,101,125,33
stratified,117,0.25,366,101,125,33
stratified,117,0.26,366,101,125,33
stratified,117,0.27,366,101,125,33
stratified,117,0.28,366,101,125,33
stratified,117,0.29,366,101,125,33
stratified,117,0.3,366,101,125,33
stratified,117,0.31,366,101,125,33
stratified,117,0.32,366,101,125,33
stratified,117,0.33,366,101,125,33
stratified,117,0.34,366,101,125,33
stratified,117,0.35,366,101,125,33
stratified,117,0.36,366,101,125,33
stratified,117,0.37,366,101,125,33
stratified,117,0.38,366,101,125,33
stratified,117,0.39,366,101,125,33
stratified,117,0.4,366,101,125,33
stratified,117,0.41,366,101,125,33
stratified,117,0.42,366,101,125,33
stratified,117,0.43,366,101,125,33
stratified,117,0.44,366,101,125,33
stratified,117,0.45,366,101,125,33
stratified,117,0.46,366,101,125,33
stratified,117,0.47,366,101,125,33
stratified,117,0.48,366,101,125,33
stratified,117,0.49,366,101,125,33
stratified,117,0.5,366,101,125,33
stratified,117,0.51,366,101,125,33
stratified,117,0.52,366,101,125,33
stratified,117,0.53,366,101,125,33
stratified,117,0.54,366,101,125,33
stratified,117,0.55,366,101,125,33
stratified,117,0.56,366,101,125,33
stratified,117,0.57,366,101,125,33
stratified,117,0.58,366,101,125,33
stratified,117,0.59,366,101,125,33
stratified,117,0.6,366,101,125,33
stratified,117,0.61,366,101,125,33
stratified,117,0.62,366,101,125,33
stratified,117,0.63,366,101,125,33
stratified,117,0.64,366,101,125,33
stratified,117,0.65,366,101,125,33
stratified,117,0.66,366,101,125,33
stratified,117,0.67,366,101,125,33
stratified,117,0.68,366,101,125,33
stratified,117,0.69,366,101,125,33
stratified,117,0.7,366,101,125,33
stratified,117,0.71,366,101,125,33
stratified,117,0.72,366,101,125,33
stratified,117,0.73,366,101,125,33
stratified,117,0.74,366,101,125,33
stratified,117,0.75,366,101,125,33
stratified,117,0.76,366,101,125,33
stratified,117,0.77,366,101,125,33
stratified,117,0.78,366,101,125,33
stratified,117,0.79,366,101,125,33
stratified,117,0.8,366,101,125,33
stratified,117,0.81,366,101,125,33
stratified,117,0.82,366,101,125,33
stratified,117,0.83,366,101,125,33
stratified,117,0.84,366,101,125,33
stratified,117,0.85,366,101,125,33
stratified,117,0.86,366,101,125,33
stratified,117,0.87,366,101,125,33
stratified,117,0.88,366,101,125,33
stratified,117,0.89,366,101,125,33
stratified,117,0.9,366,101,125,33
stratified,117,0.91,366,101,125,33
stratified,117,0.92,366,101,125,33
stratified,117,0.93,366,101,125,33
stratified,117,0.94,366,101,125,33
stratified,117,0.95,366,101,125,33
stratified,117,0.96,366,101,125,33
stratified,117,0.97,366,101,125,33
stratified,117,0.98,366,101,125,33
stratified,117,0.99,366,101,125,33
stratified,117,0.995,366,101,125,33
stratified,117,0.999,366,101,125,33
stratified,117,0.9995,366,101,125,33
logreg,117,0.01,491,133,0,1
logreg,117,0.02,491,129,0,5
logreg,117,0.03,487,124,4,10
logreg,117,0.04,485,118,6,16
logreg,117,0.05,483,111,8,23
logreg,117,0.06,482,106,9,28
logreg,117,0.07,479,104,12,30
logreg,117,0.08,478,99,13,35
logreg,117,0.09,477,98,14,36
logreg,117,0.1,476,97,15,37
logreg,117,0.11,473,95,18,39
logreg,117,0.12,472,94,19,40
logreg,117,0.13,470,93,21,41
logreg,117,0.14,467,92,24,42
logreg,117,0.15,465,92,26,42
logreg,117,0.16,464,91,27,43
logreg,117,0.17,461,88,30,46
logreg,117,0.18,460,87,31,47
logreg,117,0.19,459,87,32,47
logreg,117,0.2,456,86,35,48
logreg,117,0.21,456,86,35,48
logreg,117,0.22,453,86,38,48
logreg,117,0.23,452,85,39,49
logreg,117,0.24,452,85,39,49
logreg,117,0.25,449,85,42,49
logreg,117,0.26,449,84,42,50
logreg,117,0.27,449,84,42,50
logreg,117,0.28,449,84,42,50
logreg,117,0.29,448,81,43,53
logreg,117,0.3,446,80,45,54
logreg,117,0.31,444,80,47,54
logreg,117,0.32,443,80,48,54
logreg,117,0.33,440,80,51,54
logreg,117,0.34,440,80,51,54
logreg,117,0.35,439,80,52,54
logreg,117,0.36,437,79,54,55
logreg,117,0.37,435,79,56,55
logreg,117,0.38,430,79,61,55
logreg,117,0.39,428,79,63,55
logreg,117,0.4,426,78,65,56
logreg,117,0.41,426,77,65,57
logreg,117,0.42,426,75,65,59
logreg,117,0.43,426,75,65,59
logreg,117,0.44,425,75,66,59
logreg,117,0.45,423,74,68,60
logreg,117,0.46,420,71,71,63
logreg,117,0.47,417,71,74,63
logreg,117,0.48,414,69,77,65
logreg,117,0.49,411,69,80,65
logreg,117,0.5,409,68,82,66
logreg,117,0.51,409,67,82,67
logreg,117,0.52,407,65,84,69
logreg,117,0.53,407,64,84,70
logreg,117,0.54,405,64,86,70
logreg,117,0.55,401,64,90,70
logreg,117,0.56,400,64,91,70
logreg,117,0.57,397,64,94,70
logreg,117,0.58,395,62,96,72
logreg,117,0.59,395,62,96,72
logreg,117,0.6,392,60,99,74
logreg,117,0.61,390,59,101,75
logreg,117,0.62,389,59,102,75
logreg,117,0.63,385,58,106,76
logreg,117,0.64,384,57,107,77
logreg,117,0.65,383,54,108,80
logreg,117,0.66,379,54,112,80
logreg,117,0.67,374,53,117,81
logreg,117,0.68,371,52,120,82
logreg,117,0.69,370,52,121,82
logreg,117,0.7,368,50,123,84
logreg,117,0.71,365,48,126,86
logreg,117,0.72,363,48,128,86
