protocol,direction,rep,model,model_seed,test_sessions,n_train,n_test,train_prevalence,test_prevalence,n_unseen_test_categories,balanced_accuracy,roc_auc,f1_macro,recall,fpr,false_alerts_per_benign_ue_hour,det_benign,det_bruteforce,det_ddos,det_dos,det_probe,det_web
random_stratified,n/a,25,tree,11,"4,11,14,16,21,27",2341,467,0.72789406236651,0.9486081370449678,0,0.5455699774266365,0.5335308502633558,0.551249199231262,0.9661399548532731,0.875,196.875,0.125,0.9795918367346939,1.0,1.0,0.8829787234042553,0.9473684210526315
random_stratified,n/a,25,rf,11,"4,11,14,16,21,27",2341,467,0.72789406236651,0.9486081370449678,0,0.538280662151994,0.8603273137697516,0.5551533625452467,0.9932279909706546,0.9166666666666666,206.25,0.08333333333333337,1.0,1.0,1.0,0.9680851063829787,1.0
random_stratified,n/a,25,xgboost,11,"4,11,14,16,21,27",2341,467,0.72789406236651,0.9486081370449678,0,0.5371519939804364,0.8935289691497367,0.5522861356932154,0.9909706546275395,0.9166666666666666,206.25,0.08333333333333337,1.0,1.0,1.0,0.9574468085106383,1.0
random_stratified,n/a,25,hgb,11,"4,11,14,16,21,27",2341,467,0.72789406236651,0.9486081370449678,0,0.5360233258088788,0.927012791572611,0.5495659629193013,0.9887133182844243,0.9166666666666666,206.25,0.08333333333333337,1.0,1.0,1.0,0.9468085106382979,1.0
random_stratified,n/a,25,mlp,11,"4,11,14,16,21,27",2341,467,0.72789406236651,0.9486081370449678,0,0.6975639578630549,0.8473476297968398,0.6510670092759645,0.9367945823927766,0.5416666666666666,121.87499999999999,0.45833333333333337,1.0,0.9459459459459459,0.9894736842105263,0.8297872340425532,0.9473684210526315
random_stratified,n/a,25,stratified,11,"4,11,14,16,21,27",2341,467,0.72789406236651,0.9486081370449678,0,0.512650489089541,0.5126504890895409,0.46099260462531527,0.7336343115124153,0.7083333333333334,159.375,0.29166666666666663,0.673469387755102,0.75,0.7368421052631579,0.7021276595744681,0.7894736842105263
random_stratified,n/a,25,majority,11,"4,11,14,16,21,27",2341,467,0.72789406236651,0.9486081370449678,0,0.5,0.5,0.4868131868131868,1.0,1.0,225.0,0.0,1.0,1.0,1.0,1.0,1.0
random_stratified,n/a,26,logreg,11,"8,9,12,16,18,25",2236,572,0.7294275491949911,0.9020979020979021,0,0.5917774086378738,0.7096483942414177,0.5441668350281725,0.7906976744186046,0.6071428571428571,136.60714285714283,0.3928571428571429,0.6442307692307693,0.9491525423728814,0.7157894736842105,0.8666666666666667,0.6153846153846154
random_stratified,n/a,26,tree,11,"8,9,12,16,18,25",2236,572,0.7294275491949911,0.9020979020979021,0,0.46705426356589147,0.46705426356589147,0.4573055028462998,0.9341085271317829,1.0,225.0,0.0,0.7596153846153846,0.9830508474576272,0.9789473684210527,0.9733333333333334,0.9692307692307692
random_stratified,n/a,26,rf,11,"8,9,12,16,18,25",2236,572,0.7294275491949911,0.9020979020979021,0,0.4757751937984496,0.8453765227021041,0.4619002822201317,0.9515503875968992,1.0,225.0,0.0,0.7596153846153846,1.0,1.0,1.0,1.0
random_stratified,n/a,26,xgboost,11,"8,9,12,16,18,25",2236,572,0.7294275491949911,0.9020979020979021,0,0.4932170542635659,0.7636004983388704,0.4708603145235893,0.9864341085271318,1.0,225.0,0.0,0.9326923076923077,1.0,1.0,1.0,1.0
