seed,model,calibrator,domain,tau,recall,fpr,ppv_deploy,alerts_per_hour
102,tree,raw,source_test,0.8500000000000001,0.9348370927318296,0.5598455598455598,0.003335157064849122,134812.55540953885
102,tree,raw,source_test,0.9000000000000001,0.9348370927318296,0.5598455598455598,0.003335157064849122,134812.55540953885
102,tree,raw,source_test,0.9500000000000001,0.9348370927318296,0.5598455598455598,0.003335157064849122,134812.55540953885
102,tree,raw,source_test,0.95,0.9348370927318296,0.5598455598455598,0.003335157064849122,134812.55540953885
102,tree,raw,source_test,0.99,0.9348370927318296,0.5598455598455598,0.003335157064849122,134812.55540953885
102,tree,raw,source_test,0.995,0.9348370927318296,0.5598455598455598,0.003335157064849122,134812.55540953885
102,tree,raw,source_test,0.999,0.9348370927318296,0.5598455598455598,0.003335157064849122,134812.55540953885
102,tree,raw,target,0.05,0.9926153521018001,0.9815860642698059,0.002022426931888914,236058.06561414106
102,tree,raw,target,0.1,0.916865473689059,0.9644196794882529,0.001901570282846556,231901.70045931573
102,tree,raw,target,0.15000000000000002,0.9147087392451159,0.9091862451228293,0.002012123769382042,218644.63890446664
102,tree,raw,target,0.2,0.9137672000249271,0.9081082438836512,0.0020124380939836256,218385.4657625492
102,tree,raw,target,0.25,0.9137672000249271,0.9081082438836512,0.0020124380939836256,218385.4657625492
102,tree,raw,target,0.3,0.909682680961806,0.9080852186144649,0.002003511260354998,218377.9751997979
102,tree,raw,target,0.35000000000000003,0.8810463413411582,0.9010185541805517,0.001955754180625581,216668.2027466628
102,tree,raw,target,0.4,0.8810463413411582,0.9010185541805517,0.001955754180625581,216668.2027466628
102,tree,raw,target,0.45,0.8810463413411582,0.9010185541805517,0.001955754180625581,216668.2027466628
102,tree,raw,target,0.5,0.8810463413411582,0.9010185541805517,0.001955754180625581,216668.2027466628
102,tree,raw,target,0.55,0.8810463413411582,0.9010185541805517,0.001955754180625581,216668.2027466628
102,tree,raw,target,0.6000000000000001,0.8810463413411582,0.9010185541805517,0.001955754180625581,216668.2027466628
102,tree,raw,target,0.6500000000000001,0.8810463413411582,0.9010185541805517,0.001955754180625581,216668.2027466628
102,tree,raw,target,0.7000000000000001,0.8810463413411582,0.9010185541805517,0.001955754180625581,216668.2027466628
102,tree,raw,target,0.7500000000000001,0.8810463413411582,0.9010185541805517,0.001955754180625581,216668.2027466628
102,tree,raw,target,0.8,0.8810463413411582,0.9010185541805517,0.001955754180625581,216668.2027466628
102,tree,raw,target,0.8500000000000001,0.8810463413411582,0.9010185541805517,0.001955754180625581,216668.2027466628
102,tree,raw,target,0.9000000000000001,0.8810463413411582,0.9010185541805517,0.001955754180625581,216668.2027466628
102,tree,raw,target,0.9500000000000001,0.8810463413411582,0.9010185541805517,0.001955754180625581,216668.2027466628
102,tree,raw,target,0.95,0.8810463413411582,0.9010185541805517,0.001955754180625581,216668.2027466628
102,tree,raw,target,0.99,0.8810463413411582,0.9010185541805517,0.001955754180625581,216668.2027466628
102,tree,raw,target,0.995,0.8810463413411582,0.9010185541805517,0.001955754180625581,216668.2027466628
102,tree,raw,target,0.999,0.8810463413411582,0.9010185541805517,0.001955754180625581,216668.2027466628
102,tree,platt,source_test,0.05,1.0,1.0,0.002,240480.9619238477
102,tree,platt,source_test,0.1,1.0,1.0,0.002,240480.9619238477
102,tree,platt,source_test,0.15000000000000002,1.0,1.0,0.002,240480.9619238477
102,tree,platt,source_test,0.2,1.0,1.0,0.002,240480.9619238477
102,tree,platt,source_test,0.25,1.0,1.0,0.002,240480.9619238477
102,tree,platt,source_test,0.3,1.0,1.0,0.002,240480.9619238477
102,tree,platt,source_test,0.35000000000000003,1.0,1.0,0.002,240480.9619238477
102,tree,platt,source_test,0.4,1.0,1.0,0.002,240480.9619238477
102,tree,platt,source_test,0.45,1.0,1.0,0.002,240480.9619238477
102,tree,platt,source_test,0.5,1.0,1.0,0.002,240480.9619238477
102,tree,platt,source_test,0.55,1.0,1.0,0.002,240480.9619238477
102,tree,platt,source_test,0.6000000000000001,1.0,1.0,0.002,240480.9619238477
102,tree,platt,source_test,0.6500000000000001,1.0,1.0,0.002,240480.9619238477
102,tree,platt,source_test,0.7000000000000001,1.0,1.0,0.002,240480.9619238477
102,tree,platt,source_test,0.7500000000000001,1.0,1.0,0.002,240480.9619238477
102,tree,platt,source_test,0.8,1.0,1.0,0.002,240480.9619238477
102,tree,platt,source_test,0.8500000000000001,1.0,1.0,0.002,240480.9619238477
102,tree,platt,source_test,0.9000000000000001,1.0,1.0,0.002,240480.9619238477
102,tree,platt,source_test,0.9500000000000001,1.0,1.0,0.002,240480.9619238477
102,tree,platt,source_test,0.95,1.0,1.0,0.002,240480.9619238477
102,tree,platt,source_test,0.99,1.0,1.0,0.002,240480.9619238477
102,tree,platt,source_test,0.995,0.9348370927318296,0.5637065637065637,0.003312389190009118,135739.1963361798
102,tree,platt,source_test,0.999,0.0,0.0,,0.0
102,tree,platt,target,0.05,1.0,1.0,0.002,240480.9619238477
102,tree,platt,target,0.1,1.0,1.0,0.002,240480.9619238477
102,tree,platt,target,0.15000000000000002,1.0,1.0,0.002,240480.9619238477
102,tree,platt,target,0.2,1.0,1.0,0.002,240480.9619238477
102,tree,platt,target,0.25,1.0,1.0,0.002,240480.9619238477
102,tree,platt,target,0.3,1.0,1.0,0.002,240480.9619238477
102,tree,platt,target,0.35000000000000003,1.0,1.0,0.002,240480.9619238477
102,tree,platt,target,0.4,1.0,1.0,0.002,240480.9619238477
102,tree,platt,target,0.45,1.0,1.0,0.002,240480.9619238477
102,tree,platt,target,0.5,1.0,1.0,0.002,240480.9619238477
102,tree,platt,target,0.55,1.0,1.0,0.002,240480.9619238477
102,tree,platt,target,0.6000000000000001,1.0,1.0,0.002,240480.9619238477
102,tree,platt,target,0.6500000000000001,1.0,1.0,0.002,240480.9619238477
102,tree,platt,target,0.7000000000000001,1.0,1.0,0.002,240480.9619238477
102,tree,platt,target,0.7500000000000001,1.0,1.0,0.002,240480.9619238477
102,tree,platt,target,0.8,1.0,1.0,0.002,240480.9619238477
102,tree,platt,target,0.8500000000000001,1.0,1.0,0.002,240480.9619238477
102,tree,platt,target,0.9000000000000001,1.0,1.0,0.002,240480.9619238477
102,tree,platt,target,0.9500000000000001,1.0,1.0,0.002,240480.9619238477
102,tree,platt,target,0.95,1.0,1.0,0.002,240480.9619238477
102,tree,platt,target,0.99,1.0,1.0,0.002,240480.9619238477
102,tree,platt,target,0.995,0.8810463413411582,0.9010185541805517,0.001955754180625581,216668.2027466628
102,tree,platt,target,0.999,0.0,0.0,,0.0
102,tree,isotonic,source_test,0.05,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,source_test,0.1,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,source_test,0.15000000000000002,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,source_test,0.2,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,source_test,0.25,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,source_test,0.3,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,source_test,0.35000000000000003,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,source_test,0.4,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,source_test,0.45,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,source_test,0.5,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,source_test,0.55,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,source_test,0.6000000000000001,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,source_test,0.6500000000000001,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,source_test,0.7000000000000001,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,source_test,0.7500000000000001,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,source_test,0.8,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,source_test,0.8500000000000001,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,source_test,0.9000000000000001,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,source_test,0.9500000000000001,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,source_test,0.95,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,source_test,0.99,0.9666353383458647,0.7284427284427284,0.0026522430821957696,175291.1696182448
102,tree,isotonic,source_test,0.995,0.9666353383458647,0.7284427284427284,0.0026522430821957696,175291.1696182448
102,tree,isotonic,source_test,0.999,0.0,0.0,,0.0
102,tree,isotonic,target,0.05,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,target,0.1,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,target,0.15000000000000002,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,target,0.2,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,target,0.25,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,target,0.3,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,target,0.35000000000000003,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,target,0.4,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,target,0.45,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,target,0.5,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,target,0.55,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,target,0.6000000000000001,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,target,0.6500000000000001,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,target,0.7000000000000001,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,target,0.7500000000000001,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,target,0.8,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,target,0.8500000000000001,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,target,0.9000000000000001,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,target,0.9500000000000001,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,target,0.95,1.0,1.0,0.002,240480.9619238477
102,tree,isotonic,target,0.99,0.9922536384733246,0.9812574308823283,0.002022367156418987,235979.01963066382
102,tree,isotonic,target,0.995,0.9922536384733246,0.9812574308823283,0.002022367156418987,235979.01963066382
102,tree,isotonic,target,0.999,0.0,0.0,,0.0
102,tree,temperature,source_test,0.05,1.0,1.0,0.002,240480.9619238477
102,tree,temperature,source_test,0.1,0.969141604010025,0.8314028314028314,0.0023305684267174182,200002.79974702507
102,tree,temperature,source_test,0.15000000000000002,0.969141604010025,0.8314028314028314,0.0023305684267174182,200002.79974702507
102,tree,temperature,source_test,0.2,0.969141604010025,0.8314028314028314,0.0023305684267174182,200002.79974702507
102,tree,temperature,source_test,0.25,0.969141604010025,0.8314028314028314,0.0023305684267174182,200002.79974702507
102,tree,temperature,source_test,0.3,0.9682017543859649,0.7876447876447876,0.0024573464550120424,189500.4172132112
102,tree,temperature,source_test,0.35000000000000003,0.9682017543859649,0.7876447876447876,0.0024573464550120424,189500.4172132112
102,tree,temperature,source_test,0.4,0.9465852130325815,0.722007722007722,0.00262046149239156,173737.1247269992
102,tree,temperature,source_test,0.45,0.9382832080200502,0.6074646074646075,0.0030858171843440706,146242.7842883491
102,tree,temperature,source_test,0.5,0.9348370927318296,0.5637065637065637,0.003312389190009118,135739.1963361798
102,tree,temperature,source_test,0.55,0.9348370927318296,0.5598455598455598,0.003335157064849122,134812.55540953885
102,tree,temperature,source_test,0.6000000000000001,0.9348370927318296,0.5598455598455598,0.003335157064849122,134812.55540953885
102,tree,temperature,source_test,0.6500000000000001,0.9348370927318296,0.5598455598455598,0.003335157064849122,134812.55540953885
102,tree,temperature,source_test,0.7000000000000001,0.9348370927318296,0.5598455598455598,0.003335157064849122,134812.55540953885
102,tree,temperature,source_test,0.7500000000000001,0.9348370927318296,0.5598455598455598,0.003335157064849122,134812.55540953885
102,tree,temperature,source_test,0.8,0.9348370927318296,0.5598455598455598,0.003335157064849122,134812.55540953885
102,tree,temperature,source_test,0.8500000000000001,0.9348370927318296,0.5598455598455598,0.003335157064849122,134812.55540953885
102,tree,temperature,source_test,0.9000000000000001,0.9348370927318296,0.5598455598455598,0.003335157064849122,134812.55540953885
102,tree,temperature,source_test,0.9500000000000001,0.0,0.0,,0.0
102,tree,temperature,source_test,0.95,0.0,0.0,,0.0
102,tree,temperature,source_test,0.99,0.0,0.0,,0.0
102,tree,temperature,source_test,0.995,0.0,0.0,,0.0
102,tree,temperature,source_test,0.999,0.0,0.0,,0.0
102,tree,temperature,target,0.05,1.0,1.0,0.002,240480.9619238477
102,tree,temperature,target,0.1,0.9926912171324915,0.9851528877873972,0.0020152730355795403,236914.13974655408
102,tree,temperature,target,0.15000000000000002,0.9926912171324915,0.9851528877873972,0.0020152730355795403,236914.13974655408
102,tree,temperature,target,0.2,0.9926912171324915,0.9851528877873972,0.0020152730355795403,236914.13974655408
102,tree,temperature,target,0.25,0.9926912171324915,0.9851528877873972,0.0020152730355795403,236914.13974655408
102,tree,temperature,target,0.3,0.9926180615671819,0.9834594838990572,0.0020185876295387433,236507.68762831108
102,tree,temperature,target,0.35000000000000003,0.9926180615671819,0.9834594838990572,0.0020185876295387433,236507.68762831108
102,tree,temperature,target,0.4,0.9599798415775591,0.9795933318820437,0.001960034339653254,235564.1134031506
102,tree,temperature,target,0.45,0.9137672000249271,0.9081082438836512,0.0020124380939836256,218385.4657625492
102,tree,temperature,target,0.5,0.8810463413411582,0.9010185541805517,0.001955754180625581,216668.2027466628
102,tree,temperature,target,0.55,0.8810463413411582,0.9010185541805517,0.001955754180625581,216668.2027466628
102,tree,temperature,target,0.6000000000000001,0.8810463413411582,0.9010185541805517,0.001955754180625581,216668.2027466628
102,tree,temperature,target,0.6500000000000001,0.8810463413411582,0.9010185541805517,0.001955754180625581,216668.2027466628
102,tree,temperature,target,0.7000000000000001,0.8810463413411582,0.9010185541805517,0.001955754180625581,216668.2027466628
102,tree,temperature,target,0.7500000000000001,0.8810463413411582,0.9010185541805517,0.001955754180625581,216668.2027466628
102,tree,temperature,target,0.8,0.8810463413411582,0.9010185541805517,0.001955754180625581,216668.2027466628
102,tree,temperature,target,0.8500000000000001,0.8810463413411582,0.9010185541805517,0.001955754180625581,216668.2027466628
102,tree,temperature,target,0.9000000000000001,0.8810463413411582,0.9010185541805517,0.001955754180625581,216668.2027466628
102,tree,temperature,target,0.9500000000000001,0.0,0.0,,0.0
102,tree,temperature,target,0.95,0.0,0.0,,0.0
102,tree,temperature,target,0.99,0.0,0.0,,0.0
102,tree,temperature,target,0.995,0.0,0.0,,0.0
102,tree,temperature,target,0.999,0.0,0.0,,0.0
