model,split_seed,domain,group,tau,tp,fp,fn,tn
stratified,103,target,005-icmp-flood.csv,0.975,84,5108,72,3256
stratified,103,target,005-icmp-flood.csv,0.99,84,5108,72,3256
stratified,103,target,005-icmp-flood.csv,0.995,84,5108,72,3256
stratified,103,target,005-icmp-flood.csv,0.999,84,5108,72,3256
logreg,103,target,003a-pfcp.csv,0.05,2,12159,101,1982
logreg,103,target,003a-pfcp.csv,0.1,2,11905,101,2236
logreg,103,target,003a-pfcp.csv,0.15,2,11708,101,2433
logreg,103,target,003a-pfcp.csv,0.2,2,11562,101,2579
logreg,103,target,003a-pfcp.csv,0.25,2,11448,101,2693
logreg,103,target,003a-pfcp.csv,0.3,2,11298,101,2843
logreg,103,target,003a-pfcp.csv,0.35,2,11226,101,2915
logreg,103,target,003a-pfcp.csv,0.4,2,11193,101,2948
logreg,103,target,003a-pfcp.csv,0.45,2,11179,101,2962
logreg,103,target,003a-pfcp.csv,0.5,2,726,101,13415
logreg,103,target,003a-pfcp.csv,0.55,2,704,101,13437
logreg,103,target,003a-pfcp.csv,0.6,0,670,103,13471
logreg,103,target,003a-pfcp.csv,0.65,0,669,103,13472
logreg,103,target,003a-pfcp.csv,0.7,0,664,103,13477
logreg,103,target,003a-pfcp.csv,0.75,0,258,103,13883
logreg,103,target,003a-pfcp.csv,0.8,0,258,103,13883
logreg,103,target,003a-pfcp.csv,0.85,0,250,103,13891
logreg,103,target,003a-pfcp.csv,0.9,0,244,103,13897
logreg,103,target,003a-pfcp.csv,0.95,0,238,103,13903
logreg,103,target,003a-pfcp.csv,0.975,0,238,103,13903
logreg,103,target,003a-pfcp.csv,0.99,0,179,103,13962
logreg,103,target,003a-pfcp.csv,0.995,0,179,103,13962
logreg,103,target,003a-pfcp.csv,0.999,0,37,103,14104
logreg,103,target,004-syn-flood.csv,0.05,580,13494,0,2587
logreg,103,target,004-syn-flood.csv,0.1,580,13392,0,2689
logreg,103,target,004-syn-flood.csv,0.15,580,13312,0,2769
logreg,103,target,004-syn-flood.csv,0.2,580,13123,0,2958
logreg,103,target,004-syn-flood.csv,0.25,580,13013,0,3068
logreg,103,target,004-syn-flood.csv,0.3,580,12895,0,3186
logreg,103,target,004-syn-flood.csv,0.35,580,12802,0,3279
logreg,103,target,004-syn-flood.csv,0.4,580,12763,0,3318
logreg,103,target,004-syn-flood.csv,0.45,580,12757,0,3324
logreg,103,target,004-syn-flood.csv,0.5,580,5379,0,10702
logreg,103,target,004-syn-flood.csv,0.55,580,5352,0,10729
logreg,103,target,004-syn-flood.csv,0.6,580,5351,0,10730
logreg,103,target,004-syn-flood.csv,0.65,580,5339,0,10742
logreg,103,target,004-syn-flood.csv,0.7,580,5330,0,10751
logreg,103,target,004-syn-flood.csv,0.75,580,5326,0,10755
logreg,103,target,004-syn-flood.csv,0.8,580,5321,0,10760
logreg,103,target,004-syn-flood.csv,0.85,580,5306,0,10775
logreg,103,target,004-syn-flood.csv,0.9,580,5304,0,10777
logreg,103,target,004-syn-flood.csv,0.95,580,5239,0,10842
logreg,103,target,004-syn-flood.csv,0.975,580,5219,0,10862
logreg,103,target,004-syn-flood.csv,0.99,580,5218,0,10863
logreg,103,target,004-syn-flood.csv,0.995,580,5218,0,10863
logreg,103,target,004-syn-flood.csv,0.999,0,34,580,16047
logreg,103,target,005-icmp-flood.csv,0.05,156,7089,0,1275
logreg,103,target,005-icmp-flood.csv,0.1,156,7023,0,1341
logreg,103,target,005-icmp-flood.csv,0.15,156,6958,0,1406
logreg,103,target,005-icmp-flood.csv,0.2,156,6767,0,1597
logreg,103,target,005-icmp-flood.csv,0.25,156,6652,0,1712
logreg,103,target,005-icmp-flood.csv,0.3,0,6498,156,1866
logreg,103,target,005-icmp-flood.csv,0.35,0,6428,156,1936
logreg,103,target,005-icmp-flood.csv,0.4,0,6385,156,1979
logreg,103,target,005-icmp-flood.csv,0.45,0,6384,156,1980
logreg,103,target,005-icmp-flood.csv,0.5,0,235,156,8129
logreg,103,target,005-icmp-flood.csv,0.55,0,234,156,8130
logreg,103,target,005-icmp-flood.csv,0.6,0,233,156,8131
logreg,103,target,005-icmp-flood.csv,0.65,0,225,156,8139
logreg,103,target,005-icmp-flood.csv,0.7,0,222,156,8142
logreg,103,target,005-icmp-flood.csv,0.75,0,221,156,8143
logreg,103,target,005-icmp-flood.csv,0.8,0,220,156,8144
logreg,103,target,005-icmp-flood.csv,0.85,0,210,156,8154
logreg,103,target,005-icmp-flood.csv,0.9,0,208,156,8156
logreg,103,target,005-icmp-flood.csv,0.95,0,207,156,8157
logreg,103,target,005-icmp-flood.csv,0.975,0,201,156,8163
logreg,103,target,005-icmp-flood.csv,0.99,0,201,156,8163
logreg,103,target,005-icmp-flood.csv,0.995,0,200,156,8164
logreg,103,target,005-icmp-flood.csv,0.999,0,22,156,8342
tree,103,target,003a-pfcp.csv,0.05,2,11000,101,3141
tree,103,target,003a-pfcp.csv,0.1,2,11000,101,3141
tree,103,target,003a-pfcp.csv,0.15,2,11000,101,3141
tree,103,target,003a-pfcp.csv,0.2,2,11000,101,3141
tree,103,target,003a-pfcp.csv,0.25,2,11000,101,3141
tree,103,target,003a-pfcp.csv,0.3,2,11000,101,3141
tree,103,target,003a-pfcp.csv,0.35,2,11000,101,3141
tree,103,target,003a-pfcp.csv,0.4,2,10992,101,3149
tree,103,target,003a-pfcp.csv,0.45,2,10992,101,3149
tree,103,target,003a-pfcp.csv,0.5,2,10992,101,3149
tree,103,target,003a-pfcp.csv,0.55,2,10992,101,3149
tree,103,target,003a-pfcp.csv,0.6,2,10992,101,3149
tree,103,target,003a-pfcp.csv,0.65,2,10992,101,3149
tree,103,target,003a-pfcp.csv,0.7,2,10992,101,3149
tree,103,target,003a-pfcp.csv,0.75,2,10992,101,3149
tree,103,target,003a-pfcp.csv,0.8,2,10586,101,3555
tree,103,target,003a-pfcp.csv,0.85,2,10586,101,3555
tree,103,target,003a-pfcp.csv,0.9,2,10586,101,3555
tree,103,target,003a-pfcp.csv,0.95,2,10586,101,3555
tree,103,target,003a-pfcp.csv,0.975,2,10586,101,3555
tree,103,target,003a-pfcp.csv,0.99,2,10577,101,3564
tree,103,target,003a-pfcp.csv,0.995,2,10577,101,3564
tree,103,target,003a-pfcp.csv,0.999,2,10577,101,3564
tree,103,target,004-syn-flood.csv,0.05,440,12351,140,3730
tree,103,target,004-syn-flood.csv,0.1,440,12351,140,3730
tree,103,target,004-syn-flood.csv,0.15,440,12351,140,3730
tree,103,target,004-syn-flood.csv,0.2,440,12351,140,3730
tree,103,target,004-syn-flood.csv,0.25,440,12351,140,3730
tree,103,target,004-syn-flood.csv,0.3,440,12351,140,3730
tree,103,target,004-syn-flood.csv,0.35,440,12351,140,3730
tree,103,target,004-syn-flood.csv,0.4,440,12339,140,3742
tree,103,target,004-syn-flood.csv,0.45,440,12339,140,3742
tree,103,target,004-syn-flood.csv,0.5,440,12339,140,3742
tree,103,target,004-syn-flood.csv,0.55,440,12339,140,3742
tree,103,target,004-syn-flood.csv,0.6,440,12339,140,3742
tree,103,target,004-syn-flood.csv,0.65,440,12339,140,3742
tree,103,target,004-syn-flood.csv,0.7,440,12339,140,3742
tree,103,target,004-syn-flood.csv,0.75,440,12339,140,3742
tree,103,target,004-syn-flood.csv,0.8,440,12339,140,3742
tree,103,target,004-syn-flood.csv,0.85,440,12339,140,3742
tree,103,target,004-syn-flood.csv,0.9,440,12339,140,3742
tree,103,target,004-syn-flood.csv,0.95,440,12339,140,3742
tree,103,target,004-syn-flood.csv,0.975,440,12339,140,3742
tree,103,target,004-syn-flood.csv,0.99,440,12339,140,3742
tree,103,target,004-syn-flood.csv,0.995,440,12339,140,3742
tree,103,target,004-syn-flood.csv,0.999,440,12339,140,3742
tree,103,target,005-icmp-flood.csv,0.05,0,6187,156,2177
tree,103,target,005-icmp-flood.csv,0.1,0,6187,156,2177
tree,103,target,005-icmp-flood.csv,0.15,0,6187,156,2177
tree,103,target,005-icmp-flood.csv,0.2,0,6187,156,2177
tree,103,target,005-icmp-flood.csv,0.25,0,6187,156,2177
tree,103,target,005-icmp-flood.csv,0.3,0,6187,156,2177
tree,103,target,005-icmp-flood.csv,0.35,0,6187,156,2177
tree,103,target,005-icmp-flood.csv,0.4,0,6181,156,2183
tree,103,target,005-icmp-flood.csv,0.45,0,6181,156,2183
tree,103,target,005-icmp-flood.csv,0.5,0,6181,156,2183
tree,103,target,005-icmp-flood.csv,0.55,0,6181,156,2183
tree,103,target,005-icmp-flood.csv,0.6,0,6181,156,2183
tree,103,target,005-icmp-flood.csv,0.65,0,6181,156,2183
tree,103,target,005-icmp-flood.csv,0.7,0,6181,156,2183
tree,103,target,005-icmp-flood.csv,0.75,0,6181,156,2183
tree,103,target,005-icmp-flood.csv,0.8,0,6181,156,2183
tree,103,target,005-icmp-flood.csv,0.85,0,6181,156,2183
tree,103,target,005-icmp-flood.csv,0.9,0,6181,156,2183
tree,103,target,005-icmp-flood.csv,0.95,0,6181,156,2183
tree,103,target,005-icmp-flood.csv,0.975,0,6181,156,2183
tree,103,target,005-icmp-flood.csv,0.99,0,6181,156,2183
tree,103,target,005-icmp-flood.csv,0.995,0,6181,156,2183
tree,103,target,005-icmp-flood.csv,0.999,0,6181,156,2183
rf,103,target,003a-pfcp.csv,0.05,101,13460,2,681
rf,103,target,003a-pfcp.csv,0.1,101,11701,2,2440
rf,103,target,003a-pfcp.csv,0.15,101,11367,2,2774
rf,103,target,003a-pfcp.csv,0.2,101,11278,2,2863
rf,103,target,003a-pfcp.csv,0.25,101,11252,2,2889
rf,103,target,003a-pfcp.csv,0.3,101,11187,2,2954
rf,103,target,003a-pfcp.csv,0.35,62,11109,41,3032
rf,103,target,003a-pfcp.csv,0.4,3,11074,100,3067
rf,103,target,003a-pfcp.csv,0.45,2,11062,101,3079
rf,103,target,003a-pfcp.csv,0.5,2,10958,101,3183
rf,103,target,003a-pfcp.csv,0.55,2,520,101,13621
rf,103,target,003a-pfcp.csv,0.6,0,514,103,13627
rf,103,target,003a-pfcp.csv,0.65,0,506,103,13635
rf,103,target,003a-pfcp.csv,0.7,0,485,103,13656
rf,103,target,003a-pfcp.csv,0.75,0,73,103,14068
rf,103,target,003a-pfcp.csv,0.8,0,73,103,14068
rf,103,target,003a-pfcp.csv,0.85,0,73,103,14068
rf,103,target,003a-pfcp.csv,0.9,0,73,103,14068
rf,103,target,003a-pfcp.csv,0.95,0,67,103,14074
rf,103,target,003a-pfcp.csv,0.975,0,65,103,14076
rf,103,target,003a-pfcp.csv,0.99,0,59,103,14082
rf,103,target,003a-pfcp.csv,0.995,0,59,103,14082
rf,103,target,003a-pfcp.csv,0.999,0,0,103,14141
rf,103,target,004-syn-flood.csv,0.05,580,15085,0,996
rf,103,target,004-syn-flood.csv,0.1,580,13548,0,2533
rf,103,target,004-syn-flood.csv,0.15,580,12943,0,3138
rf,103,target,004-syn-flood.csv,0.2,580,12623,0,3458
rf,103,target,004-syn-flood.csv,0.25,580,12621,0,3460
rf,103,target,004-syn-flood.csv,0.3,580,12619,0,3462
rf,103,target,004-syn-flood.csv,0.35,580,12616,0,3465
rf,103,target,004-syn-flood.csv,0.4,580,12581,0,3500
rf,103,target,004-syn-flood.csv,0.45,580,12563,0,3518
rf,103,target,004-syn-flood.csv,0.5,580,12396,0,3685
rf,103,target,004-syn-flood.csv,0.55,580,4965,0,11116
rf,103,target,004-syn-flood.csv,0.6,580,4961,0,11120
rf,103,target,004-syn-flood.csv,0.65,440,4908,140,11173
rf,103,target,004-syn-flood.csv,0.7,0,4327,580,11754
rf,103,target,004-syn-flood.csv,0.75,0,4327,580,11754
rf,103,target,004-syn-flood.csv,0.8,0,4327,580,11754
rf,103,target,004-syn-flood.csv,0.85,0,4326,580,11755
rf,103,target,004-syn-flood.csv,0.9,0,4326,580,11755
rf,103,target,004-syn-flood.csv,0.95,0,4326,580,11755
rf,103,target,004-syn-flood.csv,0.975,0,4326,580,11755
rf,103,target,004-syn-flood.csv,0.99,0,4326,580,11755
rf,103,target,004-syn-flood.csv,0.995,0,0,580,16081
rf,103,target,004-syn-flood.csv,0.999,0,0,580,16081
rf,103,target,005-icmp-flood.csv,0.05,156,7656,0,708
rf,103,target,005-icmp-flood.csv,0.1,156,6831,0,1533
rf,103,target,005-icmp-flood.csv,0.15,156,6393,0,1971
rf,103,target,005-icmp-flood.csv,0.2,156,6392,0,1972
rf,103,target,005-icmp-flood.csv,0.25,156,6390,0,1974
rf,103,target,005-icmp-flood.csv,0.3,156,6389,0,1975
rf,103,target,005-icmp-flood.csv,0.35,156,6388,0,1976
rf,103,target,005-icmp-flood.csv,0.4,156,6366,0,1998
rf,103,target,005-icmp-flood.csv,0.45,156,6356,0,2008
rf,103,target,005-icmp-flood.csv,0.5,156,6222,0,2142
rf,103,target,005-icmp-flood.csv,0.55,0,9,156,8355
rf,103,target,005-icmp-flood.csv,0.6,0,8,156,8356
rf,103,target,005-icmp-flood.csv,0.65,0,2,156,8362
rf,103,target,005-icmp-flood.csv,0.7,0,2,156,8362
rf,103,target,005-icmp-flood.csv,0.75,0,1,156,8363
rf,103,target,005-icmp-flood.csv,0.8,0,0,156,8364
rf,103,target,005-icmp-flood.csv,0.85,0,0,156,8364
rf,103,target,005-icmp-flood.csv,0.9,0,0,156,8364
rf,103,target,005-icmp-flood.csv,0.95,0,0,156,8364
rf,103,target,005-icmp-flood.csv,0.975,0,0,156,8364
rf,103,target,005-icmp-flood.csv,0.99,0,0,156,8364
rf,103,target,005-icmp-flood.csv,0.995,0,0,156,8364
rf,103,target,005-icmp-flood.csv,0.999,0,0,156,8364
xgboost,103,target,003a-pfcp.csv,0.05,101,11201,2,2940
xgboost,103,target,003a-pfcp.csv,0.1,101,11113,2,3028
xgboost,103,target,003a-pfcp.csv,0.15,101,11113,2,3028
xgboost,103,target,003a-pfcp.csv,0.2,101,11112,2,3029
xgboost,103,target,003a-pfcp.csv,0.25,101,11112,2,3029
xgboost,103,target,003a-pfcp.csv,0.3,101,11112,2,3029
xgboost,103,target,003a-pfcp.csv,0.35,93,11112,10,3029
xgboost,103,target,003a-pfcp.csv,0.4,2,1937,101,12204
xgboost,103,target,003a-pfcp.csv,0.45,0,1854,103,12287
xgboost,103,target,003a-pfcp.csv,0.5,0,1835,103,12306
xgboost,103,target,003a-pfcp.csv,0.55,0,1835,103,12306
xgboost,103,target,003a-pfcp.csv,0.6,0,1835,103,12306
xgboost,103,target,003a-pfcp.csv,0.65,0,1835,103,12306
xgboost,103,target,003a-pfcp.csv,0.7,0,561,103,13580
xgboost,103,target,003a-pfcp.csv,0.75,0,559,103,13582
xgboost,103,target,003a-pfcp.csv,0.8,0,541,103,13600
xgboost,103,target,003a-pfcp.csv,0.85,0,514,103,13627
xgboost,103,target,003a-pfcp.csv,0.9,0,512,103,13629
xgboost,103,target,003a-pfcp.csv,0.95,0,92,103,14049
xgboost,103,target,003a-pfcp.csv,0.975,0,92,103,14049
xgboost,103,target,003a-pfcp.csv,0.99,0,91,103,14050
xgboost,103,target,003a-pfcp.csv,0.995,0,80,103,14061
xgboost,103,target,003a-pfcp.csv,0.999,0,67,103,14074
xgboost,103,target,004-syn-flood.csv,0.05,580,12583,0,3498
xgboost,103,target,004-syn-flood.csv,0.1,580,12577,0,3504
xgboost,103,target,004-syn-flood.csv,0.15,580,12535,0,3546
xgboost,103,target,004-syn-flood.csv,0.2,580,12533,0,3548
xgboost,103,target,004-syn-flood.csv,0.25,580,12494,0,3587
xgboost,103,target,004-syn-flood.csv,0.3,580,12494,0,3587
xgboost,103,target,004-syn-flood.csv,0.35,580,12494,0,3587
xgboost,103,target,004-syn-flood.csv,0.4,580,5823,0,10258
xgboost,103,target,004-syn-flood.csv,0.45,580,5736,0,10345
xgboost,103,target,004-syn-flood.csv,0.5,580,5685,0,10396
xgboost,103,target,004-syn-flood.csv,0.55,580,5684,0,10397
xgboost,103,target,004-syn-flood.csv,0.6,580,5683,0,10398
xgboost,103,target,004-syn-flood.csv,0.65,580,5682,0,10399
xgboost,103,target,004-syn-flood.csv,0.7,440,4940,140,11141
xgboost,103,target,004-syn-flood.csv,0.75,440,4939,140,11142
xgboost,103,target,004-syn-flood.csv,0.8,440,4923,140,11158
xgboost,103,target,004-syn-flood.csv,0.85,440,4923,140,11158
xgboost,103,target,004-syn-flood.csv,0.9,440,4922,140,11159
xgboost,103,target,004-syn-flood.csv,0.95,440,4908,140,11173
xgboost,103,target,004-syn-flood.csv,0.975,440,4908,140,11173
xgboost,103,target,004-syn-flood.csv,0.99,440,4908,140,11173
xgboost,103,target,004-syn-flood.csv,0.995,0,4326,580,11755
xgboost,103,target,004-syn-flood.csv,0.999,0,0,580,16081
xgboost,103,target,005-icmp-flood.csv,0.05,156,6365,0,1999
xgboost,103,target,005-icmp-flood.csv,0.1,156,6364,0,2000
xgboost,103,target,005-icmp-flood.csv,0.15,156,6316,0,2048
xgboost,103,target,005-icmp-flood.csv,0.2,156,6316,0,2048
xgboost,103,target,005-icmp-flood.csv,0.25,156,6283,0,2081
xgboost,103,target,005-icmp-flood.csv,0.3,156,6283,0,2081
xgboost,103,target,005-icmp-flood.csv,0.35,156,6282,0,2082
xgboost,103,target,005-icmp-flood.csv,0.4,156,645,0,7719
xgboost,103,target,005-icmp-flood.csv,0.45,156,595,0,7769
xgboost,103,target,005-icmp-flood.csv,0.5,156,546,0,7818
xgboost,103,target,005-icmp-flood.csv,0.55,156,544,0,7820
xgboost,103,target,005-icmp-flood.csv,0.6,156,542,0,7822
xgboost,103,target,005-icmp-flood.csv,0.65,156,541,0,7823
xgboost,103,target,005-icmp-flood.csv,0.7,155,24,1,8340
xgboost,103,target,005-icmp-flood.csv,0.75,7,18,149,8346
xgboost,103,target,005-icmp-flood.csv,0.8,0,9,156,8355
xgboost,103,target,005-icmp-flood.csv,0.85,0,9,156,8355
xgboost,103,target,005-icmp-flood.csv,0.9,0,9,156,8355
xgboost,103,target,005-icmp-flood.csv,0.95,0,1,156,8363
xgboost,103,target,005-icmp-flood.csv,0.975,0,1,156,8363
xgboost,103,target,005-icmp-flood.csv,0.99,0,0,156,8364
xgboost,103,target,005-icmp-flood.csv,0.995,0,0,156,8364
xgboost,103,target,005-icmp-flood.csv,0.999,0,0,156,8364
hgb,103,target,003a-pfcp.csv,0.05,101,11118,2,3023
hgb,103,target,003a-pfcp.csv,0.1,101,11115,2,3026
hgb,103,target,003a-pfcp.csv,0.15,101,11106,2,3035
hgb,103,target,003a-pfcp.csv,0.2,101,11106,2,3035
hgb,103,target,003a-pfcp.csv,0.25,101,11106,2,3035
hgb,103,target,003a-pfcp.csv,0.3,76,11087,27,3054
hgb,103,target,003a-pfcp.csv,0.35,5,11087,98,3054
hgb,103,target,003a-pfcp.csv,0.4,5,11087,98,3054
hgb,103,target,003a-pfcp.csv,0.45,5,11087,98,3054
hgb,103,target,003a-pfcp.csv,0.5,5,11087,98,3054
hgb,103,target,003a-pfcp.csv,0.55,5,11087,98,3054
hgb,103,target,003a-pfcp.csv,0.6,5,11086,98,3055
hgb,103,target,003a-pfcp.csv,0.65,3,11004,100,3137
hgb,103,target,003a-pfcp.csv,0.7,3,11004,100,3137
hgb,103,target,003a-pfcp.csv,0.75,3,10978,100,3163
hgb,103,target,003a-pfcp.csv,0.8,3,10570,100,3571
hgb,103,target,003a-pfcp.csv,0.85,3,10570,100,3571
hgb,103,target,003a-pfcp.csv,0.9,0,1403,103,12738
hgb,103,target,003a-pfcp.csv,0.95,0,129,103,14012
hgb,103,target,003a-pfcp.csv,0.975,0,111,103,14030
hgb,103,target,003a-pfcp.csv,0.99,0,102,103,14039
hgb,103,target,003a-pfcp.csv,0.995,0,102,103,14039
hgb,103,target,003a-pfcp.csv,0.999,0,82,103,14059
hgb,103,target,004-syn-flood.csv,0.05,580,12581,0,3500
hgb,103,target,004-syn-flood.csv,0.1,580,12581,0,3500
hgb,103,target,004-syn-flood.csv,0.15,580,12579,0,3502
hgb,103,target,004-syn-flood.csv,0.2,580,12576,0,3505
hgb,103,target,004-syn-flood.csv,0.25,580,12575,0,3506
hgb,103,target,004-syn-flood.csv,0.3,580,12524,0,3557
hgb,103,target,004-syn-flood.csv,0.35,580,12524,0,3557
hgb,103,target,004-syn-flood.csv,0.4,580,12524,0,3557
hgb,103,target,004-syn-flood.csv,0.45,440,12485,140,3596
hgb,103,target,004-syn-flood.csv,0.5,440,12485,140,3596
hgb,103,target,004-syn-flood.csv,0.55,440,12484,140,3597
hgb,103,target,004-syn-flood.csv,0.6,440,12471,140,3610
hgb,103,target,004-syn-flood.csv,0.65,440,12383,140,3698
hgb,103,target,004-syn-flood.csv,0.7,440,12383,140,3698
hgb,103,target,004-syn-flood.csv,0.75,440,12383,140,3698
hgb,103,target,004-syn-flood.csv,0.8,440,12383,140,3698
hgb,103,target,004-syn-flood.csv,0.85,0,11802,580,4279
hgb,103,target,004-syn-flood.csv,0.9,0,5133,580,10948
hgb,103,target,004-syn-flood.csv,0.95,0,4426,580,11655
hgb,103,target,004-syn-flood.csv,0.975,0,4425,580,11656
hgb,103,target,004-syn-flood.csv,0.99,0,4332,580,11749
hgb,103,target,004-syn-flood.csv,0.995,0,4332,580,11749
hgb,103,target,004-syn-flood.csv,0.999,0,4327,580,11754
hgb,103,target,005-icmp-flood.csv,0.05,156,6374,0,1990
hgb,103,target,005-icmp-flood.csv,0.1,156,6371,0,1993
hgb,103,target,005-icmp-flood.csv,0.15,156,6365,0,1999
hgb,103,target,005-icmp-flood.csv,0.2,156,6363,0,2001
hgb,103,target,005-icmp-flood.csv,0.25,156,6363,0,2001
hgb,103,target,005-icmp-flood.csv,0.3,156,6327,0,2037
hgb,103,target,005-icmp-flood.csv,0.35,156,6327,0,2037
hgb,103,target,005-icmp-flood.csv,0.4,156,6327,0,2037
hgb,103,target,005-icmp-flood.csv,0.45,156,6327,0,2037
hgb,103,target,005-icmp-flood.csv,0.5,156,6326,0,2038
hgb,103,target,005-icmp-flood.csv,0.55,156,6326,0,2038
hgb,103,target,005-icmp-flood.csv,0.6,156,6317,0,2047
hgb,103,target,005-icmp-flood.csv,0.65,156,6267,0,2097
hgb,103,target,005-icmp-flood.csv,0.7,156,6267,0,2097
hgb,103,target,005-icmp-flood.csv,0.75,156,6267,0,2097
hgb,103,target,005-icmp-flood.csv,0.8,156,6265,0,2099
hgb,103,target,005-icmp-flood.csv,0.85,156,6265,0,2099
hgb,103,target,005-icmp-flood.csv,0.9,156,638,0,7726
hgb,103,target,005-icmp-flood.csv,0.95,156,98,0,8266
hgb,103,target,005-icmp-flood.csv,0.975,156,98,0,8266
hgb,103,target,005-icmp-flood.csv,0.99,156,10,0,8354
hgb,103,target,005-icmp-flood.csv,0.995,136,8,20,8356
hgb,103,target,005-icmp-flood.csv,0.999,0,1,156,8363
mlp,103,target,003a-pfcp.csv,0.05,0,2251,103,11890
mlp,103,target,003a-pfcp.csv,0.1,0,2182,103,11959
mlp,103,target,003a-pfcp.csv,0.15,0,1904,103,12237
mlp,103,target,003a-pfcp.csv,0.2,0,1850,103,12291
mlp,103,target,003a-pfcp.csv,0.25,0,1775,103,12366
mlp,103,target,003a-pfcp.csv,0.3,0,1689,103,12452
mlp,103,target,003a-pfcp.csv,0.35,0,1650,103,12491
mlp,103,target,003a-pfcp.csv,0.4,0,1629,103,12512
mlp,103,target,003a-pfcp.csv,0.45,0,1598,103,12543
mlp,103,target,003a-pfcp.csv,0.5,0,1573,103,12568
mlp,103,target,003a-pfcp.csv,0.55,0,1560,103,12581
mlp,103,target,003a-pfcp.csv,0.6,0,1553,103,12588
mlp,103,target,003a-pfcp.csv,0.65,0,1517,103,12624
mlp,103,target,003a-pfcp.csv,0.7,0,1505,103,12636
mlp,103,target,003a-pfcp.csv,0.75,0,1269,103,12872
mlp,103,target,003a-pfcp.csv,0.8,0,846,103,13295
mlp,103,target,003a-pfcp.csv,0.85,0,830,103,13311
mlp,103,target,003a-pfcp.csv,0.9,0,764,103,13377
mlp,103,target,003a-pfcp.csv,0.95,0,274,103,13867
mlp,103,target,003a-pfcp.csv,0.975,0,214,103,13927
mlp,103,target,003a-pfcp.csv,0.99,0,204,103,13937
mlp,103,target,003a-pfcp.csv,0.995,0,203,103,13938
mlp,103,target,003a-pfcp.csv,0.999,0,200,103,13941
mlp,103,target,004-syn-flood.csv,0.05,580,6773,0,9308
mlp,103,target,004-syn-flood.csv,0.1,580,6605,0,9476
mlp,103,target,004-syn-flood.csv,0.15,580,6417,0,9664
mlp,103,target,004-syn-flood.csv,0.2,580,6390,0,9691
mlp,103,target,004-syn-flood.csv,0.25,580,6371,0,9710
mlp,103,target,004-syn-flood.csv,0.3,580,6355,0,9726
mlp,103,target,004-syn-flood.csv,0.35,580,6342,0,9739
mlp,103,target,004-syn-flood.csv,0.4,580,6331,0,9750
mlp,103,target,004-syn-flood.csv,0.45,580,6312,0,9769
mlp,103,target,004-syn-flood.csv,0.5,580,6298,0,9783
mlp,103,target,004-syn-flood.csv,0.55,580,6280,0,9801
mlp,103,target,004-syn-flood.csv,0.6,580,6257,0,9824
mlp,103,target,004-syn-flood.csv,0.65,580,6226,0,9855
mlp,103,target,004-syn-flood.csv,0.7,580,6123,0,9958
mlp,103,target,004-syn-flood.csv,0.75,580,5998,0,10083
mlp,103,target,004-syn-flood.csv,0.8,580,5975,0,10106
mlp,103,target,004-syn-flood.csv,0.85,580,5945,0,10136
mlp,103,target,004-syn-flood.csv,0.9,580,5895,0,10186
mlp,103,target,004-syn-flood.csv,0.95,580,5391,0,10690
mlp,103,target,004-syn-flood.csv,0.975,580,5110,0,10971
mlp,103,target,004-syn-flood.csv,0.99,580,5094,0,10987
mlp,103,target,004-syn-flood.csv,0.995,580,5093,0,10988
mlp,103,target,004-syn-flood.csv,0.999,0,4472,580,11609
mlp,103,target,005-icmp-flood.csv,0.05,156,725,0,7639
mlp,103,target,005-icmp-flood.csv,0.1,156,691,0,7673
mlp,103,target,005-icmp-flood.csv,0.15,156,593,0,7771
mlp,103,target,005-icmp-flood.csv,0.2,156,590,0,7774
mlp,103,target,005-icmp-flood.csv,0.25,156,582,0,7782
mlp,103,target,005-icmp-flood.csv,0.3,156,578,0,7786
mlp,103,target,005-icmp-flood.csv,0.35,156,578,0,7786
mlp,103,target,005-icmp-flood.csv,0.4,156,573,0,7791
mlp,103,target,005-icmp-flood.csv,0.45,156,564,0,7800
mlp,103,target,005-icmp-flood.csv,0.5,155,561,1,7803
mlp,103,target,005-icmp-flood.csv,0.55,155,558,1,7806
mlp,103,target,005-icmp-flood.csv,0.6,155,555,1,7809
mlp,103,target,005-icmp-flood.csv,0.65,155,555,1,7809
mlp,103,target,005-icmp-flood.csv,0.7,153,553,3,7811
mlp,103,target,005-icmp-flood.csv,0.75,132,465,24,7899
mlp,103,target,005-icmp-flood.csv,0.8,107,459,49,7905
mlp,103,target,005-icmp-flood.csv,0.85,37,448,119,7916
mlp,103,target,005-icmp-flood.csv,0.9,1,434,155,7930
mlp,103,target,005-icmp-flood.csv,0.95,0,141,156,8223
mlp,103,target,005-icmp-flood.csv,0.975,0,102,156,8262
mlp,103,target,005-icmp-flood.csv,0.99,0,94,156,8270
mlp,103,target,005-icmp-flood.csv,0.995,0,92,156,8272
mlp,103,target,005-icmp-flood.csv,0.999,0,92,156,8272
majority,104,target,003a-pfcp.csv,0.05,103,14141,0,0
majority,104,target,003a-pfcp.csv,0.1,103,14141,0,0
majority,104,target,003a-pfcp.csv,0.15,103,14141,0,0
majority,104,target,003a-pfcp.csv,0.2,103,14141,0,0
majority,104,target,003a-pfcp.csv,0.25,103,14141,0,0
majority,104,target,003a-pfcp.csv,0.3,103,14141,0,0
majority,104,target,003a-pfcp.csv,0.35,103,14141,0,0
