feature_set,protocol,split,model,n_train,n_test,test_prevalence,threshold,tp,fp,tn,fn,accuracy,balanced_accuracy,precision,recall,f1,f1_macro,mcc,fpr,fnr,tnr,roc_auc,pr_auc,pr_auc_benign,brier,det_background,det_benign,det_icmp_flood,det_pfcp_deletion,det_syn_flood
shared18,random,seed102,logreg,27597,11828,0.021305377071356105,0.5,250,188,11388,2,0.9839364220493744,0.9879114972411448,0.5707762557077626,0.9920634920634921,0.7246376811594203,0.8581822908975714,0.7461938405688526,0.01624049758120249,0.007936507936507936,0.9837595024187975,0.9857246039973232,0.6726553742670399,0.9991115470044272,0.014953390540298397,0.9741797432239657,0.998466929478756,1.0,0.9230769230769231,1.0
shared18,random,seed102,tree,27597,11828,0.021305377071356105,0.5,250,177,11399,2,0.9848664186675685,0.9883866181810204,0.585480093676815,0.9920634920634921,0.7363770250368189,0.864293312971036,0.756115029100178,0.015290255701451278,0.007936507936507936,0.9847097442985487,0.9911180493851538,0.7174556435696493,0.999630475308859,0.014322856332278503,0.9750356633380884,0.9995619798510732,1.0,0.9230769230769231,1.0
shared18,random,seed102,rf,27597,11828,0.021305377071356105,0.5,250,176,11400,2,0.9849509638146771,0.9884298109937364,0.5868544600938967,0.9920634920634921,0.7374631268436578,0.8648582933374003,0.7570357172743782,0.01520387007601935,0.007936507936507936,0.9847961299239807,0.9951721747786881,0.740815629749906,0.9998075022254581,0.014204447519438163,0.9751783166904422,0.9995619798510732,1.0,0.9230769230769231,1.0
shared18,random,seed102,xgboost,27597,11828,0.021305377071356105,0.5,250,176,11400,2,0.9849509638146771,0.9884298109937364,0.5868544600938967,0.9920634920634921,0.7374631268436578,0.8648582933374003,0.7570357172743782,0.01520387007601935,0.007936507936507936,0.9847961299239807,0.9949286153069843,0.732527348174854,0.9998023798532967,0.014234871603548527,0.9751783166904422,0.9995619798510732,1.0,0.9230769230769231,1.0
shared18,random,seed102,hgb,27597,11828,0.021305377071356105,0.5,250,176,11400,2,0.9849509638146771,0.9884298109937364,0.5868544600938967,0.9920634920634921,0.7374631268436578,0.8648582933374003,0.7570357172743782,0.01520387007601935,0.007936507936507936,0.9847961299239807,0.9928824415045907,0.7384103857441953,0.9997497357320129,0.014247188205984833,0.9751783166904422,0.9995619798510732,1.0,0.9230769230769231,1.0
shared18,random,seed102,mlp,27597,11828,0.021305377071356105,0.5,250,175,11401,2,0.9850355089617856,0.9884730038064523,0.5882352941176471,0.9920634920634921,0.7385524372230429,0.8654248760813852,0.7579596118399992,0.015117484450587422,0.007936507936507936,0.9848825155494125,0.9857386588014614,0.6750814672454276,0.9989659103314885,0.014241170138120651,0.9750356633380884,1.0,1.0,0.9230769230769231,1.0
shared18,random,seed103,majority,27597,11828,0.021305377071356105,0.5,0,0,11576,252,0.9786946229286438,0.5,0.0,0.0,0.0,0.4946163049051444,0.0,0.0,1.0,1.0,0.5,0.021305377071356105,0.9786946229286438,0.021305377071356105,1.0,1.0,0.0,0.0,0.0
shared18,random,seed103,stratified,27597,11828,0.021305377071356105,0.5,3,220,11356,249,0.9603483260060872,0.49644996215486886,0.013452914798206279,0.011904761904761904,0.01263157894736842,0.4961997461623517,-0.007538197366818047,0.019004837595024186,0.9880952380952381,0.9809951624049759,0.49644996215486886,0.021211895377628135,0.9785465988241068,0.03965167399391275,0.9803724928366763,0.981940818102698,0.0392156862745098,0.0,0.005952380952380952
shared18,random,seed103,logreg,27597,11828,0.021305377071356105,0.5,251,252,11324,1,0.9786100777815353,0.9871312842114501,0.4990059642147117,0.996031746031746,0.6649006622516557,0.8269265548715158,0.6971920859808365,0.021769177608845888,0.003968253968253968,0.9782308223911541,0.9909744161428682,0.5712100442168387,0.999724594219268,0.019831524203388174,0.9712034383954155,0.9889033942558747,1.0,0.9696969696969697,1.0
shared18,random,seed103,tree,27597,11828,0.021305377071356105,0.5,251,192,11384,1,0.9836827866080486,0.989722852974408,0.5665914221218962,0.996031746031746,0.7223021582733813,0.8569483005120663,0.7448889218789843,0.0165860400829302,0.003968253968253968,0.9834139599170698,0.9938054307763188,0.7757701264592433,0.9997402138477326,0.01551271606279054,0.9726361031518624,0.9997824194952132,0.9803921568627451,1.0,1.0
shared18,random,seed103,rf,27597,11828,0.021305377071356105,0.5,252,191,11385,0,0.9838518769022658,0.9917501727712509,0.5688487584650113,1.0,0.7251798561151079,0.8584307015430294,0.7479725599992032,0.01649965445749827,0.0,0.9835003455425018,0.9954914930726955,0.7720996281454422,0.9998211632963475,0.015385120528284658,0.9726361031518624,1.0,1.0,1.0,1.0
shared18,random,seed103,xgboost,27597,11828,0.021305377071356105,0.5,251,193,11383,1,0.9835982414609401,0.989679660161692,0.5653153153153153,0.996031746031746,0.7212643678160919,0.8564074452320878,0.744016662125387,0.016672425708362127,0.003968253968253968,0.9833275742916379,0.9957671043538355,0.7828910736801987,0.9998270354322519,0.01549486443400383,0.9723495702005731,1.0,0.9803921568627451,1.0,1.0
shared18,random,seed103,hgb,27597,11828,0.021305377071356105,0.5,252,193,11383,0,0.9836827866080486,0.9916637871458189,0.5662921348314607,1.0,0.7230989956958394,0.8573463531116507,0.7462242767990421,0.016672425708362127,0.0,0.9833275742916379,0.9957509927490923,0.7839250655895424,0.9998266454367706,0.015575969301928214,0.9723495702005731,1.0,1.0,1.0,1.0
shared18,random,seed103,mlp,27597,11828,0.021305377071356105,0.5,251,198,11378,1,0.9831755157253974,0.9894636960981121,0.5590200445434298,0.996031746031746,0.7161198288159771,0.8537253467756645,0.739698590705306,0.01710435383552177,0.003968253968253968,0.9828956461644782,0.9929057519114535,0.6874523618670971,0.9997662867091379,0.01609133742749691,0.971919770773639,0.9995648389904265,1.0,0.9696969696969697,1.0
shared18,random,seed104,majority,27597,11828,0.021305377071356105,0.5,0,0,11576,252,0.9786946229286438,0.5,0.0,0.0,0.0,0.4946163049051444,0.0,0.0,1.0,1.0,0.5,0.021305377071356105,0.9786946229286438,0.021305377071356105,1.0,1.0,0.0,0.0,0.0
shared18,random,seed104,stratified,27597,11828,0.021305377071356105,0.5,6,217,11359,246,0.9608555968887386,0.5025319215453977,0.026905829596412557,0.023809523809523808,0.02526315789473684,0.502644951968377,0.005376315734966985,0.018745680718728404,0.9761904761904762,0.9812543192812716,0.5025319215453976,0.02143872117909554,0.9788002230506018,0.03914440311126141,0.9809241203899958,0.9817737274949989,0.0,0.03125,0.02824858757062147
shared18,random,seed104,logreg,27597,11828,0.021305377071356105,0.5,250,258,11318,2,0.9780182617517754,0.9848880003510273,0.4921259842519685,0.9920634920634921,0.6578947368421053,0.8232695207620729,0.6907102361579791,0.022287491361437456,0.007936507936507936,0.9777125086385625,0.9890398237733241,0.4918399907405163,0.9996777643216832,0.020121080298824073,0.9727285572982902,0.9855523449655479,1.0,0.9375,1.0
shared18,random,seed104,tree,27597,11828,0.021305377071356105,0.5,250,179,11397,2,0.9846973283733513,0.9883002325555885,0.5827505827505828,0.9920634920634921,0.7342143906020558,0.8631681311008104,0.7542831972890098,0.015463026952315134,0.007936507936507936,0.9845369730476848,0.99120974841215,0.7415694334018773,0.9996354101188673,0.014498978167954788,0.9747067966652536,1.0,1.0,0.9375,1.0
shared18,random,seed104,rf,27597,11828,0.021305377071356105,0.5,250,179,11397,2,0.9846973283733513,0.9883002325555885,0.5827505827505828,0.9920634920634921,0.7342143906020558,0.8631681311008104,0.7542831972890098,0.015463026952315134,0.007936507936507936,0.9845369730476848,0.994644262623271,0.7243787441953646,0.9997981158656105,0.01452602151060451,0.9747067966652536,1.0,1.0,0.9375,1.0
shared18,random,seed104,xgboost,27597,11828,0.021305377071356105,0.5,250,180,11396,2,0.9846127832262428,0.9882570397428725,0.5813953488372093,0.9920634920634921,0.7331378299120235,0.8626079155653963,0.7533720167131198,0.015549412577747062,0.007936507936507936,0.9844505874222529,0.9950977871567885,0.7452119757417637,0.9998077391668047,0.014544136822223663,0.9747067966652536,0.9997777283840854,1.0,0.9375,1.0
shared18,random,seed104,hgb,27597,11828,0.021305377071356105,0.5,250,179,11397,2,0.9846973283733513,0.9883002325555885,0.5827505827505828,0.9920634920634921,0.7342143906020558,0.8631681311008104,0.7542831972890098,0.015463026952315134,0.007936507936507936,0.9845369730476848,0.9951166411623392,0.747123517571948,0.9998081406851392,0.014533419408542124,0.9747067966652536,1.0,1.0,0.9375,1.0
shared18,random,seed104,mlp,27597,11828,0.021305377071356105,0.5,250,181,11395,2,0.9845282380791343,0.9882138469301566,0.580046403712297,0.9920634920634921,0.7320644216691069,0.8620492743438906,0.7524639686476355,0.01563579820317899,0.007936507936507936,0.984364201796821,0.9943953897500026,0.7418917856184042,0.999791556870043,0.014651955105364323,0.9747067966652536,0.9995554567681707,1.0,0.9375,1.0
shared18,random,seed105,majority,27597,11828,0.021305377071356105,0.5,0,0,11576,252,0.9786946229286438,0.5,0.0,0.0,0.0,0.4946163049051444,0.0,0.0,1.0,1.0,0.5,0.021305377071356105,0.9786946229286438,0.021305377071356105,1.0,1.0,0.0,0.0,0.0
shared18,random,seed105,stratified,27597,11828,0.021305377071356105,0.5,5,218,11358,247,0.9606865065945215,0.5005046017485547,0.02242152466367713,0.01984126984126984,0.021052631578947368,0.5004965500330353,0.0010714780343719743,0.01883206634416033,0.9801587301587301,0.9811679336558397,0.5005046017485547,0.021327522856918028,0.9787156667541138,0.039313493405478524,0.9818809318377912,0.9800951968844656,0.025,0.0,0.02197802197802198
shared18,random,seed105,logreg,27597,11828,0.021305377071356105,0.5,251,240,11336,1,0.979624619546838,0.9876495979640416,0.5112016293279023,0.996031746031746,0.6756393001345895,0.832560626805391,0.7060371874496449,0.02073255010366275,0.003968253968253968,0.9792674498963373,0.9911802676034708,0.5581896177391691,0.9997269109940823,0.018696843561664463,0.9731090020132298,0.9885331025530073,1.0,0.9666666666666667,1.0
shared18,random,seed105,tree,27597,11828,0.021305377071356105,0.5,251,177,11399,1,0.9849509638146771,0.9903707451651473,0.5864485981308412,0.996031746031746,0.7382352941176471,0.8652440398164838,0.7583326724978036,0.015290255701451278,0.003968253968253968,0.9847097442985487,0.9933213970338193,0.742531575498123,0.9997276369923963,0.014258354561003021,0.9745470232959448,1.0,0.975,1.0,1.0
shared18,random,seed105,rf,27597,11828,0.021305377071356105,0.5,252,177,11399,0,0.9850355089617856,0.9923548721492743,0.5874125874125874,1.0,0.7400881057268722,0.8661920398057648,0.7605464474631367,0.015290255701451278,0.0,0.9847097442985487,0.995181430381413,0.7459381587713245,0.9998124364991201,0.014196084804784894,0.9745470232959448,1.0,1.0,1.0,1.0
shared18,random,seed105,xgboost,27597,11828,0.021305377071356105,0.5,252,177,11399,0,0.9850355089617856,0.9923548721492743,0.5874125874125874,1.0,0.7400881057268722,0.8661920398057648,0.7605464474631367,0.015290255701451278,0.0,0.9847097442985487,0.9953483740305612,0.7526152868240296,0.9998159874188358,0.01416382659226656,0.9745470232959448,1.0,1.0,1.0,1.0
shared18,random,seed105,hgb,27597,11828,0.021305377071356105,0.5,252,177,11399,0,0.9850355089617856,0.9923548721492743,0.5874125874125874,1.0,0.7400881057268722,0.8661920398057648,0.7605464474631367,0.015290255701451278,0.0,0.9847097442985487,0.9953934522438325,0.7514611627760399,0.9998169539589374,0.014183212728916733,0.9745470232959448,1.0,1.0,1.0,1.0
shared18,random,seed105,mlp,27597,11828,0.021305377071356105,0.5,252,178,11398,0,0.9849509638146771,0.9923116793365584,0.586046511627907,1.0,0.7390029325513197,0.8656275218167062,0.7596282542255347,0.015376641326883206,0.0,0.9846233586731168,0.9933333950373515,0.6780385505573029,0.999773534186637,0.01428870391100645,0.9745470232959448,0.9997836434443964,1.0,1.0,1.0
shared18,leave_one_file,003a-pfcp.csv,majority,25181,14244,0.007231114855377703,0.5,0,0,14141,103,0.9927688851446222,0.5,0.0,0.0,0.0,0.4981856614409019,0.0,0.0,1.0,1.0,0.5,0.007231114855377703,0.9927688851446222,0.007231114855377703,,1.0,,0.0,
shared18,leave_one_file,003a-pfcp.csv,stratified,25181,14244,0.007231114855377703,0.5,4,379,13762,99,0.9664420106711598,0.5060167261347744,0.010443864229765013,0.038834951456310676,0.01646090534979424,0.49969534803951393,0.006303071656432387,0.026801499186761897,0.9611650485436893,0.9731985008132381,0.5060167261347744,0.007355881821373327,0.9928552789272489,0.033557989328840215,,0.9731985008132381,,0.038834951456310676,
shared18,leave_one_file,003a-pfcp.csv,logreg,25181,14244,0.007231114855377703,0.5,0,0,14141,103,0.9927688851446222,0.5,0.0,0.0,0.0,0.4981856614409019,0.0,0.0,1.0,1.0,0.0864064625138086,0.00715520627964205,0.9859339613058773,0.007246990811629677,,1.0,,0.0,
shared18,leave_one_file,003a-pfcp.csv,tree,25181,14244,0.007231114855377703,0.5,0,6,14135,103,0.9923476551530469,0.49978785092992006,0.0,0.0,0.0,0.498079565876176,-0.0017519821703563707,0.00042429814015981895,1.0,0.9995757018598401,0.49978785092992006,0.007231114855377703,0.9927658391915222,0.00762074788145468,,0.9995757018598401,,0.0,
shared18,leave_one_file,003a-pfcp.csv,rf,25181,14244,0.007231114855377703,0.5,0,6,14135,103,0.9923476551530469,0.49978785092992006,0.0,0.0,0.0,0.498079565876176,-0.0017519821703563707,0.00042429814015981895,1.0,0.9995757018598401,0.4874663839843243,0.010942521742776934,0.9925857562118204,0.007379785183039536,,0.9995757018598401,,0.0,
