model,split_seed,domain,bin,mean_score,attack_freq,n
mlp,111,source_heldout,2,0.9732985496520996,0.9983806860002944,6793
mlp,111,source_heldout,3,0.9969291687011719,0.9998527896363903,6793
mlp,111,source_heldout,4,0.9982696175575256,1.0,6793
mlp,111,source_heldout,5,0.9986075162887573,1.0,6793
mlp,111,source_heldout,6,0.9993445873260498,0.9998527896363903,6793
mlp,111,source_heldout,7,0.9995012879371643,0.9998527896363903,6793
mlp,111,source_heldout,8,0.9998754262924194,0.9998527896363903,6793
mlp,111,source_heldout,9,0.999982476234436,1.0,6793
mlp,111,source_heldout,10,0.9999870657920837,1.0,6793
mlp,111,source_heldout,11,0.999992311000824,1.0,6793
mlp,111,source_heldout,12,0.9999942779541016,1.0,6793
mlp,111,source_heldout,13,0.9999942779541016,1.0,6793
mlp,111,source_heldout,14,0.9999943971633911,1.0,6793
mlp,111,target,0,0.015315511263906956,0.5621885023439428,81060
mlp,111,target,1,0.08111662417650223,0.7500370096225019,81060
mlp,111,target,2,0.21154773235321045,0.0002467308166790032,81060
mlp,111,target,3,0.3572950065135956,0.3849247471009129,81060
mlp,111,target,4,0.6477093696594238,0.8098792237752748,81059
mlp,111,target,5,0.7028248906135559,0.5043486842916888,81059
mlp,111,target,6,0.7038345336914062,0.5000185050395392,81059
mlp,111,target,7,0.7041196823120117,0.500376269137295,81059
mlp,111,target,8,0.7287358641624451,0.9519979274355717,81059
mlp,111,target,9,0.7887701988220215,0.9479021453509172,81059
mlp,111,target,10,0.7950206398963928,0.15222245524864605,81059
mlp,111,target,11,0.7950206398963928,0.10106218926954441,81059
mlp,111,target,12,0.7950206398963928,1.0,81059
mlp,111,target,13,0.8032469749450684,0.9926720043425159,81059
mlp,111,target,14,0.8881542086601257,0.9484696332301163,81059
majority,112,source_heldout,0,1.0,1.0,10462
majority,112,source_heldout,1,1.0,1.0,10462
majority,112,source_heldout,2,1.0,1.0,10462
majority,112,source_heldout,3,1.0,1.0,10462
majority,112,source_heldout,4,1.0,1.0,10462
majority,112,source_heldout,5,1.0,1.0,10462
majority,112,source_heldout,6,1.0,1.0,10462
majority,112,source_heldout,7,1.0,1.0,10462
majority,112,source_heldout,8,1.0,1.0,10462
majority,112,source_heldout,9,1.0,1.0,10462
majority,112,source_heldout,10,1.0,1.0,10462
majority,112,source_heldout,11,1.0,1.0,10462
majority,112,source_heldout,12,1.0,1.0,10462
majority,112,source_heldout,13,1.0,1.0,10462
majority,112,source_heldout,14,1.0,0.3026190021028484,10462
majority,112,target,0,1.0,0.6740562546262028,81060
majority,112,target,1,1.0,0.9991241056007896,81060
majority,112,target,2,1.0,0.8441894892672095,81060
majority,112,target,3,1.0,0.00011102886750555144,81060
majority,112,target,4,1.0,0.00011103023723460689,81059
majority,112,target,5,1.0,0.00011103023723460689,81059
majority,112,target,6,1.0,0.09024290948568327,81059
majority,112,target,7,1.0,0.9112498303704709,81059
majority,112,target,8,1.0,0.45825879914630085,81059
majority,112,target,9,1.0,0.7346130596232374,81059
majority,112,target,10,1.0,0.9997285927534265,81059
majority,112,target,11,1.0,0.9997285927534265,81059
majority,112,target,12,1.0,0.999642235902244,81059
majority,112,target,13,1.0,0.6620362945508826,81059
majority,112,target,14,1.0,0.7331326564601093,81059
stratified,112,source_heldout,0,0.07101892563563372,0.9529726629707513,10462
stratified,112,source_heldout,1,1.0,1.0,10462
stratified,112,source_heldout,2,1.0,1.0,10462
stratified,112,source_heldout,3,1.0,1.0,10462
stratified,112,source_heldout,4,1.0,1.0,10462
stratified,112,source_heldout,5,1.0,1.0,10462
stratified,112,source_heldout,6,1.0,1.0,10462
stratified,112,source_heldout,7,1.0,1.0,10462
stratified,112,source_heldout,8,1.0,1.0,10462
stratified,112,source_heldout,9,1.0,1.0,10462
stratified,112,source_heldout,10,1.0,1.0,10462
stratified,112,source_heldout,11,1.0,1.0,10462
stratified,112,source_heldout,12,1.0,1.0,10462
stratified,112,source_heldout,13,1.0,1.0,10462
stratified,112,source_heldout,14,1.0,0.34964633913209714,10462
stratified,112,target,0,0.0699728596101653,0.6279916111522329,81060
stratified,112,target,1,1.0,0.7004687885516901,81060
stratified,112,target,2,1.0,0.9990994325191216,81060
stratified,112,target,3,1.0,0.6001850481125093,81060
stratified,112,target,4,1.0,0.00012336693026067432,81059
stratified,112,target,5,1.0,0.00012336693026067432,81059
stratified,112,target,6,1.0,0.02411823486596183,81059
stratified,112,target,7,1.0,0.5555582970428947,81059
stratified,112,target,8,1.0,0.5095424320556632,81059
stratified,112,target,9,1.0,0.6570522705683515,81059
stratified,112,target,10,1.0,0.9997656028325047,81059
stratified,112,target,11,1.0,0.9997285927534265,81059
stratified,112,target,12,1.0,0.9996915826743483,81059
stratified,112,target,13,1.0,0.6924955896322432,81059
stratified,112,target,14,1.0,0.740386631959437,81059
logreg,112,source_heldout,0,0.06031276918711634,0.6292295928120818,10462
logreg,112,source_heldout,1,0.3219360533683577,0.8105524756260754,10462
logreg,112,source_heldout,2,0.4601492245196113,0.9991397438348308,10462
logreg,112,source_heldout,3,0.47001760734572184,0.9999044159816479,10462
logreg,112,source_heldout,4,0.48668804226969886,0.9845153890269547,10462
logreg,112,source_heldout,5,0.5990350592046968,0.9710380424393041,10462
logreg,112,source_heldout,6,0.7271532676580086,0.9225769451347735,10462
logreg,112,source_heldout,7,0.8845201333108218,0.9871917415408143,10462
logreg,112,source_heldout,8,0.9484762705875965,1.0,10462
logreg,112,source_heldout,9,0.9491617224324348,1.0,10462
logreg,112,source_heldout,10,0.9504496674280232,1.0,10462
logreg,112,source_heldout,11,0.950512075334473,1.0,10462
logreg,112,source_heldout,12,0.9556239541714964,0.9999044159816479,10462
logreg,112,source_heldout,13,0.9801206514296167,0.9999044159816479,10462
logreg,112,source_heldout,14,0.9960279964415515,0.9986618237430701,10462
logreg,112,target,0,0.014932771774668915,0.5857883049592895,81060
logreg,112,target,1,0.020432588860489823,0.49675548976067113,81060
logreg,112,target,2,0.020522015819170968,0.4999506538366642,81060
logreg,112,target,3,0.020544220046139965,0.49986429805082655,81060
logreg,112,target,4,0.02497018552106046,0.6015248152580219,81059
logreg,112,target,5,0.03393002063528453,0.0,81059
logreg,112,target,6,0.044281774731074273,0.5749762518659248,81059
logreg,112,target,7,0.06362430624758333,0.7919416721153728,81059
logreg,112,target,8,0.06362430624758333,0.0002590705535474161,81059
logreg,112,target,9,0.06362430624758333,0.4610839018492703,81059
logreg,112,target,10,0.06362430624758333,1.0,81059
logreg,112,target,11,0.09775075988899407,0.8216114188430649,81059
logreg,112,target,12,0.43372635614978605,0.831875547440753,81059
logreg,112,target,13,0.5865209594018105,0.9759187752131163,81059
logreg,112,target,14,0.8581798441378683,0.9647910781036035,81059
tree,112,source_heldout,0,0.03895000686001341,0.4686484419805009,10462
tree,112,source_heldout,1,0.5225440771692368,0.9408334926400306,10462
tree,112,source_heldout,2,1.0,1.0,10462
tree,112,source_heldout,3,1.0,1.0,10462
tree,112,source_heldout,4,1.0,1.0,10462
tree,112,source_heldout,5,1.0,1.0,10462
tree,112,source_heldout,6,1.0,1.0,10462
tree,112,source_heldout,7,1.0,1.0,10462
tree,112,source_heldout,8,1.0,1.0,10462
tree,112,source_heldout,9,1.0,1.0,10462
tree,112,source_heldout,10,1.0,1.0,10462
tree,112,source_heldout,11,1.0,1.0,10462
tree,112,source_heldout,12,1.0,1.0,10462
tree,112,source_heldout,13,1.0,1.0,10462
tree,112,source_heldout,14,1.0,0.8931370674823169,10462
tree,112,target,0,0.0,0.1303232173698495,81060
tree,112,target,1,0.002849873599809108,0.27015790772267456,81060
tree,112,target,2,0.04375940835792138,0.7021959042684431,81060
tree,112,target,3,0.3659456921196389,0.8439057488280286,81060
tree,112,target,4,0.825066945503684,0.617994300447822,81059
tree,112,target,5,0.825066945503684,0.00024673386052134863,81059
tree,112,target,6,0.825066945503684,0.6350436102098471,81059
tree,112,target,7,0.825066945503684,1.0,81059
tree,112,target,8,0.9625881252924594,0.9224022008660359,81059
tree,112,target,9,1.0,0.7555114176093957,81059
tree,112,target,10,1.0,0.0,81059
tree,112,target,11,1.0,0.4476615798369089,81059
tree,112,target,12,1.0,0.865172281918109,81059
tree,112,target,13,1.0,0.9999136431488175,81059
tree,112,target,14,1.0,0.9158144067901158,81059
rf,112,source_heldout,0,0.20966892826283437,0.5208373160007647,10462
rf,112,source_heldout,1,0.6234658654655266,0.9574651118333015,10462
rf,112,source_heldout,2,0.6681623659870257,0.9464729497228064,10462
rf,112,source_heldout,3,0.7168141575589796,0.9667367616134582,10462
rf,112,source_heldout,4,0.7680438573587683,0.9888166698528006,10462
rf,112,source_heldout,5,0.830244134540408,0.9372012999426496,10462
rf,112,source_heldout,6,0.9297654932026547,0.9981839036513095,10462
rf,112,source_heldout,7,0.953570680446176,0.9914930223666603,10462
rf,112,source_heldout,8,0.9987167538901338,0.9965589753393232,10462
rf,112,source_heldout,9,0.9999767655174988,1.0,10462
rf,112,source_heldout,10,1.0,1.0,10462
rf,112,source_heldout,11,1.0,1.0,10462
rf,112,source_heldout,12,1.0,1.0,10462
rf,112,source_heldout,13,1.0,1.0,10462
rf,112,source_heldout,14,1.0,0.9988529917797744,10462
rf,112,target,0,0.0975006388243351,0.6023192696767826,81060
rf,112,target,1,0.10908129018087212,0.08471502590673576,81060
rf,112,target,2,0.3024720628205005,0.6691956575376264,81060
rf,112,target,3,0.5734554272502582,0.4162348877374784,81060
rf,112,target,4,0.7082718888041234,0.706732133384325,81059
rf,112,target,5,0.7329590465078566,0.21133988822956118,81059
rf,112,target,6,0.733055019603592,0.8730677654547921,81059
rf,112,target,7,0.7365767458479054,0.5011288074118851,81059
rf,112,target,8,0.7448469616692578,0.9200212191120049,81059
rf,112,target,9,0.7789621979749635,0.8750169629529109,81059
rf,112,target,10,0.7789621979749635,0.00024673386052134863,81059
rf,112,target,11,0.7789621979749635,0.37802094770475825,81059
rf,112,target,12,0.7789621979749635,1.0,81059
rf,112,target,13,0.7963725294974799,0.9359848998877361,81059
rf,112,target,14,0.8691291892584927,0.9323209020589941,81059
xgboost,112,source_heldout,0,0.07352979481220245,0.5000955840183521,10462
xgboost,112,source_heldout,1,0.24953484535217285,0.9539285031542726,10462
xgboost,112,source_heldout,2,0.6131529211997986,0.8595870770407188,10462
xgboost,112,source_heldout,3,0.9474160671234131,0.9916841904033645,10462
xgboost,112,source_heldout,4,0.9692620635032654,1.0,10462
xgboost,112,source_heldout,5,0.9760875701904297,0.998566239724718,10462
xgboost,112,source_heldout,6,0.9852260947227478,0.9993309118715351,10462
xgboost,112,source_heldout,7,0.9959955811500549,0.9995220799082394,10462
xgboost,112,source_heldout,8,0.9994668364524841,0.9999044159816479,10462
xgboost,112,source_heldout,9,0.9996936321258545,1.0,10462
xgboost,112,source_heldout,10,0.9998230338096619,1.0,10462
xgboost,112,source_heldout,11,0.9999542832374573,1.0,10462
xgboost,112,source_heldout,12,0.999968945980072,1.0,10462
xgboost,112,source_heldout,13,0.9999690055847168,1.0,10462
xgboost,112,source_heldout,14,0.9999708533287048,1.0,10462
xgboost,112,target,0,0.04022268205881119,0.4194300518134715,81060
xgboost,112,target,1,0.10619176179170609,0.8718850234394275,81060
xgboost,112,target,2,0.2697240710258484,0.40697014557118183,81060
xgboost,112,target,3,0.3215864896774292,0.08119911176905996,81060
xgboost,112,target,4,0.4766905903816223,0.23712357665404213,81059
xgboost,112,target,5,0.49799537658691406,0.6440740695049285,81059
xgboost,112,target,6,0.5028194785118103,0.7302088602129313,81059
xgboost,112,target,7,0.5222771167755127,0.7630368003552968,81059
xgboost,112,target,8,0.6166322231292725,0.8692310539236853,81059
xgboost,112,target,9,0.7923516631126404,0.8934233089478034,81059
xgboost,112,target,10,0.8755574822425842,0.9571176550413896,81059
xgboost,112,target,11,0.8861803412437439,0.20045892498056972,81059
xgboost,112,target,12,0.8861803412437439,0.05282571953762075,81059
xgboost,112,target,13,0.8861803412437439,1.0,81059
xgboost,112,target,14,0.8959959745407104,0.9793607125673892,81059
hgb,112,source_heldout,0,0.07616877349831246,0.5166316191932708,10462
hgb,112,source_heldout,1,0.3096264024820266,0.9168419040336456,10462
hgb,112,source_heldout,2,0.74174283192874,0.8861594341426113,10462
hgb,112,source_heldout,3,0.9168068961483105,0.9894857579812655,10462
hgb,112,source_heldout,4,0.9437339878525193,0.9997132479449437,10462
hgb,112,source_heldout,5,0.9496210182147271,0.998470655706366,10462
hgb,112,source_heldout,6,0.9733112590204203,0.9965589753393232,10462
hgb,112,source_heldout,7,0.9943125383096046,0.9988529917797744,10462
hgb,112,source_heldout,8,0.9996321639931087,0.9999044159816479,10462
hgb,112,source_heldout,9,0.9998758339727251,1.0,10462
hgb,112,source_heldout,10,0.9999259622512102,1.0,10462
hgb,112,source_heldout,11,0.9999589847673532,1.0,10462
hgb,112,source_heldout,12,0.9999629602195397,1.0,10462
hgb,112,source_heldout,13,0.9999632563508823,1.0,10462
hgb,112,source_heldout,14,0.9999804945953278,1.0,10462
hgb,112,target,0,0.029666500881178337,0.7555020972119417,81060
hgb,112,target,1,0.09250646195285454,0.5481865284974093,81060
hgb,112,target,2,0.14267599193694072,9.869232667160128e-05,81060
hgb,112,target,3,0.20293246902459836,0.5360597088576363,81060
hgb,112,target,4,0.516776069934871,0.8744001283016075,81059
hgb,112,target,5,0.785161180044882,0.2229610530601167,81059
hgb,112,target,6,0.8088337392619349,0.1512848665786649,81059
hgb,112,target,7,0.8088337392619349,1.0,81059
hgb,112,target,8,0.8211261002351702,0.9918824559888476,81059
hgb,112,target,9,0.8534448337093482,0.920230942893448,81059
hgb,112,target,10,0.8534448337093482,0.00023439716749528122,81059
hgb,112,target,11,0.8534448337093482,0.33281930445724717,81059
hgb,112,target,12,0.8534448337093482,1.0,81059
hgb,112,target,13,0.8639156451740395,0.9913519781887268,81059
hgb,112,target,14,0.9287887901964317,0.7813321161129547,81059
mlp,112,source_heldout,0,0.05971306562423706,0.5541961384056586,10462
mlp,112,source_heldout,1,0.19695420563220978,0.7969795450200726,10462
mlp,112,source_heldout,2,0.52826327085495,0.972376218696234,10462
mlp,112,source_heldout,3,0.8125773072242737,0.9901548461097305,10462
mlp,112,source_heldout,4,0.896820604801178,0.9993309118715351,10462
mlp,112,source_heldout,5,0.9038699269294739,0.9991397438348308,10462
mlp,112,source_heldout,6,0.9119182229042053,0.9990441598164786,10462
mlp,112,source_heldout,7,0.9658135771751404,0.9913974383483082,10462
mlp,112,source_heldout,8,0.9991865158081055,1.0,10462
mlp,112,source_heldout,9,0.9996482133865356,1.0,10462
mlp,112,source_heldout,10,0.9997674822807312,1.0,10462
mlp,112,source_heldout,11,0.9998078942298889,1.0,10462
mlp,112,source_heldout,12,0.9998375773429871,1.0,10462
mlp,112,source_heldout,13,0.9998385310173035,1.0,10462
mlp,112,source_heldout,14,0.9999208450317383,1.0,10462
mlp,112,target,0,0.0021866795141249895,0.7475697014557118,81060
mlp,112,target,1,0.06090771406888962,0.8511472982975574,81060
mlp,112,target,2,0.2732175290584564,0.29763138415988155,81060
mlp,112,target,3,0.54522305727005,0.0,81060
mlp,112,target,4,0.6210253834724426,0.8066470102024451,81059
mlp,112,target,5,0.7373325824737549,0.5720154455396687,81059
mlp,112,target,6,0.7507283687591553,0.500178882048878,81059
mlp,112,target,7,0.750996470451355,0.5001542086628259,81059
mlp,112,target,8,0.7573312520980835,0.6956661197399425,81059
mlp,112,target,9,0.8594405651092529,0.8993819316793941,81059
mlp,112,target,10,0.9524490833282471,0.988489865406679,81059
mlp,112,target,11,0.9663342237472534,0.36816392997693037,81059
mlp,112,target,12,0.9663342237472534,0.00023439716749528122,81059
mlp,112,target,13,0.9663342237472534,0.8848863173737648,81059
mlp,112,target,14,0.9666186571121216,0.9941770808916962,81059
majority,113,source_heldout,0,1.0,1.0,5988
majority,113,source_heldout,1,1.0,1.0,5988
majority,113,source_heldout,2,1.0,1.0,5988
majority,113,source_heldout,3,1.0,1.0,5988
majority,113,source_heldout,4,1.0,1.0,5988
majority,113,source_heldout,5,1.0,1.0,5987
majority,113,source_heldout,6,1.0,1.0,5987
majority,113,source_heldout,7,1.0,1.0,5987
majority,113,source_heldout,8,1.0,1.0,5987
majority,113,source_heldout,9,1.0,1.0,5987
majority,113,source_heldout,10,1.0,1.0,5987
majority,113,source_heldout,11,1.0,1.0,5987
majority,113,source_heldout,12,1.0,1.0,5987
majority,113,source_heldout,13,1.0,1.0,5987
majority,113,source_heldout,14,1.0,0.9579088024052113,5987
majority,113,target,0,1.0,0.6740562546262028,81060
majority,113,target,1,1.0,0.9991241056007896,81060
majority,113,target,2,1.0,0.8441894892672095,81060
majority,113,target,3,1.0,0.00011102886750555144,81060
majority,113,target,4,1.0,0.00011103023723460689,81059
majority,113,target,5,1.0,0.00011103023723460689,81059
majority,113,target,6,1.0,0.09024290948568327,81059
majority,113,target,7,1.0,0.9112498303704709,81059
majority,113,target,8,1.0,0.45825879914630085,81059
majority,113,target,9,1.0,0.7346130596232374,81059
majority,113,target,10,1.0,0.9997285927534265,81059
majority,113,target,11,1.0,0.9997285927534265,81059
majority,113,target,12,1.0,0.999642235902244,81059
majority,113,target,13,1.0,0.6620362945508826,81059
majority,113,target,14,1.0,0.7331326564601093,81059
stratified,113,source_heldout,0,0.0,1.0,5988
stratified,113,source_heldout,1,0.8652304609218436,0.996993987975952,5988
stratified,113,source_heldout,2,1.0,1.0,5988
stratified,113,source_heldout,3,1.0,1.0,5988
stratified,113,source_heldout,4,1.0,1.0,5988
stratified,113,source_heldout,5,1.0,1.0,5987
stratified,113,source_heldout,6,1.0,1.0,5987
stratified,113,source_heldout,7,1.0,1.0,5987
stratified,113,source_heldout,8,1.0,1.0,5987
stratified,113,source_heldout,9,1.0,1.0,5987
stratified,113,source_heldout,10,1.0,1.0,5987
stratified,113,source_heldout,11,1.0,1.0,5987
stratified,113,source_heldout,12,1.0,1.0,5987
stratified,113,source_heldout,13,1.0,1.0,5987
stratified,113,source_heldout,14,1.0,0.9609153165191248,5987
stratified,113,target,0,0.0,0.5916111522329139,81060
stratified,113,target,1,0.8700715519368369,0.6632617813964964,81060
stratified,113,target,2,1.0,0.9990747594374537,81060
stratified,113,target,3,1.0,0.7614483098939058,81060
stratified,113,target,4,1.0,0.00012336693026067432,81059
stratified,113,target,5,1.0,0.00012336693026067432,81059
stratified,113,target,6,1.0,0.0013446995398413502,81059
stratified,113,target,7,1.0,0.471088959893411,81059
stratified,113,target,8,1.0,0.5243958104590484,81059
stratified,113,target,9,1.0,0.6657249657656769,81059
stratified,113,target,10,1.0,0.9872315227180202,81059
stratified,113,target,11,1.0,0.9997285927534265,81059
stratified,113,target,12,1.0,0.9996792459813223,81059
stratified,113,target,13,1.0,0.6973068999124095,81059
stratified,113,target,14,1.0,0.7441863334114657,81059
logreg,113,source_heldout,0,0.35118231062051747,0.9851369405477622,5988
logreg,113,source_heldout,1,0.6873671642004975,0.9734468937875751,5988
logreg,113,source_heldout,2,0.720499791227155,1.0,5988
logreg,113,source_heldout,3,0.7220310626074191,1.0,5988
logreg,113,source_heldout,4,0.7315705632195717,1.0,5988
logreg,113,source_heldout,5,0.8231651141869744,0.9998329714381159,5987
logreg,113,source_heldout,6,0.9039433473898507,0.9998329714381159,5987
logreg,113,source_heldout,7,0.9193537212053566,1.0,5987
logreg,113,source_heldout,8,0.9231253205402091,1.0,5987
logreg,113,source_heldout,9,0.9263021309083368,1.0,5987
logreg,113,source_heldout,10,0.9267161535737028,1.0,5987
logreg,113,source_heldout,11,0.9267169681224463,1.0,5987
logreg,113,source_heldout,12,0.9267179581314416,1.0,5987
logreg,113,source_heldout,13,0.9268451954672797,1.0,5987
logreg,113,source_heldout,14,0.9635296714337624,0.9996659428762318,5987
logreg,113,target,0,0.03575775226748383,0.5535529237601776,81060
logreg,113,target,1,0.06672569022556187,0.49805082654823585,81060
logreg,113,target,2,0.06814276460597916,0.4999506538366642,81060
logreg,113,target,3,0.06825177787226681,0.4999753269183321,81060
logreg,113,target,4,0.07338342711901942,0.7022045670437582,81059
logreg,113,target,5,0.07723639352037966,0.0,81059
logreg,113,target,6,0.09550655127560055,0.34545207811594025,81059
logreg,113,target,7,0.12337470384246613,0.9995065322789572,81059
logreg,113,target,8,0.12365509152709457,0.12154109969281635,81059
logreg,113,target,9,0.12365509152709457,0.13174354482537412,81059
logreg,113,target,10,0.12365509152709457,1.0,81059
logreg,113,target,11,0.1364791065207985,0.9307788154307356,81059
logreg,113,target,12,0.5096331914490961,0.9199225255677963,81059
logreg,113,target,13,0.6468635396728126,0.9427083975869428,81059
logreg,113,target,14,0.8217769367577813,0.9609543665724966,81059
tree,113,source_heldout,0,0.0,1.0,5988
tree,113,source_heldout,1,0.0,1.0,5988
tree,113,source_heldout,2,0.0905870405427725,0.9844689378757515,5988
tree,113,source_heldout,3,0.7800116059234447,0.978623914495658,5988
tree,113,source_heldout,4,0.9972033742224106,1.0,5988
tree,113,source_heldout,5,0.9986206005220323,1.0,5987
tree,113,source_heldout,6,0.9996097039058498,1.0,5987
tree,113,source_heldout,7,1.0,1.0,5987
tree,113,source_heldout,8,1.0,1.0,5987
tree,113,source_heldout,9,1.0,1.0,5987
tree,113,source_heldout,10,1.0,1.0,5987
tree,113,source_heldout,11,1.0,1.0,5987
tree,113,source_heldout,12,1.0,1.0,5987
tree,113,source_heldout,13,1.0,1.0,5987
tree,113,source_heldout,14,1.0,0.9948221145815934,5987
tree,113,target,0,0.020513718403646502,0.7193807056501357,81060
tree,113,target,1,0.1009241260185524,0.11841845546508759,81060
tree,113,target,2,0.12120592346075368,0.43713298791019,81060
tree,113,target,3,0.14035156700743784,0.8882309400444115,81060
tree,113,target,4,0.5762575582106476,0.6116532402324233,81059
tree,113,target,5,0.9866443071712443,0.8256578541556151,81059
tree,113,target,6,0.9866443071712443,0.00024673386052134863,81059
tree,113,target,7,0.9866443071712443,0.4273800565020541,81059
tree,113,target,8,0.9866443071712443,1.0,81059
tree,113,target,9,0.994403259674963,0.9828890067728445,81059
tree,113,target,10,1.0,0.7509345044967246,81059
tree,113,target,11,1.0,0.0,81059
tree,113,target,12,1.0,0.3804636129239196,81059
tree,113,target,13,1.0,0.9999259798418436,81059
tree,113,target,14,1.0,0.9640262031359874,81059
rf,113,source_heldout,0,0.4225101530693357,0.9889779559118237,5988
rf,113,source_heldout,1,0.4454406069970516,1.0,5988
rf,113,source_heldout,2,0.5065894296320614,0.996993987975952,5988
rf,113,source_heldout,3,0.725536250186626,0.9988309953239813,5988
rf,113,source_heldout,4,0.825438854746316,0.9973279893119572,5988
rf,113,source_heldout,5,0.890712396135132,0.9969934858860865,5987
rf,113,source_heldout,6,0.9456366465770728,0.9993318857524637,5987
rf,113,source_heldout,7,0.9634229277022298,0.979789544012026,5987
rf,113,source_heldout,8,0.9848505503515858,1.0,5987
rf,113,source_heldout,9,0.9920272304193685,1.0,5987
rf,113,source_heldout,10,0.9936090795632455,1.0,5987
rf,113,source_heldout,11,0.9936090795632455,1.0,5987
rf,113,source_heldout,12,0.9959685246643991,0.9996659428762318,5987
rf,113,source_heldout,13,0.9995765972026809,1.0,5987
rf,113,source_heldout,14,1.0,1.0,5987
rf,113,target,0,0.04206604075226512,0.0,81060
rf,113,target,1,0.06765308741347281,0.6899210461386627,81060
rf,113,target,2,0.2836335896100769,0.6963730569948187,81060
rf,113,target,3,0.4625202368189945,0.7122255119664446,81060
rf,113,target,4,0.6166515292272008,0.5629603128585351,81059
rf,113,target,5,0.7348903381703288,0.9263992894064818,81059
rf,113,target,6,0.7761365119443812,0.8702303260587967,81059
rf,113,target,7,0.7860405640194711,0.0,81059
rf,113,target,8,0.7860405640194711,0.6436422852490161,81059
rf,113,target,9,0.7875507326631846,0.9342577628640867,81059
rf,113,target,10,0.8232512820120088,0.8177253605398537,81059
rf,113,target,11,0.8373071871144698,0.3723954156848715,81059
rf,113,target,12,0.8373071871144698,0.00023439716749528122,81059
rf,113,target,13,0.8373071871144698,0.8806548316658237,81059
rf,113,target,14,0.838294857984717,0.9993214818835663,81059
xgboost,113,source_heldout,0,0.26810216903686523,0.9841349365397462,5988
xgboost,113,source_heldout,1,0.389708936214447,0.9998329993319973,5988
xgboost,113,source_heldout,2,0.43268755078315735,0.9951569806279225,5988
xgboost,113,source_heldout,3,0.8194389939308167,0.9799599198396793,5988
xgboost,113,source_heldout,4,0.9622231721878052,0.9988309953239813,5988
xgboost,113,source_heldout,5,0.9789929986000061,1.0,5987
xgboost,113,source_heldout,6,0.9837189316749573,1.0,5987
xgboost,113,source_heldout,7,0.9878341555595398,1.0,5987
xgboost,113,source_heldout,8,0.988621175289154,1.0,5987
xgboost,113,source_heldout,9,0.9889132976531982,1.0,5987
xgboost,113,source_heldout,10,0.9922001957893372,1.0,5987
xgboost,113,source_heldout,11,0.9939277768135071,1.0,5987
xgboost,113,source_heldout,12,0.9962705373764038,1.0,5987
xgboost,113,source_heldout,13,0.9994882941246033,1.0,5987
xgboost,113,source_heldout,14,0.9998952746391296,1.0,5987
xgboost,113,target,0,0.03257552534341812,0.8407229212928695,81060
xgboost,113,target,1,0.09815949201583862,0.14339995065383668,81060
xgboost,113,target,2,0.11101193726062775,0.27438934122871944,81060
xgboost,113,target,3,0.1991611123085022,0.564594127806563,81060
xgboost,113,target,4,0.29695653915405273,0.7961854945163399,81059
xgboost,113,target,5,0.5568884611129761,0.975129226859448,81059
xgboost,113,target,6,0.6284606456756592,0.3506704992659668,81059
xgboost,113,target,7,0.6365383267402649,0.39832714442566525,81059
xgboost,113,target,8,0.6483654975891113,0.9978534154134643,81059
xgboost,113,target,9,0.6963315010070801,0.7341072552091686,81059
xgboost,113,target,10,0.7994135022163391,0.7822326947038577,81059
xgboost,113,target,11,0.8103841543197632,0.39764862630923153,81059
xgboost,113,target,12,0.8103841543197632,0.00022206047446921378,81059
xgboost,113,target,13,0.8103841543197632,0.8554139577344897,81059
xgboost,113,target,14,0.8106622099876404,0.9954477602733811,81059
hgb,113,source_heldout,0,0.06429347610287683,0.9963259853039412,5988
hgb,113,source_heldout,1,0.0987318994326562,0.9961589846359385,5988
hgb,113,source_heldout,2,0.2305194436833448,0.9873079492317969,5988
hgb,113,source_heldout,3,0.649672428255235,0.9794589178356713,5988
hgb,113,source_heldout,4,0.9505119996903293,0.998997995991984,5988
hgb,113,source_heldout,5,0.9782879310517638,0.9996659428762318,5987
hgb,113,source_heldout,6,0.9828061640966895,1.0,5987
hgb,113,source_heldout,7,0.9851162690172451,1.0,5987
hgb,113,source_heldout,8,0.9865786219455532,1.0,5987
hgb,113,source_heldout,9,0.9905727938455009,1.0,5987
hgb,113,source_heldout,10,0.9945940690402931,1.0,5987
hgb,113,source_heldout,11,0.9989677888432701,1.0,5987
hgb,113,source_heldout,12,0.9997851232120158,1.0,5987
hgb,113,source_heldout,13,0.9998531644608526,1.0,5987
hgb,113,source_heldout,14,0.9999641627031125,1.0,5987
hgb,113,target,0,0.03632073471482258,0.8343696027633851,81060
hgb,113,target,1,0.0707894401726946,0.0,81060
hgb,113,target,2,0.11724045991624214,0.4074019245003701,81060
hgb,113,target,3,0.21013250220844953,0.6122625215889465,81060
hgb,113,target,4,0.4043943829877126,0.813037417189948,81059
hgb,113,target,5,0.7696485365149975,0.5715589878977041,81059
hgb,113,target,6,0.8636655414907689,0.0,81059
hgb,113,target,7,0.8636655414907689,0.8789276946421742,81059
hgb,113,target,8,0.8723191614433593,0.9979150988785946,81059
hgb,113,target,9,0.8850708370347508,0.5448377108032421,81059
hgb,113,target,10,0.8850708370347508,0.00024673386052134863,81059
hgb,113,target,11,0.8850708370347508,0.7082001998544271,81059
hgb,113,target,12,0.8850708370347508,1.0,81059
hgb,113,target,13,0.8921595047026818,0.9967924598132225,81059
