model,split_seed,session,tau,tp,fp,fn,tn
majority,115,20,0.03,38,0,0,0
majority,115,20,0.04,38,0,0,0
majority,115,20,0.05,38,0,0,0
majority,115,20,0.06,38,0,0,0
majority,115,20,0.07,38,0,0,0
majority,115,20,0.08,38,0,0,0
majority,115,20,0.09,38,0,0,0
majority,115,20,0.1,38,0,0,0
majority,115,20,0.11,38,0,0,0
majority,115,20,0.12,38,0,0,0
majority,115,20,0.13,38,0,0,0
majority,115,20,0.14,38,0,0,0
majority,115,20,0.15,38,0,0,0
majority,115,20,0.16,38,0,0,0
majority,115,20,0.17,38,0,0,0
majority,115,20,0.18,38,0,0,0
majority,115,20,0.19,38,0,0,0
majority,115,20,0.2,38,0,0,0
majority,115,20,0.21,38,0,0,0
majority,115,20,0.22,38,0,0,0
majority,115,20,0.23,38,0,0,0
majority,115,20,0.24,38,0,0,0
majority,115,20,0.25,38,0,0,0
majority,115,20,0.26,38,0,0,0
majority,115,20,0.27,38,0,0,0
majority,115,20,0.28,38,0,0,0
majority,115,20,0.29,38,0,0,0
majority,115,20,0.3,38,0,0,0
majority,115,20,0.31,38,0,0,0
majority,115,20,0.32,38,0,0,0
majority,115,20,0.33,38,0,0,0
majority,115,20,0.34,38,0,0,0
majority,115,20,0.35,38,0,0,0
majority,115,20,0.36,38,0,0,0
majority,115,20,0.37,38,0,0,0
majority,115,20,0.38,38,0,0,0
majority,115,20,0.39,38,0,0,0
majority,115,20,0.4,38,0,0,0
majority,115,20,0.41,38,0,0,0
majority,115,20,0.42,38,0,0,0
majority,115,20,0.43,38,0,0,0
majority,115,20,0.44,38,0,0,0
majority,115,20,0.45,38,0,0,0
majority,115,20,0.46,38,0,0,0
majority,115,20,0.47,38,0,0,0
majority,115,20,0.48,38,0,0,0
majority,115,20,0.49,38,0,0,0
majority,115,20,0.5,38,0,0,0
majority,115,20,0.51,38,0,0,0
majority,115,20,0.52,38,0,0,0
majority,115,20,0.53,38,0,0,0
majority,115,20,0.54,38,0,0,0
majority,115,20,0.55,38,0,0,0
majority,115,20,0.56,38,0,0,0
majority,115,20,0.57,38,0,0,0
majority,115,20,0.58,38,0,0,0
majority,115,20,0.59,38,0,0,0
majority,115,20,0.6,38,0,0,0
majority,115,20,0.61,38,0,0,0
majority,115,20,0.62,38,0,0,0
majority,115,20,0.63,38,0,0,0
majority,115,20,0.64,38,0,0,0
majority,115,20,0.65,38,0,0,0
majority,115,20,0.66,38,0,0,0
majority,115,20,0.67,38,0,0,0
majority,115,20,0.68,38,0,0,0
majority,115,20,0.69,38,0,0,0
majority,115,20,0.7,38,0,0,0
majority,115,20,0.71,38,0,0,0
majority,115,20,0.72,38,0,0,0
majority,115,20,0.73,38,0,0,0
majority,115,20,0.74,38,0,0,0
majority,115,20,0.75,38,0,0,0
majority,115,20,0.76,38,0,0,0
majority,115,20,0.77,38,0,0,0
majority,115,20,0.78,38,0,0,0
majority,115,20,0.79,38,0,0,0
majority,115,20,0.8,38,0,0,0
majority,115,20,0.81,38,0,0,0
majority,115,20,0.82,38,0,0,0
majority,115,20,0.83,38,0,0,0
majority,115,20,0.84,38,0,0,0
majority,115,20,0.85,38,0,0,0
majority,115,20,0.86,38,0,0,0
majority,115,20,0.87,38,0,0,0
majority,115,20,0.88,38,0,0,0
majority,115,20,0.89,38,0,0,0
majority,115,20,0.9,38,0,0,0
majority,115,20,0.91,38,0,0,0
majority,115,20,0.92,38,0,0,0
majority,115,20,0.93,38,0,0,0
majority,115,20,0.94,38,0,0,0
majority,115,20,0.95,38,0,0,0
majority,115,20,0.96,38,0,0,0
majority,115,20,0.97,38,0,0,0
majority,115,20,0.98,38,0,0,0
majority,115,20,0.99,38,0,0,0
majority,115,20,0.995,38,0,0,0
majority,115,20,0.999,38,0,0,0
majority,115,20,0.9995,38,0,0,0
majority,115,21,0.01,57,0,0,0
majority,115,21,0.02,57,0,0,0
majority,115,21,0.03,57,0,0,0
majority,115,21,0.04,57,0,0,0
majority,115,21,0.05,57,0,0,0
majority,115,21,0.06,57,0,0,0
majority,115,21,0.07,57,0,0,0
majority,115,21,0.08,57,0,0,0
majority,115,21,0.09,57,0,0,0
majority,115,21,0.1,57,0,0,0
majority,115,21,0.11,57,0,0,0
majority,115,21,0.12,57,0,0,0
majority,115,21,0.13,57,0,0,0
majority,115,21,0.14,57,0,0,0
majority,115,21,0.15,57,0,0,0
majority,115,21,0.16,57,0,0,0
majority,115,21,0.17,57,0,0,0
majority,115,21,0.18,57,0,0,0
majority,115,21,0.19,57,0,0,0
majority,115,21,0.2,57,0,0,0
majority,115,21,0.21,57,0,0,0
majority,115,21,0.22,57,0,0,0
majority,115,21,0.23,57,0,0,0
majority,115,21,0.24,57,0,0,0
majority,115,21,0.25,57,0,0,0
majority,115,21,0.26,57,0,0,0
majority,115,21,0.27,57,0,0,0
majority,115,21,0.28,57,0,0,0
majority,115,21,0.29,57,0,0,0
majority,115,21,0.3,57,0,0,0
majority,115,21,0.31,57,0,0,0
majority,115,21,0.32,57,0,0,0
majority,115,21,0.33,57,0,0,0
majority,115,21,0.34,57,0,0,0
majority,115,21,0.35,57,0,0,0
majority,115,21,0.36,57,0,0,0
majority,115,21,0.37,57,0,0,0
majority,115,21,0.38,57,0,0,0
majority,115,21,0.39,57,0,0,0
majority,115,21,0.4,57,0,0,0
majority,115,21,0.41,57,0,0,0
majority,115,21,0.42,57,0,0,0
majority,115,21,0.43,57,0,0,0
majority,115,21,0.44,57,0,0,0
majority,115,21,0.45,57,0,0,0
majority,115,21,0.46,57,0,0,0
majority,115,21,0.47,57,0,0,0
majority,115,21,0.48,57,0,0,0
majority,115,21,0.49,57,0,0,0
majority,115,21,0.5,57,0,0,0
majority,115,21,0.51,57,0,0,0
majority,115,21,0.52,57,0,0,0
majority,115,21,0.53,57,0,0,0
majority,115,21,0.54,57,0,0,0
majority,115,21,0.55,57,0,0,0
majority,115,21,0.56,57,0,0,0
majority,115,21,0.57,57,0,0,0
majority,115,21,0.58,57,0,0,0
majority,115,21,0.59,57,0,0,0
majority,115,21,0.6,57,0,0,0
majority,115,21,0.61,57,0,0,0
majority,115,21,0.62,57,0,0,0
majority,115,21,0.63,57,0,0,0
majority,115,21,0.64,57,0,0,0
majority,115,21,0.65,57,0,0,0
majority,115,21,0.66,57,0,0,0
majority,115,21,0.67,57,0,0,0
majority,115,21,0.68,57,0,0,0
majority,115,21,0.69,57,0,0,0
majority,115,21,0.7,57,0,0,0
majority,115,21,0.71,57,0,0,0
majority,115,21,0.72,57,0,0,0
majority,115,21,0.73,57,0,0,0
majority,115,21,0.74,57,0,0,0
majority,115,21,0.75,57,0,0,0
majority,115,21,0.76,57,0,0,0
majority,115,21,0.77,57,0,0,0
majority,115,21,0.78,57,0,0,0
majority,115,21,0.79,57,0,0,0
majority,115,21,0.8,57,0,0,0
majority,115,21,0.81,57,0,0,0
majority,115,21,0.82,57,0,0,0
majority,115,21,0.83,57,0,0,0
majority,115,21,0.84,57,0,0,0
majority,115,21,0.85,57,0,0,0
majority,115,21,0.86,57,0,0,0
majority,115,21,0.87,57,0,0,0
majority,115,21,0.88,57,0,0,0
majority,115,21,0.89,57,0,0,0
majority,115,21,0.9,57,0,0,0
majority,115,21,0.91,57,0,0,0
majority,115,21,0.92,57,0,0,0
majority,115,21,0.93,57,0,0,0
majority,115,21,0.94,57,0,0,0
majority,115,21,0.95,57,0,0,0
majority,115,21,0.96,57,0,0,0
majority,115,21,0.97,57,0,0,0
majority,115,21,0.98,57,0,0,0
majority,115,21,0.99,57,0,0,0
majority,115,21,0.995,57,0,0,0
majority,115,21,0.999,57,0,0,0
majority,115,21,0.9995,57,0,0,0
majority,115,22,0.01,101,0,0,0
majority,115,22,0.02,101,0,0,0
majority,115,22,0.03,101,0,0,0
majority,115,22,0.04,101,0,0,0
majority,115,22,0.05,101,0,0,0
majority,115,22,0.06,101,0,0,0
majority,115,22,0.07,101,0,0,0
majority,115,22,0.08,101,0,0,0
majority,115,22,0.09,101,0,0,0
majority,115,22,0.1,101,0,0,0
majority,115,22,0.11,101,0,0,0
majority,115,22,0.12,101,0,0,0
majority,115,22,0.13,101,0,0,0
majority,115,22,0.14,101,0,0,0
majority,115,22,0.15,101,0,0,0
majority,115,22,0.16,101,0,0,0
majority,115,22,0.17,101,0,0,0
majority,115,22,0.18,101,0,0,0
majority,115,22,0.19,101,0,0,0
majority,115,22,0.2,101,0,0,0
majority,115,22,0.21,101,0,0,0
majority,115,22,0.22,101,0,0,0
majority,115,22,0.23,101,0,0,0
majority,115,22,0.24,101,0,0,0
majority,115,22,0.25,101,0,0,0
majority,115,22,0.26,101,0,0,0
majority,115,22,0.27,101,0,0,0
majority,115,22,0.28,101,0,0,0
majority,115,22,0.29,101,0,0,0
majority,115,22,0.3,101,0,0,0
majority,115,22,0.31,101,0,0,0
majority,115,22,0.32,101,0,0,0
majority,115,22,0.33,101,0,0,0
majority,115,22,0.34,101,0,0,0
majority,115,22,0.35,101,0,0,0
majority,115,22,0.36,101,0,0,0
majority,115,22,0.37,101,0,0,0
majority,115,22,0.38,101,0,0,0
majority,115,22,0.39,101,0,0,0
majority,115,22,0.4,101,0,0,0
majority,115,22,0.41,101,0,0,0
majority,115,22,0.42,101,0,0,0
majority,115,22,0.43,101,0,0,0
majority,115,22,0.44,101,0,0,0
majority,115,22,0.45,101,0,0,0
majority,115,22,0.46,101,0,0,0
majority,115,22,0.47,101,0,0,0
majority,115,22,0.48,101,0,0,0
majority,115,22,0.49,101,0,0,0
majority,115,22,0.5,101,0,0,0
majority,115,22,0.51,101,0,0,0
majority,115,22,0.52,101,0,0,0
majority,115,22,0.53,101,0,0,0
majority,115,22,0.54,101,0,0,0
majority,115,22,0.55,101,0,0,0
majority,115,22,0.56,101,0,0,0
majority,115,22,0.57,101,0,0,0
majority,115,22,0.58,101,0,0,0
majority,115,22,0.59,101,0,0,0
majority,115,22,0.6,101,0,0,0
majority,115,22,0.61,101,0,0,0
majority,115,22,0.62,101,0,0,0
majority,115,22,0.63,101,0,0,0
majority,115,22,0.64,101,0,0,0
majority,115,22,0.65,101,0,0,0
majority,115,22,0.66,101,0,0,0
majority,115,22,0.67,101,0,0,0
majority,115,22,0.68,101,0,0,0
majority,115,22,0.69,101,0,0,0
majority,115,22,0.7,101,0,0,0
majority,115,22,0.71,101,0,0,0
majority,115,22,0.72,101,0,0,0
majority,115,22,0.73,101,0,0,0
majority,115,22,0.74,101,0,0,0
majority,115,22,0.75,101,0,0,0
majority,115,22,0.76,101,0,0,0
majority,115,22,0.77,101,0,0,0
majority,115,22,0.78,101,0,0,0
majority,115,22,0.79,101,0,0,0
majority,115,22,0.8,101,0,0,0
majority,115,22,0.81,101,0,0,0
majority,115,22,0.82,101,0,0,0
majority,115,22,0.83,101,0,0,0
majority,115,22,0.84,101,0,0,0
majority,115,22,0.85,101,0,0,0
majority,115,22,0.86,101,0,0,0
majority,115,22,0.87,101,0,0,0
majority,115,22,0.88,101,0,0,0
majority,115,22,0.89,101,0,0,0
majority,115,22,0.9,101,0,0,0
majority,115,22,0.91,101,0,0,0
majority,115,22,0.92,101,0,0,0
majority,115,22,0.93,101,0,0,0
majority,115,22,0.94,101,0,0,0
majority,115,22,0.95,101,0,0,0
majority,115,22,0.96,101,0,0,0
majority,115,22,0.97,101,0,0,0
majority,115,22,0.98,101,0,0,0
majority,115,22,0.99,101,0,0,0
majority,115,22,0.995,101,0,0,0
majority,115,22,0.999,101,0,0,0
majority,115,22,0.9995,101,0,0,0
majority,115,23,0.01,114,0,0,0
majority,115,23,0.02,114,0,0,0
majority,115,23,0.03,114,0,0,0
majority,115,23,0.04,114,0,0,0
majority,115,23,0.05,114,0,0,0
majority,115,23,0.06,114,0,0,0
majority,115,23,0.07,114,0,0,0
majority,115,23,0.08,114,0,0,0
majority,115,23,0.09,114,0,0,0
majority,115,23,0.1,114,0,0,0
majority,115,23,0.11,114,0,0,0
majority,115,23,0.12,114,0,0,0
majority,115,23,0.13,114,0,0,0
majority,115,23,0.14,114,0,0,0
majority,115,23,0.15,114,0,0,0
majority,115,23,0.16,114,0,0,0
majority,115,23,0.17,114,0,0,0
majority,115,23,0.18,114,0,0,0
majority,115,23,0.19,114,0,0,0
majority,115,23,0.2,114,0,0,0
majority,115,23,0.21,114,0,0,0
majority,115,23,0.22,114,0,0,0
majority,115,23,0.23,114,0,0,0
majority,115,23,0.24,114,0,0,0
majority,115,23,0.25,114,0,0,0
majority,115,23,0.26,114,0,0,0
majority,115,23,0.27,114,0,0,0
majority,115,23,0.28,114,0,0,0
majority,115,23,0.29,114,0,0,0
majority,115,23,0.3,114,0,0,0
majority,115,23,0.31,114,0,0,0
majority,115,23,0.32,114,0,0,0
majority,115,23,0.33,114,0,0,0
majority,115,23,0.34,114,0,0,0
majority,115,23,0.35,114,0,0,0
majority,115,23,0.36,114,0,0,0
majority,115,23,0.37,114,0,0,0
majority,115,23,0.38,114,0,0,0
majority,115,23,0.39,114,0,0,0
majority,115,23,0.4,114,0,0,0
majority,115,23,0.41,114,0,0,0
majority,115,23,0.42,114,0,0,0
majority,115,23,0.43,114,0,0,0
majority,115,23,0.44,114,0,0,0
majority,115,23,0.45,114,0,0,0
majority,115,23,0.46,114,0,0,0
majority,115,23,0.47,114,0,0,0
majority,115,23,0.48,114,0,0,0
majority,115,23,0.49,114,0,0,0
majority,115,23,0.5,114,0,0,0
majority,115,23,0.51,114,0,0,0
majority,115,23,0.52,114,0,0,0
majority,115,23,0.53,114,0,0,0
majority,115,23,0.54,114,0,0,0
majority,115,23,0.55,114,0,0,0
majority,115,23,0.56,114,0,0,0
majority,115,23,0.57,114,0,0,0
majority,115,23,0.58,114,0,0,0
majority,115,23,0.59,114,0,0,0
majority,115,23,0.6,114,0,0,0
majority,115,23,0.61,114,0,0,0
majority,115,23,0.62,114,0,0,0
majority,115,23,0.63,114,0,0,0
majority,115,23,0.64,114,0,0,0
majority,115,23,0.65,114,0,0,0
majority,115,23,0.66,114,0,0,0
majority,115,23,0.67,114,0,0,0
majority,115,23,0.68,114,0,0,0
majority,115,23,0.69,114,0,0,0
majority,115,23,0.7,114,0,0,0
majority,115,23,0.71,114,0,0,0
majority,115,23,0.72,114,0,0,0
majority,115,23,0.73,114,0,0,0
majority,115,23,0.74,114,0,0,0
majority,115,23,0.75,114,0,0,0
majority,115,23,0.76,114,0,0,0
majority,115,23,0.77,114,0,0,0
majority,115,23,0.78,114,0,0,0
majority,115,23,0.79,114,0,0,0
majority,115,23,0.8,114,0,0,0
majority,115,23,0.81,114,0,0,0
majority,115,23,0.82,114,0,0,0
majority,115,23,0.83,114,0,0,0
majority,115,23,0.84,114,0,0,0
majority,115,23,0.85,114,0,0,0
majority,115,23,0.86,114,0,0,0
majority,115,23,0.87,114,0,0,0
majority,115,23,0.88,114,0,0,0
majority,115,23,0.89,114,0,0,0
majority,115,23,0.9,114,0,0,0
majority,115,23,0.91,114,0,0,0
majority,115,23,0.92,114,0,0,0
majority,115,23,0.93,114,0,0,0
majority,115,23,0.94,114,0,0,0
majority,115,23,0.95,114,0,0,0
majority,115,23,0.96,114,0,0,0
majority,115,23,0.97,114,0,0,0
majority,115,23,0.98,114,0,0,0
majority,115,23,0.99,114,0,0,0
majority,115,23,0.995,114,0,0,0
majority,115,23,0.999,114,0,0,0
majority,115,23,0.9995,114,0,0,0
stratified,115,1,0.01,0,41,0,13
stratified,115,1,0.02,0,41,0,13
stratified,115,1,0.03,0,41,0,13
stratified,115,1,0.04,0,41,0,13
stratified,115,1,0.05,0,41,0,13
stratified,115,1,0.06,0,41,0,13
stratified,115,1,0.07,0,41,0,13
stratified,115,1,0.08,0,41,0,13
stratified,115,1,0.09,0,41,0,13
stratified,115,1,0.1,0,41,0,13
stratified,115,1,0.11,0,41,0,13
stratified,115,1,0.12,0,41,0,13
stratified,115,1,0.13,0,41,0,13
stratified,115,1,0.14,0,41,0,13
stratified,115,1,0.15,0,41,0,13
stratified,115,1,0.16,0,41,0,13
stratified,115,1,0.17,0,41,0,13
stratified,115,1,0.18,0,41,0,13
stratified,115,1,0.19,0,41,0,13
stratified,115,1,0.2,0,41,0,13
stratified,115,1,0.21,0,41,0,13
stratified,115,1,0.22,0,41,0,13
stratified,115,1,0.23,0,41,0,13
stratified,115,1,0.24,0,41,0,13
stratified,115,1,0.25,0,41,0,13
stratified,115,1,0.26,0,41,0,13
stratified,115,1,0.27,0,41,0,13
stratified,115,1,0.28,0,41,0,13
stratified,115,1,0.29,0,41,0,13
stratified,115,1,0.3,0,41,0,13
stratified,115,1,0.31,0,41,0,13
stratified,115,1,0.32,0,41,0,13
stratified,115,1,0.33,0,41,0,13
stratified,115,1,0.34,0,41,0,13
stratified,115,1,0.35,0,41,0,13
stratified,115,1,0.36,0,41,0,13
stratified,115,1,0.37,0,41,0,13
stratified,115,1,0.38,0,41,0,13
stratified,115,1,0.39,0,41,0,13
stratified,115,1,0.4,0,41,0,13
stratified,115,1,0.41,0,41,0,13
stratified,115,1,0.42,0,41,0,13
stratified,115,1,0.43,0,41,0,13
stratified,115,1,0.44,0,41,0,13
stratified,115,1,0.45,0,41,0,13
stratified,115,1,0.46,0,41,0,13
stratified,115,1,0.47,0,41,0,13
stratified,115,1,0.48,0,41,0,13
stratified,115,1,0.49,0,41,0,13
stratified,115,1,0.5,0,41,0,13
stratified,115,1,0.51,0,41,0,13
stratified,115,1,0.52,0,41,0,13
stratified,115,1,0.53,0,41,0,13
stratified,115,1,0.54,0,41,0,13
stratified,115,1,0.55,0,41,0,13
stratified,115,1,0.56,0,41,0,13
stratified,115,1,0.57,0,41,0,13
stratified,115,1,0.58,0,41,0,13
stratified,115,1,0.59,0,41,0,13
stratified,115,1,0.6,0,41,0,13
stratified,115,1,0.61,0,41,0,13
stratified,115,1,0.62,0,41,0,13
stratified,115,1,0.63,0,41,0,13
stratified,115,1,0.64,0,41,0,13
stratified,115,1,0.65,0,41,0,13
stratified,115,1,0.66,0,41,0,13
stratified,115,1,0.67,0,41,0,13
stratified,115,1,0.68,0,41,0,13
stratified,115,1,0.69,0,41,0,13
stratified,115,1,0.7,0,41,0,13
stratified,115,1,0.71,0,41,0,13
stratified,115,1,0.72,0,41,0,13
stratified,115,1,0.73,0,41,0,13
stratified,115,1,0.74,0,41,0,13
stratified,115,1,0.75,0,41,0,13
stratified,115,1,0.76,0,41,0,13
stratified,115,1,0.77,0,41,0,13
stratified,115,1,0.78,0,41,0,13
stratified,115,1,0.79,0,41,0,13
stratified,115,1,0.8,0,41,0,13
stratified,115,1,0.81,0,41,0,13
stratified,115,1,0.82,0,41,0,13
stratified,115,1,0.83,0,41,0,13
stratified,115,1,0.84,0,41,0,13
stratified,115,1,0.85,0,41,0,13
stratified,115,1,0.86,0,41,0,13
stratified,115,1,0.87,0,41,0,13
stratified,115,1,0.88,0,41,0,13
stratified,115,1,0.89,0,41,0,13
stratified,115,1,0.9,0,41,0,13
stratified,115,1,0.91,0,41,0,13
stratified,115,1,0.92,0,41,0,13
stratified,115,1,0.93,0,41,0,13
stratified,115,1,0.94,0,41,0,13
stratified,115,1,0.95,0,41,0,13
stratified,115,1,0.96,0,41,0,13
stratified,115,1,0.97,0,41,0,13
stratified,115,1,0.98,0,41,0,13
stratified,115,1,0.99,0,41,0,13
stratified,115,1,0.995,0,41,0,13
stratified,115,1,0.999,0,41,0,13
stratified,115,1,0.9995,0,41,0,13
stratified,115,2,0.01,0,44,0,14
stratified,115,2,0.02,0,44,0,14
stratified,115,2,0.03,0,44,0,14
stratified,115,2,0.04,0,44,0,14
stratified,115,2,0.05,0,44,0,14
stratified,115,2,0.06,0,44,0,14
stratified,115,2,0.07,0,44,0,14
stratified,115,2,0.08,0,44,0,14
stratified,115,2,0.09,0,44,0,14
stratified,115,2,0.1,0,44,0,14
stratified,115,2,0.11,0,44,0,14
stratified,115,2,0.12,0,44,0,14
stratified,115,2,0.13,0,44,0,14
stratified,115,2,0.14,0,44,0,14
stratified,115,2,0.15,0,44,0,14
stratified,115,2,0.16,0,44,0,14
stratified,115,2,0.17,0,44,0,14
stratified,115,2,0.18,0,44,0,14
stratified,115,2,0.19,0,44,0,14
stratified,115,2,0.2,0,44,0,14
stratified,115,2,0.21,0,44,0,14
stratified,115,2,0.22,0,44,0,14
stratified,115,2,0.23,0,44,0,14
stratified,115,2,0.24,0,44,0,14
stratified,115,2,0.25,0,44,0,14
stratified,115,2,0.26,0,44,0,14
stratified,115,2,0.27,0,44,0,14
stratified,115,2,0.28,0,44,0,14
stratified,115,2,0.29,0,44,0,14
stratified,115,2,0.3,0,44,0,14
stratified,115,2,0.31,0,44,0,14
stratified,115,2,0.32,0,44,0,14
stratified,115,2,0.33,0,44,0,14
stratified,115,2,0.34,0,44,0,14
stratified,115,2,0.35,0,44,0,14
stratified,115,2,0.36,0,44,0,14
stratified,115,2,0.37,0,44,0,14
stratified,115,2,0.38,0,44,0,14
stratified,115,2,0.39,0,44,0,14
stratified,115,2,0.4,0,44,0,14
stratified,115,2,0.41,0,44,0,14
stratified,115,2,0.42,0,44,0,14
stratified,115,2,0.43,0,44,0,14
stratified,115,2,0.44,0,44,0,14
stratified,115,2,0.45,0,44,0,14
stratified,115,2,0.46,0,44,0,14
stratified,115,2,0.47,0,44,0,14
stratified,115,2,0.48,0,44,0,14
stratified,115,2,0.49,0,44,0,14
stratified,115,2,0.5,0,44,0,14
stratified,115,2,0.51,0,44,0,14
stratified,115,2,0.52,0,44,0,14
stratified,115,2,0.53,0,44,0,14
stratified,115,2,0.54,0,44,0,14
stratified,115,2,0.55,0,44,0,14
stratified,115,2,0.56,0,44,0,14
stratified,115,2,0.57,0,44,0,14
stratified,115,2,0.58,0,44,0,14
stratified,115,2,0.59,0,44,0,14
stratified,115,2,0.6,0,44,0,14
stratified,115,2,0.61,0,44,0,14
stratified,115,2,0.62,0,44,0,14
stratified,115,2,0.63,0,44,0,14
stratified,115,2,0.64,0,44,0,14
stratified,115,2,0.65,0,44,0,14
stratified,115,2,0.66,0,44,0,14
stratified,115,2,0.67,0,44,0,14
stratified,115,2,0.68,0,44,0,14
stratified,115,2,0.69,0,44,0,14
stratified,115,2,0.7,0,44,0,14
stratified,115,2,0.71,0,44,0,14
stratified,115,2,0.72,0,44,0,14
stratified,115,2,0.73,0,44,0,14
stratified,115,2,0.74,0,44,0,14
stratified,115,2,0.75,0,44,0,14
stratified,115,2,0.76,0,44,0,14
stratified,115,2,0.77,0,44,0,14
stratified,115,2,0.78,0,44,0,14
stratified,115,2,0.79,0,44,0,14
stratified,115,2,0.8,0,44,0,14
stratified,115,2,0.81,0,44,0,14
stratified,115,2,0.82,0,44,0,14
stratified,115,2,0.83,0,44,0,14
stratified,115,2,0.84,0,44,0,14
stratified,115,2,0.85,0,44,0,14
stratified,115,2,0.86,0,44,0,14
stratified,115,2,0.87,0,44,0,14
stratified,115,2,0.88,0,44,0,14
stratified,115,2,0.89,0,44,0,14
stratified,115,2,0.9,0,44,0,14
stratified,115,2,0.91,0,44,0,14
stratified,115,2,0.92,0,44,0,14
stratified,115,2,0.93,0,44,0,14
stratified,115,2,0.94,0,44,0,14
stratified,115,2,0.95,0,44,0,14
stratified,115,2,0.96,0,44,0,14
stratified,115,2,0.97,0,44,0,14
stratified,115,2,0.98,0,44,0,14
stratified,115,2,0.99,0,44,0,14
stratified,115,2,0.995,0,44,0,14
stratified,115,2,0.999,0,44,0,14
stratified,115,2,0.9995,0,44,0,14
stratified,115,9,0.01,52,0,23,0
stratified,115,9,0.02,52,0,23,0
stratified,115,9,0.03,52,0,23,0
stratified,115,9,0.04,52,0,23,0
stratified,115,9,0.05,52,0,23,0
stratified,115,9,0.06,52,0,23,0
stratified,115,9,0.07,52,0,23,0
stratified,115,9,0.08,52,0,23,0
stratified,115,9,0.09,52,0,23,0
stratified,115,9,0.1,52,0,23,0
stratified,115,9,0.11,52,0,23,0
stratified,115,9,0.12,52,0,23,0
stratified,115,9,0.13,52,0,23,0
stratified,115,9,0.14,52,0,23,0
stratified,115,9,0.15,52,0,23,0
stratified,115,9,0.16,52,0,23,0
stratified,115,9,0.17,52,0,23,0
stratified,115,9,0.18,52,0,23,0
stratified,115,9,0.19,52,0,23,0
stratified,115,9,0.2,52,0,23,0
stratified,115,9,0.21,52,0,23,0
stratified,115,9,0.22,52,0,23,0
stratified,115,9,0.23,52,0,23,0
stratified,115,9,0.24,52,0,23,0
stratified,115,9,0.25,52,0,23,0
stratified,115,9,0.26,52,0,23,0
stratified,115,9,0.27,52,0,23,0
stratified,115,9,0.28,52,0,23,0
stratified,115,9,0.29,52,0,23,0
stratified,115,9,0.3,52,0,23,0
stratified,115,9,0.31,52,0,23,0
stratified,115,9,0.32,52,0,23,0
stratified,115,9,0.33,52,0,23,0
stratified,115,9,0.34,52,0,23,0
stratified,115,9,0.35,52,0,23,0
stratified,115,9,0.36,52,0,23,0
stratified,115,9,0.37,52,0,23,0
stratified,115,9,0.38,52,0,23,0
stratified,115,9,0.39,52,0,23,0
stratified,115,9,0.4,52,0,23,0
stratified,115,9,0.41,52,0,23,0
stratified,115,9,0.42,52,0,23,0
stratified,115,9,0.43,52,0,23,0
stratified,115,9,0.44,52,0,23,0
stratified,115,9,0.45,52,0,23,0
stratified,115,9,0.46,52,0,23,0
stratified,115,9,0.47,52,0,23,0
stratified,115,9,0.48,52,0,23,0
stratified,115,9,0.49,52,0,23,0
stratified,115,9,0.5,52,0,23,0
stratified,115,9,0.51,52,0,23,0
stratified,115,9,0.52,52,0,23,0
stratified,115,9,0.53,52,0,23,0
stratified,115,9,0.54,52,0,23,0
stratified,115,9,0.55,52,0,23,0
stratified,115,9,0.56,52,0,23,0
stratified,115,9,0.57,52,0,23,0
stratified,115,9,0.58,52,0,23,0
stratified,115,9,0.59,52,0,23,0
stratified,115,9,0.6,52,0,23,0
stratified,115,9,0.61,52,0,23,0
stratified,115,9,0.62,52,0,23,0
stratified,115,9,0.63,52,0,23,0
stratified,115,9,0.64,52,0,23,0
stratified,115,9,0.65,52,0,23,0
stratified,115,9,0.66,52,0,23,0
stratified,115,9,0.67,52,0,23,0
stratified,115,9,0.68,52,0,23,0
stratified,115,9,0.69,52,0,23,0
stratified,115,9,0.7,52,0,23,0
stratified,115,9,0.71,52,0,23,0
stratified,115,9,0.72,52,0,23,0
stratified,115,9,0.73,52,0,23,0
stratified,115,9,0.74,52,0,23,0
stratified,115,9,0.75,52,0,23,0
stratified,115,9,0.76,52,0,23,0
stratified,115,9,0.77,52,0,23,0
stratified,115,9,0.78,52,0,23,0
stratified,115,9,0.79,52,0,23,0
stratified,115,9,0.8,52,0,23,0
stratified,115,9,0.81,52,0,23,0
stratified,115,9,0.82,52,0,23,0
stratified,115,9,0.83,52,0,23,0
stratified,115,9,0.84,52,0,23,0
stratified,115,9,0.85,52,0,23,0
stratified,115,9,0.86,52,0,23,0
stratified,115,9,0.87,52,0,23,0
stratified,115,9,0.88,52,0,23,0
stratified,115,9,0.89,52,0,23,0
stratified,115,9,0.9,52,0,23,0
stratified,115,9,0.91,52,0,23,0
stratified,115,9,0.92,52,0,23,0
stratified,115,9,0.93,52,0,23,0
stratified,115,9,0.94,52,0,23,0
stratified,115,9,0.95,52,0,23,0
stratified,115,9,0.96,52,0,23,0
stratified,115,9,0.97,52,0,23,0
stratified,115,9,0.98,52,0,23,0
stratified,115,9,0.99,52,0,23,0
stratified,115,9,0.995,52,0,23,0
stratified,115,9,0.999,52,0,23,0
stratified,115,9,0.9995,52,0,23,0
stratified,115,11,0.01,72,0,22,0
stratified,115,11,0.02,72,0,22,0
stratified,115,11,0.03,72,0,22,0
stratified,115,11,0.04,72,0,22,0
stratified,115,11,0.05,72,0,22,0
stratified,115,11,0.06,72,0,22,0
