protocol,model,split_seed,model_seed,n_train,n_test,train_prevalence,test_prevalence,n_unseen_test_categories,threshold,tp,fp,tn,fn,accuracy,balanced_accuracy,precision,recall,f1,f1_macro,mcc,fpr,fnr,tnr,roc_auc,pr_auc,pr_auc_benign,brier
group_disjoint,stratified,111,22,2228,580,0.7540394973070018,0.8051724137931034,0,0.5,363,84,29,104,0.6758620689655173,0.5169695476682269,0.8120805369127517,0.7773019271948608,0.7943107221006565,0.5150415399121169,0.03197557344382199,0.7433628318584071,0.22269807280513917,0.25663716814159293,0.5169695476682269,0.8105421112073055,0.20078606647837172,0.32413793103448274
group_disjoint,logreg,111,11,2228,580,0.7540394973070018,0.8051724137931034,0,0.5,375,0,113,92,0.8413793103448276,0.9014989293361884,1.0,0.8029978586723768,0.8907363420427553,0.8007140829710632,0.6653030046160283,0.0,0.19700214132762311,1.0,0.9821682363419302,0.9960379071030782,0.9012429426424978,0.10200319499950669
group_disjoint,logreg,111,22,2228,580,0.7540394973070018,0.8051724137931034,0,0.5,375,0,113,92,0.8413793103448276,0.9014989293361884,1.0,0.8029978586723768,0.8907363420427553,0.8007140829710632,0.6653030046160283,0.0,0.19700214132762311,1.0,0.9821682363419302,0.9960379071030782,0.9012429426424978,0.10200319499950669
group_disjoint,tree,111,11,2228,580,0.7540394973070018,0.8051724137931034,0,0.5,417,38,75,50,0.8482758620689655,0.7783252165014876,0.9164835164835164,0.892933618843683,0.9045553145336226,0.7674037076869793,0.5361909856473239,0.336283185840708,0.10706638115631692,0.6637168141592921,0.7818783043717193,0.9057673265868419,0.48034025022886784,0.15078586801720076
group_disjoint,tree,111,22,2228,580,0.7540394973070018,0.8051724137931034,0,0.5,416,38,75,51,0.846551724137931,0.7772545526899244,0.9162995594713657,0.8907922912205567,0.9033659066232356,0.7654904846923709,0.5325901682166589,0.336283185840708,0.10920770877944326,0.6637168141592921,0.7800970229861098,0.9051217183278508,0.47353987303461287,0.15269765993100198
group_disjoint,rf,111,11,2228,580,0.7540394973070018,0.8051724137931034,0,0.5,447,2,111,20,0.9620689655172414,0.9697371662466128,0.9955456570155902,0.9571734475374732,0.9759825327510917,0.942909299162431,0.8898642569463944,0.017699115044247787,0.042826552462526764,0.9823008849557522,0.9903735005969188,0.9978244217562328,0.9565500625331058,0.042996010335046755
group_disjoint,rf,111,22,2228,580,0.7540394973070018,0.8051724137931034,0,0.5,447,2,111,20,0.9620689655172414,0.9697371662466128,0.9955456570155902,0.9571734475374732,0.9759825327510917,0.942909299162431,0.8898642569463944,0.017699115044247787,0.042826552462526764,0.9823008849557522,0.9892933618843683,0.9975672332702795,0.9527108366050099,0.04394285059959637
group_disjoint,xgboost,111,11,2228,580,0.7540394973070018,0.8051724137931034,0,0.5,417,0,113,50,0.9137931034482759,0.9464668094218416,1.0,0.892933618843683,0.9434389140271493,0.881139746868647,0.7867830709881051,0.0,0.10706638115631692,1.0,0.9932538704970533,0.9984104574505325,0.9729397603330046,0.06929945945739746
group_disjoint,xgboost,111,22,2228,580,0.7540394973070018,0.8051724137931034,0,0.5,414,0,113,53,0.9086206896551724,0.943254817987152,1.0,0.8865096359743041,0.9398410896708286,0.8749384659823677,0.7768316437953499,0.0,0.11349036402569593,1.0,0.994504557427375,0.9987091367686609,0.9775878163382614,0.06852136552333832
group_disjoint,hgb,111,11,2228,580,0.7540394973070018,0.8051724137931034,0,0.5,423,0,113,44,0.9241379310344827,0.9528907922912205,1.0,0.9057815845824411,0.950561797752809,0.8937994173949231,0.8074230418566961,0.0,0.09421841541755889,1.0,0.9952625495063577,0.9988542184246696,0.982606943265208,0.06678110849504867
group_disjoint,hgb,111,22,2228,580,0.7540394973070018,0.8051724137931034,0,0.5,423,0,113,44,0.9241379310344827,0.9528907922912205,1.0,0.9057815845824411,0.950561797752809,0.8937994173949231,0.8074230418566961,0.0,0.09421841541755889,1.0,0.9952625495063577,0.9988542184246696,0.982606943265208,0.06678110849504867
group_disjoint,mlp,111,11,2228,580,0.7540394973070018,0.8051724137931034,0,0.5,420,1,112,47,0.9172413793103448,0.945254022095469,0.997624703087886,0.8993576017130621,0.9459459459459459,0.8847376788553258,0.7906711614775934,0.008849557522123894,0.1006423982869379,0.9911504424778761,0.9956036459419,0.9989205738446452,0.9847459530192892,0.056876543909311295
group_disjoint,mlp,111,22,2228,580,0.7540394973070018,0.8051724137931034,0,0.5,412,0,113,55,0.9051724137931034,0.9411134903640257,1.0,0.8822269807280514,0.9374288964732651,0.8708496795533585,0.7703263409498144,0.0,0.11777301927194861,1.0,0.9972143791097383,0.9993218465143575,0.989856118185204,0.06777411699295044
group_disjoint,majority,112,11,2210,598,0.7687782805429865,0.7491638795986622,0,0.5,448,150,0,0,0.7491638795986622,0.5,0.7491638795986622,1.0,0.8565965583173997,0.42829827915869984,0.0,1.0,0.0,0.0,0.5,0.7491638795986622,0.2508361204013378,0.2508361204013378
group_disjoint,majority,112,22,2210,598,0.7687782805429865,0.7491638795986622,0,0.5,448,150,0,0,0.7491638795986622,0.5,0.7491638795986622,1.0,0.8565965583173997,0.42829827915869984,0.0,1.0,0.0,0.0,0.5,0.7491638795986622,0.2508361204013378,0.2508361204013378
group_disjoint,stratified,112,11,2210,598,0.7687782805429865,0.7491638795986622,0,0.5,349,116,34,99,0.6404682274247492,0.5028422619047619,0.7505376344086021,0.7790178571428571,0.764512595837897,0.5023976406751323,0.005925519469934238,0.7733333333333333,0.22098214285714285,0.22666666666666666,0.5028422619047619,0.7502340591269413,0.25192479526575634,0.3595317725752508
group_disjoint,stratified,112,22,2210,598,0.7687782805429865,0.7491638795986622,0,0.5,353,115,35,95,0.6488294314381271,0.510639880952381,0.7542735042735043,0.7879464285714286,0.7707423580786026,0.5103711790393013,0.02236437667173722,0.7666666666666667,0.21205357142857142,0.23333333333333334,0.5106398809523809,0.7531899901125445,0.2551282051282051,0.3511705685618729
group_disjoint,logreg,112,11,2210,598,0.7687782805429865,0.7491638795986622,0,0.5,328,2,148,120,0.7959866220735786,0.8594047619047619,0.9939393939393939,0.7321428571428571,0.8431876606683805,0.7756608159801233,0.6265764851892557,0.013333333333333334,0.26785714285714285,0.9866666666666667,0.9679910714285715,0.9894855877890689,0.9023862091803737,0.13256844950809005
group_disjoint,logreg,112,22,2210,598,0.7687782805429865,0.7491638795986622,0,0.5,328,2,148,120,0.7959866220735786,0.8594047619047619,0.9939393939393939,0.7321428571428571,0.8431876606683805,0.7756608159801233,0.6265764851892557,0.013333333333333334,0.26785714285714285,0.9866666666666667,0.9679910714285715,0.9894855877890689,0.9023862091803737,0.13256844950809005
group_disjoint,tree,112,11,2210,598,0.7687782805429865,0.7491638795986622,0,0.5,373,6,144,75,0.8645484949832776,0.8962946428571428,0.9841688654353562,0.8325892857142857,0.9020556227327691,0.8412717138054089,0.7131668887358652,0.04,0.16741071428571427,0.96,0.8962946428571428,0.944826512895731,0.6412663215283823,0.1354515050167224
group_disjoint,tree,112,22,2210,598,0.7687782805429865,0.7491638795986622,0,0.5,376,5,145,72,0.8712374581939799,0.9029761904761905,0.9868766404199475,0.8392857142857143,0.9071170084439083,0.8486538720693656,0.7266104915926458,0.03333333333333333,0.16071428571428573,0.9666666666666667,0.9029761904761905,0.9486728038593837,0.6542905434911045,0.12876254180602006
group_disjoint,rf,112,11,2210,598,0.7687782805429865,0.7491638795986622,0,0.5,426,2,148,22,0.959866220735786,0.9687797619047619,0.9953271028037384,0.9508928571428571,0.9726027397260274,0.9488013698630138,0.9010256223029335,0.013333333333333334,0.049107142857142856,0.9866666666666667,0.9933184523809524,0.9978623937957372,0.979788391632219,0.047928206140525044
group_disjoint,rf,112,22,2210,598,0.7687782805429865,0.7491638795986622,0,0.5,427,3,147,21,0.959866220735786,0.9665625,0.9930232558139535,0.953125,0.9726651480637813,0.9485967249752869,0.8999856668755316,0.02,0.046875,0.98,0.9929910714285713,0.9977572966503048,0.9788144437987163,0.04717706089631452
group_disjoint,xgboost,112,11,2210,598,0.7687782805429865,0.7491638795986622,0,0.5,390,0,150,58,0.903010033444816,0.9352678571428572,1.0,0.8705357142857143,0.9307875894988067,0.8843882081572245,0.7923321138079843,0.0,0.12946428571428573,1.0,0.9922767857142858,0.9975028104416698,0.9772262467166686,0.07123854011297226
group_disjoint,xgboost,112,22,2210,598,0.7687782805429865,0.7491638795986622,0,0.5,393,1,149,55,0.9063545150501672,0.9352827380952381,0.9974619289340102,0.8772321428571429,0.9334916864608076,0.8876497980326636,0.79601798899198,0.006666666666666667,0.12276785714285714,0.9933333333333333,0.9905208333333333,0.9968815218541994,0.9736239120514555,0.07444805651903152
group_disjoint,hgb,112,11,2210,598,0.7687782805429865,0.7491638795986622,0,0.5,402,2,148,46,0.919732441471572,0.9419940476190476,0.995049504950495,0.8973214285714286,0.9436619718309859,0.9020635440550278,0.8185392427395973,0.013333333333333334,0.10267857142857142,0.9866666666666667,0.9914136904761905,0.9972389443686399,0.9743924576586831,0.0662720357303548
group_disjoint,hgb,112,22,2210,598,0.7687782805429865,0.7491638795986622,0,0.5,402,2,148,46,0.919732441471572,0.9419940476190476,0.995049504950495,0.8973214285714286,0.9436619718309859,0.9020635440550278,0.8185392427395973,0.013333333333333334,0.10267857142857142,0.9866666666666667,0.9914136904761905,0.9972389443686399,0.9743924576586831,0.0662720357303548
group_disjoint,mlp,112,11,2210,598,0.7687782805429865,0.7491638795986622,0,0.5,387,5,145,61,0.8896321070234113,0.9152529761904762,0.9872448979591837,0.8638392857142857,0.9214285714285714,0.8680176565008025,0.757618798824997,0.03333333333333333,0.13616071428571427,0.9666666666666667,0.9751041666666667,0.991938884507963,0.9227134201268579,0.08129055798053741
group_disjoint,mlp,112,22,2210,598,0.7687782805429865,0.7491638795986622,0,0.5,380,1,149,68,0.8846153846153846,0.9207738095238095,0.9973753280839895,0.8482142857142857,0.916767189384801,0.8643781451011199,0.7587015605714053,0.006666666666666667,0.15178571428571427,0.9933333333333333,0.9852529761904761,0.9954310600125729,0.9513985224283719,0.08129998296499252
group_disjoint,majority,113,11,2196,612,0.7745901639344263,0.7287581699346405,0,0.5,446,166,0,0,0.7287581699346405,0.5,0.7287581699346405,1.0,0.8431001890359168,0.4215500945179584,0.0,1.0,0.0,0.0,0.5,0.7287581699346405,0.27124183006535946,0.27124183006535946
group_disjoint,majority,113,22,2196,612,0.7745901639344263,0.7287581699346405,0,0.5,446,166,0,0,0.7287581699346405,0.5,0.7287581699346405,1.0,0.8431001890359168,0.4215500945179584,0.0,1.0,0.0,0.0,0.5,0.7287581699346405,0.27124183006535946,0.27124183006535946
group_disjoint,stratified,113,11,2196,612,0.7745901639344263,0.7287581699346405,0,0.5,350,128,38,96,0.6339869281045751,0.506834512939651,0.7322175732217573,0.7847533632286996,0.7575757575757576,0.5054545454545455,0.014695781685299931,0.7710843373493976,0.21524663677130046,0.2289156626506024,0.506834512939651,0.7314729482989698,0.2740667087430788,0.3660130718954248
group_disjoint,stratified,113,22,2196,612,0.7745901639344263,0.7287581699346405,0,0.5,360,128,38,86,0.6503267973856209,0.5180452752714896,0.7377049180327869,0.8071748878923767,0.7708779443254818,0.5164734549213617,0.039920339572062584,0.7710843373493976,0.19282511210762332,0.2289156626506024,0.5180452752714895,0.7359797603277631,0.27930190083547346,0.34967320261437906
group_disjoint,logreg,113,11,2196,612,0.7745901639344263,0.7287581699346405,0,0.5,319,3,163,127,0.7875816993464052,0.848587173807337,0.9906832298136646,0.7152466367713004,0.8307291666666666,0.7728207236842105,0.6207774570427015,0.018072289156626505,0.28475336322869954,0.9819277108433735,0.9669079907072234,0.9878126873548205,0.8970497926687504,0.13785225827873634
group_disjoint,logreg,113,22,2196,612,0.7745901639344263,0.7287581699346405,0,0.5,319,3,163,127,0.7875816993464052,0.848587173807337,0.9906832298136646,0.7152466367713004,0.8307291666666666,0.7728207236842105,0.6207774570427015,0.018072289156626505,0.28475336322869954,0.9819277108433735,0.9669079907072234,0.9878126873548205,0.8970497926687504,0.13785225827873634
group_disjoint,tree,113,11,2196,612,0.7745901639344263,0.7287581699346405,0,0.5,408,12,154,38,0.9183006535947712,0.9212545248257604,0.9714285714285714,0.9147982062780269,0.9422632794457275,0.9012992374882269,0.8072736709289423,0.07228915662650602,0.08520179372197309,0.927710843373494,0.9353827867523907,0.9575712520828629,0.8313548310890622,0.08178589209996513
group_disjoint,tree,113,22,2196,612,0.7745901639344263,0.7287581699346405,0,0.5,410,14,152,36,0.9183006535947712,0.917472580906586,0.9669811320754716,0.9192825112107623,0.9425287356321839,0.9006428988895383,0.8046695605645555,0.08433734939759036,0.08071748878923767,0.9156626506024096,0.9309660165324977,0.9541282854693061,0.8320660663630354,0.08178589209996513
group_disjoint,rf,113,11,2196,612,0.7745901639344263,0.7287581699346405,0,0.5,423,2,164,23,0.9591503267973857,0.968191150251229,0.9952941176470588,0.9484304932735426,0.9712973593570609,0.9502379148060092,0.9037730799205608,0.012048192771084338,0.0515695067264574,0.9879518072289156,0.9920444108271651,0.9972383887726979,0.9770194833727486,0.04958414300447243
group_disjoint,rf,113,22,2196,612,0.7745901639344263,0.7287581699346405,0,0.5,426,1,165,20,0.9656862745098039,0.9745664271435518,0.9976580796252927,0.9551569506726457,0.9759450171821306,0.9580579786765353,0.9188585873229445,0.006024096385542169,0.04484304932735426,0.9939759036144579,0.9940299313847317,0.9978865962945794,0.9836403677930148,0.044551792280218015
group_disjoint,xgboost,113,11,2196,612,0.7745901639344263,0.7287581699346405,0,0.5,401,0,166,45,0.9264705882352942,0.9495515695067265,1.0,0.899103139013453,0.9468713105076741,0.9137539576411049,0.8410417853599691,0.0,0.10089686098654709,1.0,0.9911799665027824,0.9968792746512436,0.9760725023087065,0.05697118118405342
group_disjoint,xgboost,113,22,2196,612,0.7745901639344263,0.7287581699346405,0,0.5,400,1,165,46,0.923202614379085,0.9454184450807716,0.9975062344139651,0.8968609865470852,0.9445100354191264,0.9099208002029319,0.8333093457866089,0.006024096385542169,0.1031390134529148,0.9939759036144579,0.9906667026851801,0.9967091237723664,0.9744767705156976,0.05977322533726692
group_disjoint,hgb,113,11,2196,612,0.7745901639344263,0.7287581699346405,0,0.5,408,2,164,38,0.934640522875817,0.9513750067534712,0.9951219512195122,0.9147982062780269,0.9532710280373832,0.922287687931735,0.8535350578258735,0.012048192771084338,0.08520179372197309,0.9879518072289156,0.9929358690366848,0.9975442247693758,0.9795799625583277,0.053730543480207706
group_disjoint,hgb,113,22,2196,612,0.7745901639344263,0.7287581699346405,0,0.5,408,2,164,38,0.934640522875817,0.9513750067534712,0.9951219512195122,0.9147982062780269,0.9532710280373832,0.922287687931735,0.8535350578258735,0.012048192771084338,0.08520179372197309,0.9879518072289156,0.9929358690366848,0.9975442247693758,0.9795799625583277,0.053730543480207706
group_disjoint,mlp,113,11,2196,612,0.7745901639344263,0.7287581699346405,0,0.5,378,1,165,68,0.8872549019607843,0.9207547679507266,0.9973614775725593,0.8475336322869955,0.9163636363636364,0.8717156527682843,0.770518285490739,0.006024096385542169,0.15246636771300448,0.9939759036144579,0.9800907666540601,0.9932107595057178,0.9279684111167384,0.08070775121450424
group_disjoint,mlp,113,22,2196,612,0.7745901639344263,0.7287581699346405,0,0.5,388,7,159,58,0.8937908496732027,0.9138932411259387,0.9822784810126582,0.8699551569506726,0.9227110582639715,0.876499132265145,0.7693277337316549,0.04216867469879518,0.13004484304932734,0.9578313253012049,0.9772408017721108,0.9918618848736982,0.920997471088171,0.07583510875701904
group_disjoint,majority,114,11,2171,637,0.7627821280515892,0.7708006279434851,0,0.5,491,146,0,0,0.7708006279434851,0.5,0.7708006279434851,1.0,0.8705673758865248,0.4352836879432624,0.0,1.0,0.0,0.0,0.5,0.7708006279434851,0.22919937205651492,0.22919937205651492
group_disjoint,majority,114,22,2171,637,0.7627821280515892,0.7708006279434851,0,0.5,491,146,0,0,0.7708006279434851,0.5,0.7708006279434851,1.0,0.8705673758865248,0.4352836879432624,0.0,1.0,0.0,0.0,0.5,0.7708006279434851,0.22919937205651492,0.22919937205651492
group_disjoint,stratified,114,11,2171,637,0.7627821280515892,0.7708006279434851,0,0.5,377,104,42,114,0.6577708006279435,0.5277460034037329,0.7837837837837838,0.7678207739307535,0.7757201646090535,0.5269329299866459,0.054239136578473825,0.7123287671232876,0.23217922606924643,0.2876712328767123,0.5277460034037329,0.7807693647088468,0.24071525343540998,0.34222919937205654
group_disjoint,stratified,114,22,2171,637,0.7627821280515892,0.7708006279434851,0,0.5,381,117,29,110,0.6436420722135008,0.4872987752141283,0.7650602409638554,0.7759674134419552,0.7704752275025278,0.4869919997161762,-0.025850604326456347,0.8013698630136986,0.2240325865580448,0.19863013698630136,0.4872987752141283,0.766346274706746,0.22511428933453742,0.3563579277864992
group_disjoint,logreg,114,11,2171,637,0.7627821280515892,0.7708006279434851,0,0.5,400,127,19,91,0.6577708006279435,0.4724004687107664,0.7590132827324478,0.814663951120163,0.7858546168958742,0.4671460584479371,-0.0613828750609671,0.8698630136986302,0.18533604887983707,0.13013698630136986,0.39811120720921794,0.7670284518572958,0.20337751225526401,0.29520414523685556
group_disjoint,logreg,114,22,2171,637,0.7627821280515892,0.7708006279434851,0,0.5,400,127,19,91,0.6577708006279435,0.4724004687107664,0.7590132827324478,0.814663951120163,0.7858546168958742,0.4671460584479371,-0.0613828750609671,0.8698630136986302,0.18533604887983707,0.13013698630136986,0.39811120720921794,0.7670284518572958,0.20337751225526401,0.29520414523685556
group_disjoint,tree,114,11,2171,637,0.7627821280515892,0.7708006279434851,0,0.5,469,123,23,22,0.7723704866562009,0.5563638646318667,0.7922297297297297,0.955193482688391,0.866112650046168,0.5534751731906232,0.18491869613681464,0.8424657534246576,0.04480651731160896,0.15753424657534246,0.5563638646318667,0.7912695663095721,0.27361012546922525,0.22762951334379905
group_disjoint,tree,114,22,2171,637,0.7627821280515892,0.7708006279434851,0,0.5,470,123,23,21,0.7739403453689168,0.557382194570767,0.7925801011804384,0.9572301425661914,0.8671586715867159,0.5546319673723054,0.1902263340295967,0.8424657534246576,0.04276985743380855,0.15753424657534246,0.5573821945707669,0.7916485962151104,0.2754400687375247,0.2260596546310832
group_disjoint,rf,114,11,2171,637,0.7627821280515892,0.7708006279434851,0,0.5,420,125,21,71,0.6923076923076923,0.49961638255726365,0.7706422018348624,0.8553971486761711,0.8108108108108109,0.4936406995230525,-0.0009173886247014312,0.8561643835616438,0.1446028513238289,0.14383561643835616,0.4100870462851881,0.7212113687799961,0.24272676286953518,0.23332750317947085
group_disjoint,rf,114,22,2171,637,0.7627821280515892,0.7708006279434851,0,0.5,433,123,23,58,0.7158555729984302,0.5197039868314595,0.7787769784172662,0.8818737270875764,0.8271251193887297,0.5148841455974486,0.04971888413200534,0.8424657534246576,0.11812627291242363,0.15753424657534246,0.42773344865106155,0.7309387165141754,0.2806768716974486,0.23121844815632756
group_disjoint,xgboost,114,11,2171,637,0.7627821280515892,0.7708006279434851,0,0.5,414,123,23,77,0.6860282574568289,0.5003557179923556,0.770949720670391,0.8431771894093686,0.8054474708171206,0.4962196703679099,0.0008219887227572845,0.8424657534246576,0.15682281059063136,0.15753424657534246,0.26212928605306474,0.6458691126744847,0.19301693885549487,0.27165359258651733
group_disjoint,xgboost,114,22,2171,637,0.7627821280515892,0.7708006279434851,0,0.5,424,123,23,67,0.7017268445839875,0.5105390173813577,0.7751371115173674,0.8635437881873728,0.8169556840077071,0.5059354691224976,0.025435036927897604,0.8424657534246576,0.1364562118126273,0.15753424657534246,0.27254973077030387,0.648802380822477,0.2183469892191431,0.2592094838619232
group_disjoint,hgb,114,11,2171,637,0.7627821280515892,0.7708006279434851,0,0.5,459,128,18,32,0.7488226059654631,0.5290572775716318,0.7819420783645656,0.9348268839103869,0.8515769944341373,0.5176252319109462,0.09082345919566708,0.8767123287671232,0.06517311608961303,0.1232876712328767,0.309642050051614,0.6618572760576584,0.25450452266057744,0.23686735669241996
group_disjoint,hgb,114,22,2171,637,0.7627821280515892,0.7708006279434851,0,0.5,459,128,18,32,0.7488226059654631,0.5290572775716318,0.7819420783645656,0.9348268839103869,0.8515769944341373,0.5176252319109462,0.09082345919566708,0.8767123287671232,0.06517311608961303,0.1232876712328767,0.309642050051614,0.6618572760576584,0.25450452266057744,0.23686735669241996
group_disjoint,mlp,114,11,2171,637,0.7627821280515892,0.7708006279434851,0,0.5,421,125,21,70,0.6938775510204082,0.5006347124961638,0.7710622710622711,0.8574338085539714,0.8119575699132112,0.49458637989331444,0.0015247800491881745,0.8561643835616438,0.1425661914460285,0.14383561643835616,0.392043076751388,0.762917142910553,0.2074808724356477,0.27301087975502014
group_disjoint,mlp,114,22,2171,637,0.7627821280515892,0.7708006279434851,0,0.5,399,125,21,92,0.6593406593406593,0.47823145384035937,0.7614503816793893,0.8126272912423625,0.7862068965517242,0.47418452935694316,-0.04790399457475632,0.8561643835616438,0.18737270875763748,0.14383561643835616,0.37994866501129926,0.7608167069279866,0.18865120867867974,0.29663240909576416
group_disjoint,majority,115,11,2215,593,0.7521444695259594,0.8111298482293423,0,0.5,481,112,0,0,0.8111298482293423,0.5,0.8111298482293423,1.0,0.8957169459962756,0.4478584729981378,0.0,1.0,0.0,0.0,0.5,0.8111298482293423,0.18887015177065766,0.18887015177065766
group_disjoint,majority,115,22,2215,593,0.7521444695259594,0.8111298482293423,0,0.5,481,112,0,0,0.8111298482293423,0.5,0.8111298482293423,1.0,0.8957169459962756,0.4478584729981378,0.0,1.0,0.0,0.0,0.5,0.8111298482293423,0.18887015177065766,0.18887015177065766
group_disjoint,stratified,115,11,2215,593,0.7521444695259594,0.8111298482293423,0,0.5,359,85,27,122,0.6509274873524452,0.4937165874665875,0.8085585585585585,0.7463617463617463,0.7762162162162162,0.49155638397017704,-0.011340246633002746,0.7589285714285714,0.25363825363825365,0.24107142857142858,0.4937165874665874,0.8092107359802543,0.1870230388408065,0.3490725126475548
group_disjoint,stratified,115,22,2215,593,0.7521444695259594,0.8111298482293423,0,0.5,375,83,29,106,0.6812816188870152,0.5192771755271756,0.8187772925764192,0.7796257796257796,0.7987220447284346,0.5167699292468084,0.035987802114287246,0.7410714285714286,0.2203742203742204,0.25892857142857145,0.5192771755271754,0.8170919929905769,0.19558796630887693,0.31871838111298484
group_disjoint,logreg,115,11,2215,593,0.7521444695259594,0.8111298482293423,0,0.5,423,2,110,58,0.8988195615514334,0.9307803682803683,0.9952941176470588,0.8794178794178794,0.9337748344370861,0.8597445600756859,0.7483733997627183,0.017857142857142856,0.12058212058212059,0.9821428571428571,0.9903846153846154,0.9977942555808144,0.9610344129792101,0.07057947504674417
group_disjoint,logreg,115,22,2215,593,0.7521444695259594,0.8111298482293423,0,0.5,423,2,110,58,0.8988195615514334,0.9307803682803683,0.9952941176470588,0.8794178794178794,0.9337748344370861,0.8597445600756859,0.7483733997627183,0.017857142857142856,0.12058212058212059,0.9821428571428571,0.9903846153846154,0.9977942555808144,0.9610344129792101,0.07057947504674417
group_disjoint,tree,115,11,2215,593,0.7521444695259594,0.8111298482293423,0,0.5,443,3,109,38,0.9308600337268128,0.9471061033561033,0.9932735426008968,0.920997920997921,0.9557713052858684,0.898735073492355,0.8105803041184603,0.026785714285714284,0.079002079002079,0.9732142857142857,0.952572765072765,0.98073124537704,0.7627758586571223,0.0692664657248661
group_disjoint,tree,115,22,2215,593,0.7521444695259594,0.8111298482293423,0,0.5,445,3,109,36,0.9342327150084317,0.9491851054351055,0.9933035714285714,0.9251559251559252,0.9580193756727664,0.9031342014550603,0.8181141120659998,0.026785714285714284,0.07484407484407485,0.9732142857142857,0.9546517671517671,0.9815203655268839,0.7737572620880597,0.06589378444324721
group_disjoint,rf,115,11,2215,593,0.7521444695259594,0.8111298482293423,0,0.5,476,0,112,5,0.9915682967959528,0.9948024948024948,1.0,0.9896049896049897,0.9947753396029259,0.9864706392337773,0.973300661709119,0.0,0.010395010395010396,1.0,0.9998700623700624,0.9999698693127547,0.9994496141569365,0.023785945563623977
group_disjoint,rf,115,22,2215,593,0.7521444695259594,0.8111298482293423,0,0.5,477,0,112,4,0.9932546374367622,0.9958419958419958,1.0,0.9916839916839917,0.9958246346555324,0.9891403875032048,0.9785131537034903,0.0,0.008316008316008316,1.0,0.9998143748143749,0.9999569204235053,0.9992201141012433,0.02107935155111147
group_disjoint,xgboost,115,11,2215,593,0.7521444695259594,0.8111298482293423,0,0.5,473,0,112,8,0.9865092748735245,0.9916839916839917,1.0,0.9833679833679834,0.9916142557651991,0.9785657485722548,0.9580240695358953,0.0,0.016632016632016633,1.0,0.9998143748143749,0.9999570535340419,0.9992095972333027,0.014056216925382614
group_disjoint,xgboost,115,22,2215,593,0.7521444695259594,0.8111298482293423,0,0.5,470,0,112,11,0.9814502529510961,0.9885654885654886,1.0,0.9771309771309772,0.9884332281808622,0.9708123587712822,0.9432631022091251,0.0,0.02286902286902287,1.0,0.9997586872586872,0.999944122246407,0.9989793317846597,0.015737658366560936
group_disjoint,hgb,115,11,2215,593,0.7521444695259594,0.8111298482293423,0,0.5,475,0,112,6,0.9898819561551433,0.9937629937629937,1.0,0.9875259875259875,0.9937238493723849,0.9838184464253229,0.968149162949378,0.0,0.012474012474012475,1.0,0.9997958122958123,0.9999528014040086,0.9991288973500101,0.010476583249713746
group_disjoint,hgb,115,22,2215,593,0.7521444695259594,0.8111298482293423,0,0.5,475,0,112,6,0.9898819561551433,0.9937629937629937,1.0,0.9875259875259875,0.9937238493723849,0.9838184464253229,0.968149162949378,0.0,0.012474012474012475,1.0,0.9997958122958123,0.9999528014040086,0.9991288973500101,0.010476583249713746
group_disjoint,mlp,115,11,2215,593,0.7521444695259594,0.8111298482293423,0,0.5,458,3,109,23,0.9561551433389545,0.962698618948619,0.9934924078091106,0.9521829521829522,0.9723991507430998,0.9329208868469597,0.8707075697040707,0.026785714285714284,0.04781704781704782,0.9732142857142857,0.9948767448767449,0.9987880823463169,0.981528789683279,0.030817434191703796
group_disjoint,mlp,115,22,2215,593,0.7521444695259594,0.8111298482293423,0,0.5,457,0,112,24,0.9595278246205734,0.975051975051975,1.0,0.9501039501039501,0.9744136460554371,0.9388197262535249,0.8845555647580481,0.0,0.0498960498960499,1.0,0.9960090585090584,0.9991160584190386,0.9811288566804637,0.035711582750082016
group_disjoint,majority,116,11,2225,583,0.7644943820224719,0.7650085763293311,0,0.5,446,137,0,0,0.7650085763293311,0.5,0.7650085763293311,1.0,0.8668610301263362,0.4334305150631681,0.0,1.0,0.0,0.0,0.5,0.7650085763293311,0.23499142367066894,0.23499142367066894
group_disjoint,majority,116,22,2225,583,0.7644943820224719,0.7650085763293311,0,0.5,446,137,0,0,0.7650085763293311,0.5,0.7650085763293311,1.0,0.8668610301263362,0.4334305150631681,0.0,1.0,0.0,0.0,0.5,0.7650085763293311,0.23499142367066894,0.23499142367066894
group_disjoint,stratified,116,11,2225,583,0.7644943820224719,0.7650085763293311,0,0.5,343,105,32,103,0.6432246998284734,0.501317469149946,0.765625,0.7690582959641256,0.767337807606264,0.5013159626266614,0.002648453009705829,0.7664233576642335,0.23094170403587444,0.23357664233576642,0.501317469149946,0.7654826420670876,0.23546923117230237,0.3567753001715266
group_disjoint,stratified,116,22,2225,583,0.7644943820224719,0.7650085763293311,0,0.5,350,104,33,96,0.6569468267581475,0.5128146378187294,0.7709251101321586,0.7847533632286996,0.7777777777777778,0.5129490392648287,0.026178289321843105,0.7591240875912408,0.21524663677130046,0.24087591240875914,0.5128146378187294,0.7696515961297563,0.24000706953916678,0.34305317324185247
