model,split_seed,domain,group,tau,tp,fp,fn,tn
stratified,106,source_heldout,fe80::42:e4ff:fe9c:e170,0.35,1,0,0,0
stratified,106,source_heldout,fe80::42:e4ff:fe9c:e170,0.4,1,0,0,0
stratified,106,source_heldout,fe80::42:e4ff:fe9c:e170,0.45,1,0,0,0
stratified,106,source_heldout,fe80::42:e4ff:fe9c:e170,0.5,1,0,0,0
stratified,106,source_heldout,fe80::42:e4ff:fe9c:e170,0.55,1,0,0,0
stratified,106,source_heldout,fe80::42:e4ff:fe9c:e170,0.6,1,0,0,0
stratified,106,source_heldout,fe80::42:e4ff:fe9c:e170,0.65,1,0,0,0
stratified,106,source_heldout,fe80::42:e4ff:fe9c:e170,0.7,1,0,0,0
stratified,106,source_heldout,fe80::42:e4ff:fe9c:e170,0.75,1,0,0,0
stratified,106,source_heldout,fe80::42:e4ff:fe9c:e170,0.8,1,0,0,0
