model,split_seed,domain,tau,tp,fp,fn,tn
tree,104,target,0.975,135775,67401,128164,15542
tree,104,target,0.99,135775,67401,128164,15542
tree,104,target,0.995,135775,67401,128164,15542
tree,104,target,0.999,135775,67401,128164,15542
rf,104,source_heldout,0.05,94571,743,3192,484
rf,104,source_heldout,0.1,94414,623,3349,604
rf,104,source_heldout,0.15,93634,497,4129,730
rf,104,source_heldout,0.2,93429,409,4334,818
rf,104,source_heldout,0.25,79619,353,18144,874
rf,104,source_heldout,0.3,76617,305,21146,922
rf,104,source_heldout,0.35,76305,259,21458,968
rf,104,source_heldout,0.4,74998,225,22765,1002
rf,104,source_heldout,0.45,74270,203,23493,1024
rf,104,source_heldout,0.5,73105,188,24658,1039
rf,104,source_heldout,0.55,69861,150,27902,1077
rf,104,source_heldout,0.6,68487,118,29276,1109
rf,104,source_heldout,0.65,67935,83,29828,1144
rf,104,source_heldout,0.7,66268,63,31495,1164
rf,104,source_heldout,0.75,57994,54,39769,1173
rf,104,source_heldout,0.8,55961,31,41802,1196
rf,104,source_heldout,0.85,48349,21,49414,1206
rf,104,source_heldout,0.9,44131,8,53632,1219
rf,104,source_heldout,0.95,16035,3,81728,1224
rf,104,source_heldout,0.975,13535,2,84228,1225
rf,104,source_heldout,0.99,11126,0,86637,1227
rf,104,source_heldout,0.995,9675,0,88088,1227
rf,104,source_heldout,0.999,7234,0,90529,1227
rf,104,target,0.05,222204,79483,41735,3460
rf,104,target,0.1,213410,78745,50529,4198
rf,104,target,0.15,199218,75818,64721,7125
rf,104,target,0.2,193902,75032,70037,7911
rf,104,target,0.25,189883,73921,74056,9022
rf,104,target,0.3,189186,71443,74753,11500
rf,104,target,0.35,189120,70086,74819,12857
rf,104,target,0.4,167719,69368,96220,13575
rf,104,target,0.45,167602,69136,96337,13807
rf,104,target,0.5,160938,67696,103001,15247
rf,104,target,0.55,157898,67107,106041,15836
rf,104,target,0.6,136195,66022,127744,16921
rf,104,target,0.65,128614,64927,135325,18016
rf,104,target,0.7,125767,64039,138172,18904
rf,104,target,0.75,109231,59370,154708,23573
rf,104,target,0.8,98149,53567,165790,29376
rf,104,target,0.85,67604,45819,196335,37124
rf,104,target,0.9,2568,2100,261371,80843
rf,104,target,0.95,21,66,263918,82877
rf,104,target,0.975,8,23,263931,82920
rf,104,target,0.99,7,5,263932,82938
rf,104,target,0.995,5,2,263934,82941
rf,104,target,0.999,0,0,263939,82943
xgboost,104,source_heldout,0.05,92564,348,5199,879
xgboost,104,source_heldout,0.1,91362,253,6401,974
xgboost,104,source_heldout,0.15,88415,187,9348,1040
xgboost,104,source_heldout,0.2,78166,149,19597,1078
xgboost,104,source_heldout,0.25,74851,125,22912,1102
xgboost,104,source_heldout,0.3,74258,116,23505,1111
xgboost,104,source_heldout,0.35,73936,109,23827,1118
xgboost,104,source_heldout,0.4,73398,80,24365,1147
xgboost,104,source_heldout,0.45,72521,64,25242,1163
xgboost,104,source_heldout,0.5,72266,53,25497,1174
xgboost,104,source_heldout,0.55,72041,48,25722,1179
xgboost,104,source_heldout,0.6,71848,44,25915,1183
xgboost,104,source_heldout,0.65,71411,37,26352,1190
xgboost,104,source_heldout,0.7,68589,35,29174,1192
xgboost,104,source_heldout,0.75,64688,27,33075,1200
xgboost,104,source_heldout,0.8,64172,20,33591,1207
xgboost,104,source_heldout,0.85,62302,17,35461,1210
xgboost,104,source_heldout,0.9,57060,9,40703,1218
xgboost,104,source_heldout,0.95,28966,6,68797,1221
xgboost,104,source_heldout,0.975,23744,1,74019,1226
xgboost,104,source_heldout,0.99,21617,0,76146,1227
xgboost,104,source_heldout,0.995,15110,0,82653,1227
xgboost,104,source_heldout,0.999,11758,0,86005,1227
xgboost,104,target,0.05,198159,72851,65780,10092
xgboost,104,target,0.1,189163,70552,74776,12391
xgboost,104,target,0.15,187664,69330,76275,13613
xgboost,104,target,0.2,187381,69039,76558,13904
xgboost,104,target,0.25,187188,68755,76751,14188
xgboost,104,target,0.3,186486,68406,77453,14537
xgboost,104,target,0.35,185759,68202,78180,14741
xgboost,104,target,0.4,185677,67797,78262,15146
xgboost,104,target,0.45,181003,67170,82936,15773
xgboost,104,target,0.5,180947,67123,82992,15820
xgboost,104,target,0.55,180812,67004,83127,15939
xgboost,104,target,0.6,177958,66941,85981,16002
xgboost,104,target,0.65,177277,66786,86662,16157
xgboost,104,target,0.7,176183,66548,87756,16395
xgboost,104,target,0.75,170518,65946,93421,16997
xgboost,104,target,0.8,164155,65568,99784,17375
xgboost,104,target,0.85,160162,65104,103777,17839
xgboost,104,target,0.9,132392,63676,131547,19267
xgboost,104,target,0.95,102141,55293,161798,27650
xgboost,104,target,0.975,92370,49558,171569,33385
xgboost,104,target,0.99,62426,38042,201513,44901
xgboost,104,target,0.995,22770,12397,241169,70546
xgboost,104,target,0.999,3305,390,260634,82553
hgb,104,source_heldout,0.05,92632,391,5131,836
hgb,104,source_heldout,0.1,76311,272,21452,955
hgb,104,source_heldout,0.15,75510,213,22253,1014
hgb,104,source_heldout,0.2,75164,183,22599,1044
hgb,104,source_heldout,0.25,74960,164,22803,1063
hgb,104,source_heldout,0.3,74294,131,23469,1096
hgb,104,source_heldout,0.35,73354,119,24409,1108
hgb,104,source_heldout,0.4,73140,103,24623,1124
hgb,104,source_heldout,0.45,72844,92,24919,1135
hgb,104,source_heldout,0.5,72380,77,25383,1150
hgb,104,source_heldout,0.55,72074,63,25689,1164
hgb,104,source_heldout,0.6,71563,48,26200,1179
hgb,104,source_heldout,0.65,66354,34,31409,1193
hgb,104,source_heldout,0.7,50530,31,47233,1196
hgb,104,source_heldout,0.75,45191,23,52572,1204
hgb,104,source_heldout,0.8,44502,19,53261,1208
hgb,104,source_heldout,0.85,43277,13,54486,1214
hgb,104,source_heldout,0.9,39823,7,57940,1220
hgb,104,source_heldout,0.95,33179,5,64584,1222
hgb,104,source_heldout,0.975,32256,3,65507,1224
hgb,104,source_heldout,0.99,25156,1,72607,1226
hgb,104,source_heldout,0.995,20891,0,76872,1227
hgb,104,source_heldout,0.999,15740,0,82023,1227
hgb,104,target,0.05,201305,73219,62634,9724
hgb,104,target,0.1,198269,70103,65670,12840
hgb,104,target,0.15,197401,69203,66538,13740
hgb,104,target,0.2,194437,69005,69502,13938
hgb,104,target,0.25,194184,68719,69755,14224
hgb,104,target,0.3,192768,68644,71171,14299
hgb,104,target,0.35,192729,68541,71210,14402
hgb,104,target,0.4,192627,68359,71312,14584
hgb,104,target,0.45,192602,68193,71337,14750
hgb,104,target,0.5,192569,68071,71370,14872
hgb,104,target,0.55,192531,67999,71408,14944
hgb,104,target,0.6,192448,67960,71491,14983
hgb,104,target,0.65,192341,67886,71598,15057
hgb,104,target,0.7,190905,67792,73034,15151
hgb,104,target,0.75,186622,67573,77317,15370
hgb,104,target,0.8,180165,67336,83774,15607
hgb,104,target,0.85,173319,66997,90620,15946
hgb,104,target,0.9,168556,66682,95383,16261
hgb,104,target,0.95,146241,66423,117698,16520
hgb,104,target,0.975,138796,64895,125143,18048
hgb,104,target,0.99,136248,63902,127691,19041
hgb,104,target,0.995,127533,62655,136406,20288
hgb,104,target,0.999,89515,50080,174424,32863
mlp,104,source_heldout,0.05,96071,698,1692,529
mlp,104,source_heldout,0.1,95127,535,2636,692
mlp,104,source_heldout,0.15,94831,416,2932,811
mlp,104,source_heldout,0.2,94658,356,3105,871
mlp,104,source_heldout,0.25,94419,332,3344,895
mlp,104,source_heldout,0.3,93247,282,4516,945
mlp,104,source_heldout,0.35,90953,167,6810,1060
mlp,104,source_heldout,0.4,89938,139,7825,1088
mlp,104,source_heldout,0.45,89087,118,8676,1109
mlp,104,source_heldout,0.5,88209,108,9554,1119
mlp,104,source_heldout,0.55,87880,94,9883,1133
mlp,104,source_heldout,0.6,87472,81,10291,1146
mlp,104,source_heldout,0.65,87044,78,10719,1149
mlp,104,source_heldout,0.7,77563,61,20200,1166
mlp,104,source_heldout,0.75,71825,42,25938,1185
mlp,104,source_heldout,0.8,69862,36,27901,1191
mlp,104,source_heldout,0.85,65178,32,32585,1195
mlp,104,source_heldout,0.9,61869,28,35894,1199
mlp,104,source_heldout,0.95,60184,18,37579,1209
mlp,104,source_heldout,0.975,58497,10,39266,1217
mlp,104,source_heldout,0.99,45521,9,52242,1218
mlp,104,source_heldout,0.995,9408,9,88355,1218
mlp,104,source_heldout,0.999,1404,9,96359,1218
mlp,104,target,0.05,218036,77883,45903,5060
mlp,104,target,0.1,198021,72833,65918,10110
mlp,104,target,0.15,197950,69838,65989,13105
mlp,104,target,0.2,197727,69119,66212,13824
mlp,104,target,0.25,197629,68899,66310,14044
mlp,104,target,0.3,197580,68470,66359,14473
mlp,104,target,0.35,197460,68282,66479,14661
mlp,104,target,0.4,196808,67870,67131,15073
mlp,104,target,0.45,192243,67421,71696,15522
mlp,104,target,0.5,190359,66740,73580,16203
mlp,104,target,0.55,189224,66634,74715,16309
mlp,104,target,0.6,165885,65527,98054,17416
mlp,104,target,0.65,157577,63944,106362,18999
mlp,104,target,0.7,155683,63718,108256,19225
mlp,104,target,0.75,137409,57948,126530,24995
mlp,104,target,0.8,133358,57524,130581,25419
mlp,104,target,0.85,105634,46323,158305,36620
mlp,104,target,0.9,59575,31693,204364,51250
mlp,104,target,0.95,3427,2846,260512,80097
mlp,104,target,0.975,34,124,263905,82819
mlp,104,target,0.99,0,81,263939,82862
mlp,104,target,0.995,0,72,263939,82871
mlp,104,target,0.999,0,46,263939,82897
majority,105,source_heldout,0.05,89098,99,0,0
majority,105,source_heldout,0.1,89098,99,0,0
majority,105,source_heldout,0.15,89098,99,0,0
majority,105,source_heldout,0.2,89098,99,0,0
majority,105,source_heldout,0.25,89098,99,0,0
majority,105,source_heldout,0.3,89098,99,0,0
majority,105,source_heldout,0.35,89098,99,0,0
majority,105,source_heldout,0.4,89098,99,0,0
majority,105,source_heldout,0.45,89098,99,0,0
majority,105,source_heldout,0.5,89098,99,0,0
majority,105,source_heldout,0.55,89098,99,0,0
majority,105,source_heldout,0.6,89098,99,0,0
majority,105,source_heldout,0.65,89098,99,0,0
majority,105,source_heldout,0.7,89098,99,0,0
majority,105,source_heldout,0.75,89098,99,0,0
majority,105,source_heldout,0.8,89098,99,0,0
majority,105,source_heldout,0.85,89098,99,0,0
majority,105,source_heldout,0.9,89098,99,0,0
majority,105,source_heldout,0.95,89098,99,0,0
majority,105,source_heldout,0.975,89098,99,0,0
majority,105,source_heldout,0.99,89098,99,0,0
majority,105,source_heldout,0.995,89098,99,0,0
majority,105,source_heldout,0.999,89098,99,0,0
majority,105,target,0.05,263939,82943,0,0
majority,105,target,0.1,263939,82943,0,0
majority,105,target,0.15,263939,82943,0,0
majority,105,target,0.2,263939,82943,0,0
majority,105,target,0.25,263939,82943,0,0
majority,105,target,0.3,263939,82943,0,0
majority,105,target,0.35,263939,82943,0,0
majority,105,target,0.4,263939,82943,0,0
majority,105,target,0.45,263939,82943,0,0
majority,105,target,0.5,263939,82943,0,0
majority,105,target,0.55,263939,82943,0,0
majority,105,target,0.6,263939,82943,0,0
majority,105,target,0.65,263939,82943,0,0
majority,105,target,0.7,263939,82943,0,0
majority,105,target,0.75,263939,82943,0,0
majority,105,target,0.8,263939,82943,0,0
majority,105,target,0.85,263939,82943,0,0
majority,105,target,0.9,263939,82943,0,0
majority,105,target,0.95,263939,82943,0,0
majority,105,target,0.975,263939,82943,0,0
majority,105,target,0.99,263939,82943,0,0
majority,105,target,0.995,263939,82943,0,0
majority,105,target,0.999,263939,82943,0,0
stratified,105,source_heldout,0.05,82315,91,6783,8
stratified,105,source_heldout,0.1,82315,91,6783,8
stratified,105,source_heldout,0.15,82315,91,6783,8
stratified,105,source_heldout,0.2,82315,91,6783,8
stratified,105,source_heldout,0.25,82315,91,6783,8
stratified,105,source_heldout,0.3,82315,91,6783,8
stratified,105,source_heldout,0.35,82315,91,6783,8
stratified,105,source_heldout,0.4,82315,91,6783,8
stratified,105,source_heldout,0.45,82315,91,6783,8
stratified,105,source_heldout,0.5,82315,91,6783,8
stratified,105,source_heldout,0.55,82315,91,6783,8
stratified,105,source_heldout,0.6,82315,91,6783,8
stratified,105,source_heldout,0.65,82315,91,6783,8
stratified,105,source_heldout,0.7,82315,91,6783,8
stratified,105,source_heldout,0.75,82315,91,6783,8
stratified,105,source_heldout,0.8,82315,91,6783,8
stratified,105,source_heldout,0.85,82315,91,6783,8
stratified,105,source_heldout,0.9,82315,91,6783,8
stratified,105,source_heldout,0.95,82315,91,6783,8
stratified,105,source_heldout,0.975,82315,91,6783,8
stratified,105,source_heldout,0.99,82315,91,6783,8
stratified,105,source_heldout,0.995,82315,91,6783,8
stratified,105,source_heldout,0.999,82315,91,6783,8
stratified,105,target,0.05,244006,76711,19933,6232
stratified,105,target,0.1,244006,76711,19933,6232
stratified,105,target,0.15,244006,76711,19933,6232
stratified,105,target,0.2,244006,76711,19933,6232
stratified,105,target,0.25,244006,76711,19933,6232
stratified,105,target,0.3,244006,76711,19933,6232
stratified,105,target,0.35,244006,76711,19933,6232
stratified,105,target,0.4,244006,76711,19933,6232
stratified,105,target,0.45,244006,76711,19933,6232
stratified,105,target,0.5,244006,76711,19933,6232
stratified,105,target,0.55,244006,76711,19933,6232
stratified,105,target,0.6,244006,76711,19933,6232
stratified,105,target,0.65,244006,76711,19933,6232
stratified,105,target,0.7,244006,76711,19933,6232
stratified,105,target,0.75,244006,76711,19933,6232
stratified,105,target,0.8,244006,76711,19933,6232
stratified,105,target,0.85,244006,76711,19933,6232
stratified,105,target,0.9,244006,76711,19933,6232
stratified,105,target,0.95,244006,76711,19933,6232
stratified,105,target,0.975,244006,76711,19933,6232
stratified,105,target,0.99,244006,76711,19933,6232
stratified,105,target,0.995,244006,76711,19933,6232
stratified,105,target,0.999,244006,76711,19933,6232
logreg,105,source_heldout,0.05,88981,58,117,41
logreg,105,source_heldout,0.1,88337,38,761,61
logreg,105,source_heldout,0.15,88304,28,794,71
logreg,105,source_heldout,0.2,87610,24,1488,75
logreg,105,source_heldout,0.25,86872,24,2226,75
logreg,105,source_heldout,0.3,86402,22,2696,77
logreg,105,source_heldout,0.35,86306,21,2792,78
logreg,105,source_heldout,0.4,86219,21,2879,78
logreg,105,source_heldout,0.45,86080,18,3018,81
logreg,105,source_heldout,0.5,82885,17,6213,82
logreg,105,source_heldout,0.55,82658,16,6440,83
logreg,105,source_heldout,0.6,82469,14,6629,85
logreg,105,source_heldout,0.65,82232,13,6866,86
logreg,105,source_heldout,0.7,81826,13,7272,86
logreg,105,source_heldout,0.75,59465,12,29633,87
logreg,105,source_heldout,0.8,58496,12,30602,87
logreg,105,source_heldout,0.85,54585,12,34513,87
logreg,105,source_heldout,0.9,50459,12,38639,87
logreg,105,source_heldout,0.95,3476,11,85622,88
logreg,105,source_heldout,0.975,2937,10,86161,89
logreg,105,source_heldout,0.99,1275,8,87823,91
logreg,105,source_heldout,0.995,915,8,88183,91
logreg,105,source_heldout,0.999,503,4,88595,95
logreg,105,target,0.05,252284,74884,11655,8059
logreg,105,target,0.1,211590,69320,52349,13623
logreg,105,target,0.15,183740,60818,80199,22125
logreg,105,target,0.2,144490,53255,119449,29688
logreg,105,target,0.25,127391,44763,136548,38180
logreg,105,target,0.3,111737,36523,152202,46420
logreg,105,target,0.35,99111,28717,164828,54226
logreg,105,target,0.4,87058,20955,176881,61988
logreg,105,target,0.45,80959,16643,182980,66300
logreg,105,target,0.5,74017,11496,189922,71447
logreg,105,target,0.55,68690,9403,195249,73540
logreg,105,target,0.6,67437,8592,196502,74351
logreg,105,target,0.65,46647,4378,217292,78565
logreg,105,target,0.7,45593,3637,218346,79306
logreg,105,target,0.75,22097,1461,241842,81482
logreg,105,target,0.8,8546,1323,255393,81620
logreg,105,target,0.85,8535,1025,255404,81918
logreg,105,target,0.9,8439,533,255500,82410
logreg,105,target,0.95,0,48,263939,82895
logreg,105,target,0.975,0,27,263939,82916
logreg,105,target,0.99,0,27,263939,82916
logreg,105,target,0.995,0,23,263939,82920
logreg,105,target,0.999,0,21,263939,82922
tree,105,source_heldout,0.05,72542,91,16556,8
tree,105,source_heldout,0.1,72063,60,17035,39
tree,105,source_heldout,0.15,67627,37,21471,62
tree,105,source_heldout,0.2,67602,34,21496,65
tree,105,source_heldout,0.25,64850,30,24248,69
tree,105,source_heldout,0.3,64698,30,24400,69
tree,105,source_heldout,0.35,64698,30,24400,69
tree,105,source_heldout,0.4,64695,27,24403,72
tree,105,source_heldout,0.45,64695,27,24403,72
tree,105,source_heldout,0.5,64695,27,24403,72
tree,105,source_heldout,0.55,64695,27,24403,72
tree,105,source_heldout,0.6,64256,27,24842,72
tree,105,source_heldout,0.65,64256,27,24842,72
tree,105,source_heldout,0.7,64256,27,24842,72
tree,105,source_heldout,0.75,64256,27,24842,72
tree,105,source_heldout,0.8,64256,27,24842,72
tree,105,source_heldout,0.85,63167,27,25931,72
tree,105,source_heldout,0.9,62954,27,26144,72
tree,105,source_heldout,0.95,62952,27,26146,72
tree,105,source_heldout,0.975,62952,27,26146,72
tree,105,source_heldout,0.99,61223,27,27875,72
tree,105,source_heldout,0.995,57222,27,31876,72
tree,105,source_heldout,0.999,57222,27,31876,72
tree,105,target,0.05,163143,46421,100796,36522
tree,105,target,0.1,162672,45154,101267,37789
tree,105,target,0.15,138709,38194,125230,44749
tree,105,target,0.2,138513,38085,125426,44858
tree,105,target,0.25,138513,37572,125426,45371
tree,105,target,0.3,138513,37572,125426,45371
tree,105,target,0.35,138513,37572,125426,45371
tree,105,target,0.4,138501,37572,125438,45371
tree,105,target,0.45,138501,37572,125438,45371
tree,105,target,0.5,138501,37572,125438,45371
tree,105,target,0.55,138491,37571,125448,45372
tree,105,target,0.6,127125,37487,136814,45456
tree,105,target,0.65,127125,37487,136814,45456
tree,105,target,0.7,127125,37483,136814,45460
tree,105,target,0.75,127125,37483,136814,45460
tree,105,target,0.8,127125,37483,136814,45460
tree,105,target,0.85,127125,37479,136814,45464
tree,105,target,0.9,125740,37435,138199,45508
tree,105,target,0.95,125699,37335,138240,45608
tree,105,target,0.975,125699,37335,138240,45608
tree,105,target,0.99,125692,37325,138247,45618
tree,105,target,0.995,125692,37325,138247,45618
tree,105,target,0.999,125692,37325,138247,45618
rf,105,source_heldout,0.05,89096,89,2,10
rf,105,source_heldout,0.1,89066,78,32,21
rf,105,source_heldout,0.15,89022,72,76,27
rf,105,source_heldout,0.2,88990,69,108,30
rf,105,source_heldout,0.25,88888,63,210,36
rf,105,source_heldout,0.3,74926,56,14172,43
rf,105,source_heldout,0.35,73175,54,15923,45
rf,105,source_heldout,0.4,72266,50,16832,49
rf,105,source_heldout,0.45,72198,49,16900,50
rf,105,source_heldout,0.5,72040,45,17058,54
rf,105,source_heldout,0.55,71776,41,17322,58
rf,105,source_heldout,0.6,71424,37,17674,62
rf,105,source_heldout,0.65,71042,35,18056,64
rf,105,source_heldout,0.7,69783,25,19315,74
rf,105,source_heldout,0.75,65858,17,23240,82
rf,105,source_heldout,0.8,59250,10,29848,89
rf,105,source_heldout,0.85,58827,9,30271,90
rf,105,source_heldout,0.9,52427,5,36671,94
rf,105,source_heldout,0.95,46508,2,42590,97
rf,105,source_heldout,0.975,30666,0,58432,99
rf,105,source_heldout,0.99,7849,0,81249,99
rf,105,source_heldout,0.995,7050,0,82048,99
rf,105,source_heldout,0.999,6059,0,83039,99
rf,105,target,0.05,260803,82898,3136,45
rf,105,target,0.1,251501,82529,12438,414
rf,105,target,0.15,218138,79391,45801,3552
rf,105,target,0.2,212165,78811,51774,4132
rf,105,target,0.25,208968,77965,54971,4978
rf,105,target,0.3,202696,76753,61243,6190
rf,105,target,0.35,199457,75649,64482,7294
rf,105,target,0.4,198073,74871,65866,8072
rf,105,target,0.45,193520,73219,70419,9724
rf,105,target,0.5,190830,70161,73109,12782
rf,105,target,0.55,190369,68788,73570,14155
rf,105,target,0.6,181246,68167,82693,14776
rf,105,target,0.65,175145,67008,88794,15935
rf,105,target,0.7,145349,64650,118590,18293
rf,105,target,0.75,132859,61007,131080,21936
rf,105,target,0.8,112086,51605,151853,31338
rf,105,target,0.85,99130,48108,164809,34835
rf,105,target,0.9,30174,17148,233765,65795
rf,105,target,0.95,441,468,263498,82475
rf,105,target,0.975,73,19,263866,82924
rf,105,target,0.99,0,3,263939,82940
rf,105,target,0.995,0,0,263939,82943
rf,105,target,0.999,0,0,263939,82943
xgboost,105,source_heldout,0.05,89080,98,18,1
xgboost,105,source_heldout,0.1,88903,73,195,26
xgboost,105,source_heldout,0.15,87468,54,1630,45
xgboost,105,source_heldout,0.2,86689,43,2409,56
xgboost,105,source_heldout,0.25,85984,39,3114,60
xgboost,105,source_heldout,0.3,81680,29,7418,70
xgboost,105,source_heldout,0.35,78749,27,10349,72
xgboost,105,source_heldout,0.4,72755,26,16343,73
xgboost,105,source_heldout,0.45,72719,24,16379,75
xgboost,105,source_heldout,0.5,71989,23,17109,76
xgboost,105,source_heldout,0.55,71826,20,17272,79
xgboost,105,source_heldout,0.6,71603,16,17495,83
xgboost,105,source_heldout,0.65,71295,13,17803,86
xgboost,105,source_heldout,0.7,70939,13,18159,86
xgboost,105,source_heldout,0.75,70081,12,19017,87
xgboost,105,source_heldout,0.8,69006,10,20092,89
xgboost,105,source_heldout,0.85,66082,9,23016,90
xgboost,105,source_heldout,0.9,65615,6,23483,93
xgboost,105,source_heldout,0.95,64873,2,24225,97
xgboost,105,source_heldout,0.975,61656,0,27442,99
xgboost,105,source_heldout,0.99,29682,0,59416,99
xgboost,105,source_heldout,0.995,16329,0,72769,99
xgboost,105,source_heldout,0.999,11269,0,77829,99
xgboost,105,target,0.05,230146,79178,33793,3765
xgboost,105,target,0.1,220530,77770,43409,5173
xgboost,105,target,0.15,198160,73276,65779,9667
xgboost,105,target,0.2,196134,70317,67805,12626
xgboost,105,target,0.25,195886,69487,68053,13456
xgboost,105,target,0.3,195815,69054,68124,13889
xgboost,105,target,0.35,193668,68869,70271,14074
xgboost,105,target,0.4,193072,68541,70867,14402
xgboost,105,target,0.45,189251,68481,74688,14462
xgboost,105,target,0.5,188745,68254,75194,14689
xgboost,105,target,0.55,188025,67983,75914,14960
xgboost,105,target,0.6,185508,67720,78431,15223
xgboost,105,target,0.65,183041,67275,80898,15668
xgboost,105,target,0.7,178763,66946,85176,15997
xgboost,105,target,0.75,168222,66463,95717,16480
xgboost,105,target,0.8,166308,66190,97631,16753
xgboost,105,target,0.85,160176,63389,103763,19554
xgboost,105,target,0.9,139569,55136,124370,27807
xgboost,105,target,0.95,97828,36099,166111,46844
xgboost,105,target,0.975,49361,9340,214578,73603
xgboost,105,target,0.99,5414,1232,258525,81711
xgboost,105,target,0.995,3545,768,260394,82175
xgboost,105,target,0.999,9,0,263930,82943
hgb,105,source_heldout,0.05,88626,97,472,2
hgb,105,source_heldout,0.1,74653,84,14445,15
hgb,105,source_heldout,0.15,72579,41,16519,58
hgb,105,source_heldout,0.2,72458,38,16640,61
hgb,105,source_heldout,0.25,72229,34,16869,65
hgb,105,source_heldout,0.3,72052,32,17046,67
hgb,105,source_heldout,0.35,71898,31,17200,68
hgb,105,source_heldout,0.4,71738,25,17360,74
hgb,105,source_heldout,0.45,71411,24,17687,75
hgb,105,source_heldout,0.5,71251,24,17847,75
hgb,105,source_heldout,0.55,71075,24,18023,75
hgb,105,source_heldout,0.6,70742,21,18356,78
hgb,105,source_heldout,0.65,70457,20,18641,79
hgb,105,source_heldout,0.7,69591,17,19507,82
hgb,105,source_heldout,0.75,69211,11,19887,88
hgb,105,source_heldout,0.8,68947,7,20151,92
hgb,105,source_heldout,0.85,67561,5,21537,94
hgb,105,source_heldout,0.9,66760,3,22338,96
hgb,105,source_heldout,0.95,62329,0,26769,99
hgb,105,source_heldout,0.975,59647,0,29451,99
hgb,105,source_heldout,0.99,27748,0,61350,99
hgb,105,source_heldout,0.995,24493,0,64605,99
hgb,105,source_heldout,0.999,12972,0,76126,99
hgb,105,target,0.05,228927,79666,35012,3277
hgb,105,target,0.1,219564,78269,44375,4674
hgb,105,target,0.15,198017,73601,65922,9342
hgb,105,target,0.2,197618,70949,66321,11994
hgb,105,target,0.25,197511,69976,66428,12967
hgb,105,target,0.3,197358,69523,66581,13420
hgb,105,target,0.35,197007,69396,66932,13547
hgb,105,target,0.4,194365,69097,69574,13846
hgb,105,target,0.45,194352,68816,69587,14127
hgb,105,target,0.5,193716,68705,70223,14238
hgb,105,target,0.55,189967,68464,73972,14479
hgb,105,target,0.6,188095,68300,75844,14643
hgb,105,target,0.65,186313,67862,77626,15081
hgb,105,target,0.7,184216,67659,79723,15284
hgb,105,target,0.75,182645,67212,81294,15731
hgb,105,target,0.8,179505,67073,84434,15870
hgb,105,target,0.85,176646,66199,87293,16744
hgb,105,target,0.9,164798,65473,99141,17470
hgb,105,target,0.95,160864,65329,103075,17614
hgb,105,target,0.975,159888,65181,104051,17762
hgb,105,target,0.99,134218,49133,129721,33810
hgb,105,target,0.995,73707,26889,190232,56054
hgb,105,target,0.999,7710,2689,256229,80254
mlp,105,source_heldout,0.05,89044,90,54,9
mlp,105,source_heldout,0.1,88957,67,141,32
mlp,105,source_heldout,0.15,88221,49,877,50
mlp,105,source_heldout,0.2,88152,38,946,61
mlp,105,source_heldout,0.25,88102,34,996,65
mlp,105,source_heldout,0.3,88028,31,1070,68
mlp,105,source_heldout,0.35,87911,30,1187,69
mlp,105,source_heldout,0.4,87701,23,1397,76
mlp,105,source_heldout,0.45,87540,16,1558,83
mlp,105,source_heldout,0.5,87377,16,1721,83
mlp,105,source_heldout,0.55,87217,16,1881,83
mlp,105,source_heldout,0.6,86938,16,2160,83
mlp,105,source_heldout,0.65,86504,16,2594,83
mlp,105,source_heldout,0.7,85153,15,3945,84
mlp,105,source_heldout,0.75,84336,11,4762,88
mlp,105,source_heldout,0.8,83618,11,5480,88
mlp,105,source_heldout,0.85,69511,11,19587,88
mlp,105,source_heldout,0.9,65927,10,23171,89
mlp,105,source_heldout,0.95,63999,9,25099,90
mlp,105,source_heldout,0.975,62872,9,26226,90
mlp,105,source_heldout,0.99,61606,8,27492,91
mlp,105,source_heldout,0.995,58278,7,30820,92
mlp,105,source_heldout,0.999,17383,7,71715,92
mlp,105,target,0.05,218499,77323,45440,5620
mlp,105,target,0.1,217754,76619,46185,6324
mlp,105,target,0.15,197859,72546,66080,10397
mlp,105,target,0.2,197811,69418,66128,13525
mlp,105,target,0.25,197735,69067,66204,13876
mlp,105,target,0.3,197720,68739,66219,14204
mlp,105,target,0.35,197535,68321,66404,14622
mlp,105,target,0.4,197509,68230,66430,14713
mlp,105,target,0.45,197469,67644,66470,15299
mlp,105,target,0.5,197447,67575,66492,15368
mlp,105,target,0.55,197407,67432,66532,15511
mlp,105,target,0.6,197390,67248,66549,15695
mlp,105,target,0.65,197337,67072,66602,15871
mlp,105,target,0.7,196997,66938,66942,16005
mlp,105,target,0.75,194188,66871,69751,16072
mlp,105,target,0.8,190595,66807,73344,16136
mlp,105,target,0.85,184789,66372,79150,16571
mlp,105,target,0.9,180085,66328,83854,16615
mlp,105,target,0.95,155036,66179,108903,16764
mlp,105,target,0.975,148886,66159,115053,16784
mlp,105,target,0.99,144898,65153,119041,17790
mlp,105,target,0.995,118861,53410,145078,29533
mlp,105,target,0.999,18332,621,245607,82322
majority,106,source_heldout,0.05,84344,3451,0,0
majority,106,source_heldout,0.1,84344,3451,0,0
majority,106,source_heldout,0.15,84344,3451,0,0
majority,106,source_heldout,0.2,84344,3451,0,0
majority,106,source_heldout,0.25,84344,3451,0,0
majority,106,source_heldout,0.3,84344,3451,0,0
majority,106,source_heldout,0.35,84344,3451,0,0
majority,106,source_heldout,0.4,84344,3451,0,0
majority,106,source_heldout,0.45,84344,3451,0,0
