model,split_seed,tau,pi,lambda_b,alerts_per_hour,true_alerts_per_hour,false_alerts_per_hour,alerts_per_day,alerts_per_100k_benign,ppv,npv,fdr,missed_attacks_per_hour,recall,fpr,precision_corpus
xgboost,116,0.2,0.0003,240000.0,56126.54016492336,68.14600433941841,56058.39416058394,1347036.9639581607,23386.0584020514,0.001214149387066739,0.9999789307021181,0.9987858506129332,3.8756021425261693,0.9461883408071748,0.23357664233576642,0.9295154185022027
xgboost,116,0.2,0.001,240000.0,56285.706674891975,227.31251430803,56058.39416058394,1350856.9601974073,23452.37778120499,0.004038547754601257,0.9999297232545366,0.9959614522453988,12.927725932210247,0.9461883408071748,0.23357664233576642,0.9295154185022027
xgboost,116,0.2,0.002,240000.0,56513.47472530082,455.0805647168777,56058.39416058394,1356323.3934072196,23547.281135542005,0.008052602798340061,0.9998593155805684,0.9919473972016599,25.88135913081771,0.9461883408071748,0.23357664233576642,0.9295154185022027
xgboost,116,0.2,0.003,240000.0,56741.69968253095,683.3055219470069,56058.39416058394,1361800.7923807427,23642.374867721228,0.012042387270210307,0.9997887766118664,0.9879576127297897,38.860977551488574,0.9461883408071748,0.23357664233576642,0.9295154185022027
xgboost,116,0.2,0.01,240000.0,58352.18407769225,2293.7899171083027,56058.39416058394,1400452.417864614,24313.41003237177,0.039309409808110464,0.9992912965264477,0.9606905901918895,130.45250713412162,0.9461883408071748,0.23357664233576642,0.9295154185022027
xgboost,116,0.2,0.03,240000.0,63081.6478243073,7023.25366372336,56058.39416058394,1513959.5477833753,26284.019926794706,0.1113359258351061,0.9978332184482207,0.8886640741648939,399.4267486477744,0.9461883408071748,0.23357664233576642,0.9295154185022027
xgboost,116,0.2,0.1,240000.0,81290.08324877528,25231.689088191328,56058.39416058394,1950961.9979706067,33870.868020323025,0.3103907399254813,0.9922591216645713,0.6896092600745187,1434.9775784753374,0.9461883408071748,0.23357664233576642,0.9295154185022027
xgboost,116,0.25,0.0001,240000.0,56080.94350071975,22.549340135807302,56058.39416058394,1345942.644017274,23367.05979196656,0.0004020856057016569,0.999992100489614,0.9995979143942983,1.4530601042166986,0.9394618834080718,0.23357664233576642,0.9290465631929047
xgboost,116,0.25,0.0003,240000.0,56126.055714655544,67.66155407160265,56058.39416058394,1347025.337151733,23385.856547773143,0.0012055283987101018,0.9999762971023083,0.9987944716012899,4.360052410341933,0.9394618834080718,0.23357664233576642,0.9290465631929047
xgboost,116,0.25,0.001,240000.0,56284.09070915045,225.69654856650374,56058.39416058394,1350818.1770196108,23451.70446214602,0.004009952825440438,0.9999209393558693,0.9959900471745595,14.543691673736506,0.9394618834080718,0.23357664233576642,0.9290465631929047
xgboost,116,0.25,0.002,240000.0,56510.23955540947,451.84539482552555,56058.39416058394,1356245.7493298273,23545.933148087275,0.007995814535213246,0.9998417328113554,0.9920041854647867,29.11652902216988,0.9394618834080718,0.23357664233576642,0.9290465631929047
xgboost,116,0.25,0.003,240000.0,56736.84206033701,678.4478997530708,56058.39416058394,1361684.2094480882,23640.350858473754,0.011957801582110841,0.9997623799622134,0.9880421984178892,43.71859974542458,0.9394618834080718,0.23357664233576642,0.9290465631929047
xgboost,116,0.25,0.01,240000.0,58335.87751430048,2277.4833537165377,56058.39416058394,1400061.0603432115,24306.61563095853,0.03904086902881052,0.999202779216396,0.9609591309711895,146.75907052588656,0.9394618834080718,0.23357664233576642,0.9290465631929047
xgboost,116,0.25,0.03,240000.0,63031.71948072633,6973.325320142389,56058.39416058394,1512761.2675374318,26263.216450302636,0.1106320020711901,0.9975630308017359,0.8893679979288099,449.35509222874543,0.9394618834080718,0.23357664233576642,0.9290465631929047
xgboost,116,0.25,0.1,240000.0,81110.71105146586,25052.316890881913,56058.39416058394,1946657.0652351805,33796.12960477744,0.30886570424695053,0.9912999301454245,0.6911342957530495,1614.349775784752,0.9394618834080718,0.23357664233576642,0.9290465631929047
xgboost,116,0.3,0.0001,240000.0,47321.765596087615,22.49552309491039,47299.2700729927,1135722.3743061027,19717.40233170317,0.00047537370619092525,0.9999921802820242,0.9995246262938091,1.5068771451136136,0.9372197309417041,0.19708029197080293,0.9393258426966292
xgboost,116,0.3,0.0003,240000.0,47366.7701436417,67.5000706489974,47299.2700729927,1136802.4834474009,19736.154226517378,0.0014250511581072687,0.9999765365198995,0.9985749488418927,4.521535832947191,0.9372197309417041,0.19708029197080293,0.9393258426966292
xgboost,116,0.3,0.001,240000.0,47524.42796631203,225.1578933193283,47299.2700729927,1140586.2711914887,19801.844985963347,0.004737729688801994,0.9999217378857347,0.995262270311198,15.082346920911933,0.9372197309417041,0.19708029197080293,0.9393258426966292
xgboost,116,0.3,0.002,240000.0,47750.037077854446,450.76700486174144,47299.2700729927,1146000.8898685067,19895.848782439352,0.009440139368411057,0.9998433312193667,0.990559860631589,30.19491898595395,0.9372197309417041,0.19708029197080293,0.9393258426966292
xgboost,116,0.3,0.003,240000.0,47976.09876534779,676.8286923550921,47299.2700729927,1151426.370368347,19990.04115222825,0.014107622540662943,0.9997647796000387,0.9858923774593371,45.337807143403275,0.9372197309417041,0.19708029197080293,0.9393258426966292
xgboost,116,0.3,0.01,240000.0,49571.31790557865,2272.0478325859494,47299.2700729927,1189711.6297338877,20654.715793991105,0.04583392027046063,0.9992108255965714,0.9541660797295394,152.19459165647498,0.9372197309417041,0.19708029197080293,0.9393258426966292
xgboost,116,0.3,0.03,240000.0,54255.95261194144,6956.682538948732,47299.2700729927,1302142.8626865945,22606.646921642263,0.12821971053951423,0.9975875872686323,0.8717802894604858,465.99787342240273,0.9372197309417041,0.19708029197080293,0.9393258426966292
xgboost,116,0.3,0.1,240000.0,72291.79623143814,24992.52615844544,47299.2700729927,1735003.1095545155,30121.581763099228,0.34571732148462964,0.9913870527374623,0.6542826785153704,1674.1405082212245,0.9372197309417041,0.19708029197080293,0.9393258426966292
xgboost,116,0.35000000000000003,0.0001,240000.0,47321.71177904672,22.441706054013473,47299.2700729927,1135721.0826971212,19717.379907936134,0.000474236987850264,0.999991901008644,0.9995257630121497,1.5606941860105286,0.9349775784753364,0.19708029197080293,0.9391891891891891
xgboost,116,0.35000000000000003,0.0003,240000.0,47366.60866021909,67.33858722639214,47299.2700729927,1136798.6078452582,19736.086941757956,0.0014216467915075064,0.9999756985588316,0.9985783532084925,4.683019255552448,0.9349775784753364,0.19708029197080293,0.9391891891891891
xgboost,116,0.35000000000000003,0.001,240000.0,47523.88931106486,224.61923807215288,47299.2700729927,1140573.3434655566,19801.620546277023,0.0047264489781532965,0.9999189430367856,0.9952735510218467,15.621002168087362,0.9349775784753364,0.19708029197080293,0.9391891891891891
xgboost,116,0.35000000000000003,0.002,240000.0,47748.958687890656,449.6886148979574,47299.2700729927,1145975.0085093756,19895.399453287777,0.009417767994425404,0.999837736813686,0.9905822320055746,31.273308949738027,0.9349775784753364,0.19708029197080293,0.9391891891891891
xgboost,116,0.35000000000000003,0.003,240000.0,47974.47955794982,675.2094849571134,47299.2700729927,1151387.5093907956,19989.36648247909,0.014074347260849544,0.9997563809180464,0.9859256527391504,46.957014541381966,0.9349775784753364,0.19708029197080293,0.9391891891891891
xgboost,116,0.35000000000000003,0.01,240000.0,49565.882384448065,2266.612311455361,47299.2700729927,1189581.1772267534,20652.450993520026,0.04572928398358424,0.9991826638329054,0.9542707160164158,157.63011278706338,0.9349775784753364,0.19708029197080293,0.9391891891891891
xgboost,116,0.35000000000000003,0.03,240000.0,54239.30983074778,6940.039757755075,47299.2700729927,1301743.4359379467,22599.71242947824,0.12795221361428216,0.9975016449233547,0.8720477863857179,482.64065461606003,0.9349775784753364,0.19708029197080293,0.9391891891891891
xgboost,116,0.35000000000000003,0.1,240000.0,72232.00549900167,24932.735426008967,47299.2700729927,1733568.13197604,30096.66895791736,0.3451757327484638,0.9910821906431463,0.6548242672515362,1733.931240657697,0.9349775784753364,0.19708029197080293,0.9391891891891891
xgboost,116,0.4,0.0001,240000.0,45569.77932744667,22.334071972219643,45547.44525547445,1093674.7038587201,18987.40805310278,0.00049010709074836,0.9999914204575172,0.9995098929092516,1.6683282678043583,0.9304932735426009,0.1897810218978102,0.9410430839002267
xgboost,116,0.4,0.0003,240000.0,45614.46087585563,67.01562038118162,45547.44525547445,1094747.061020535,19006.025364939847,0.0014691748865249424,0.999974256665146,0.998530825113475,5.005986100762963,0.9304932735426009,0.1897810218978102,0.9410430839002267
xgboost,116,0.4,0.001,240000.0,45770.98718305225,223.54192757780203,45547.44525547445,1098503.692393254,19071.244659605105,0.004883921919441875,0.9999141339188591,0.9951160780805581,16.69831266243822,0.9304932735426009,0.1897810218978102,0.9410430839002267
xgboost,116,0.4,0.002,240000.0,45994.97709044484,447.53183497038924,45547.44525547445,1103879.4501706762,19164.57378768535,0.009730015390384032,0.9998281105504546,0.990269984609616,33.430088877306176,0.9304932735426009,0.1897810218978102,0.9410430839002267
xgboost,116,0.4,0.003,240000.0,46219.416325635604,671.9710701611561,45547.44525547445,1109265.9918152546,19258.0901356815,0.014538718218050004,0.9997419294622186,0.98546128178195,50.195429337339355,0.9304932735426009,0.1897810218978102,0.9410430839002267
xgboost,116,0.4,0.01,240000.0,47803.186524668636,2255.741269194184,45547.44525547445,1147276.4765920471,19917.9943852786,0.04718809420853395,0.9991342090182925,0.952811905791466,168.5011550482402,0.9304932735426009,0.1897810218978102,0.9410430839002267
xgboost,116,0.4,0.03,240000.0,52454.19945084221,6906.75419536776,45547.44525547445,1258900.7868202128,21855.91643785092,0.13167209237156444,0.9973537968062377,0.8683279076284356,515.9262170033746,0.9304932735426009,0.1897810218978102,0.9410430839002267
xgboost,116,0.4,0.1,240000.0,70360.59921661047,24813.153961136024,45547.44525547445,1688654.3811986512,29316.916340254364,0.3526569449010353,0.9905580467806874,0.6473430550989647,1853.512705530642,0.9304932735426009,0.1897810218978102,0.9410430839002267
xgboost,116,0.45,0.0001,240000.0,45569.67169336488,22.226437890425814,45547.44525547445,1093672.120640757,18987.363205568698,0.00048774628090335944,0.9999908669437026,0.9995122537190967,1.7759623495981882,0.9260089686098655,0.1897810218978102,0.9407744874715261
xgboost,116,0.45,0.0003,240000.0,45614.137909010424,66.6926535359711,45547.44525547445,1094739.30981625,19005.890795421008,0.0014621048778562342,0.9999725958503474,0.9985378951221437,5.3289529459734775,0.9260089686098655,0.1897810218978102,0.9407744874715261
xgboost,116,0.45,0.001,240000.0,45769.9098725579,222.46461708345117,45547.44525547445,1098477.8369413896,19070.79578023246,0.00486049934777856,0.999908594678051,0.9951395006522215,17.775623156789074,0.9260089686098655,0.1897810218978102,0.9407744874715261
xgboost,116,0.45,0.002,240000.0,45992.82031051727,445.3750550428211,45547.44525547445,1103827.6874524145,19163.675129382194,0.009683577828798124,0.9998170229376986,0.9903164221712019,35.58686880487432,0.9260089686098655,0.1897810218978102,0.9407744874715261
xgboost,116,0.45,0.003,240000.0,46216.17791083965,668.7326553651988,45547.44525547445,1109188.2698601517,19256.740796183185,0.014469665939388567,0.9997252843240405,0.9855303340606114,53.433844133296745,0.9260089686098655,0.1897810218978102,0.9407744874715261
xgboost,116,0.45,0.01,240000.0,47792.31548240746,2244.8702269330074,45547.44525547445,1147015.571577779,19913.46478433644,0.046971363581648454,0.9990784030136894,0.9530286364183516,179.37219730941703,0.9260089686098655,0.1897810218978102,0.9407744874715261
xgboost,116,0.45,0.03,240000.0,52420.913888454896,6873.468632980445,45547.44525547445,1258101.9333229174,21842.04745352287,0.1311207326069576,0.9971835548509078,0.8688792673930423,549.2117793906892,0.9260089686098655,0.1897810218978102,0.9407744874715261
xgboost,116,0.45,0.1,240000.0,70241.01775173753,24693.572496263077,45547.44525547445,1685784.4260417006,29267.09072989064,0.3515548789959303,0.9899550074987502,0.6484451210040697,1973.094170403587,0.9260089686098655,0.1897810218978102,0.9407744874715261
xgboost,116,0.5,0.0001,240000.0,45569.510242242184,22.064986767735068,45547.44525547445,1093668.2458138124,18987.29593426758,0.0004842050452251995,0.9999900366741299,0.9995157949547748,1.9374134722889331,0.9192825112107623,0.1897810218978102,0.9403669724770642
xgboost,116,0.5,0.0003,240000.0,45613.65345874261,66.20820326815534,45547.44525547445,1094727.6830098226,19005.68894114275,0.001451499677131551,0.9999701046384933,0.9985485003228685,5.81340321378925,0.9192825112107623,0.1897810218978102,0.9403669724770642
xgboost,116,0.5,0.001,240000.0,45768.293906816376,220.8486513419249,45547.44525547445,1098439.053763593,19070.12246117349,0.004825363422800285,0.9999002859319098,0.9951746365771997,19.39158889831536,0.9192825112107623,0.1897810218978102,0.9403669724770642
xgboost,116,0.5,0.002,240000.0,45989.58514062592,442.1398851514689,45547.44525547445,1103750.043375022,19162.327141927464,0.009613913319711485,0.9998003919796429,0.9903860866802885,38.82203869622654,0.9192825112107623,0.1897810218978102,0.9403669724770642
xgboost,116,0.5,0.003,240000.0,46211.320288645715,663.8750331712627,45547.44525547445,1109071.6869274972,19254.716786935714,0.01436606937487521,0.9997003176559931,0.9856339306251248,58.291466327232826,0.9192825112107623,0.1897810218978102,0.9403669724770642
xgboost,116,0.5,0.01,240000.0,47776.008919015694,2228.563663541242,45547.44525547445,1146624.2140563766,19906.670382923206,0.04664608270897727,0.9989947056945887,0.9533539172910227,195.67876070118228,0.9192825112107623,0.1897810218978102,0.9403669724770642
xgboost,116,0.5,0.03,240000.0,52370.985544873925,6823.540289399473,45547.44525547445,1256903.6530769742,21821.2439770308,0.13029237885074252,0.9969283008620936,0.8697076211492575,599.1401229716612,0.9192825112107623,0.1897810218978102,0.9403669724770642
xgboost,116,0.5,0.1,240000.0,70061.6455544281,24514.20029895366,45547.44525547445,1681479.4933062745,29192.352314345044,0.3498947263508042,0.9890518240300475,0.6501052736491958,2152.4663677130047,0.9192825112107623,0.1897810218978102,0.9403669724770642
xgboost,116,0.55,0.0001,240000.0,43817.63160768304,22.011169726838155,43795.620437956204,1051623.158584393,18257.34650320127,0.0005023359072419306,0.9999898513462885,0.9994976640927581,1.991230513185848,0.9170403587443946,0.18248175182481752,0.9423963133640553
xgboost,116,0.55,0.0003,240000.0,43861.667157801756,66.04671984555009,43795.620437956204,1052680.0117872423,18275.694649084064,0.0015057959290040856,0.9999695485661132,0.9984942040709959,5.9748866363945075,0.9170403587443946,0.18248175182481752,0.9423963133640553
xgboost,116,0.55,0.001,240000.0,44015.930434050955,220.30999609474947,43795.620437956204,1056382.3304172228,18339.971014187897,0.00500523319448716,0.9998984313199258,0.9949947668055128,19.930244145490786,0.9170403587443946,0.18248175182481752,0.9423963133640553
xgboost,116,0.55,0.002,240000.0,44236.68193314389,441.0614951876848,43795.620437956204,1061680.3663954535,18431.95080547662,0.009970492268255407,0.9997966797877528,0.9900295077317446,39.90042866001061,0.9170403587443946,0.18248175182481752,0.9423963133640553
xgboost,116,0.55,0.003,240000.0,44457.876263729486,662.255825773284,43795.620437956204,1066989.0303295078,18524.115109887287,0.014896254194525678,0.9996947449092586,0.9851037458054743,59.91067372521152,0.9170403587443946,0.18248175182481752,0.9423963133640553
xgboost,116,0.55,0.01,240000.0,46018.74858036686,2223.1281424106537,43795.620437956204,1104449.9659288046,19174.478575152858,0.04830918290896582,0.9989760251717213,0.9516908170910342,201.11428183177068,0.9170403587443946,0.18248175182481752,0.9423963133640553
xgboost,116,0.55,0.03,240000.0,50602.51794616202,6806.897508205816,43795.620437956204,1214460.4307078884,21084.38247756751,0.13451697236584034,0.996871342364271,0.8654830276341596,615.7829041653184,0.9170403587443946,0.18248175182481752,0.9423963133640553
xgboost,116,0.55,0.1,240000.0,68250.03000447339,24454.409566517188,43795.620437956204,1638000.7201073612,28437.512501863916,0.3583062097542572,0.9888504455202722,0.6416937902457428,2212.257100149477,0.9170403587443946,0.18248175182481752,0.9423963133640553
xgboost,116,0.6000000000000001,0.0001,240000.0,43817.52397360125,21.903535645044325,43795.620437956204,1051620.57536643,18257.301655667186,0.0004998807248497325,0.9999893027762804,0.9995001192751503,2.0988645949796783,0.9125560538116592,0.18248175182481752,0.9421296296296297
xgboost,116,0.6000000000000001,0.0003,240000.0,43861.344190956544,65.72375300033957,43795.620437956204,1052672.260582957,18275.560079565224,0.0014984436572258696,0.999967902595493,0.9985015563427742,6.2978534816050225,0.9125560538116592,0.18248175182481752,0.9421296296296297
xgboost,116,0.6000000000000001,0.001,240000.0,44014.853123556604,219.2326856003986,43795.620437956204,1056356.4749653586,18339.52213481525,0.0049808796359033175,0.9998929417087742,0.9950191203640967,21.007554639841644,0.9125560538116592,0.18248175182481752,0.9421296296296297
xgboost,116,0.6000000000000001,0.002,240000.0,44234.525153216324,438.90471526011663,43795.620437956204,1061628.6036771918,18431.052147173465,0.009922220567302813,0.9997856918613165,0.9900777794326971,42.057208587578764,0.9125560538116592,0.18248175182481752,0.9421296296296297
xgboost,116,0.6000000000000001,0.003,240000.0,44454.63784893353,659.0174109773266,43795.620437956204,1066911.308374405,18522.76577038897,0.014824491726078394,0.9996782499430479,0.9851755082739216,63.149088521168906,0.9125560538116592,0.18248175182481752,0.9421296296296297
xgboost,116,0.6000000000000001,0.01,240000.0,46007.877538105684,2212.257100149477,43795.620437956204,1104189.0609145365,19169.9489742107,0.048084311177302004,0.9989207349183159,0.951915688822698,211.9853240929475,0.9125560538116592,0.18248175182481752,0.9421296296296297
xgboost,116,0.6000000000000001,0.03,240000.0,50569.2323837747,6773.611945818501,43795.620437956204,1213661.5772105928,21070.51349323946,0.13394729614270032,0.9967027833494777,0.8660527038572997,649.068466552633,0.9125560538116592,0.18248175182481752,0.9421296296296297
xgboost,116,0.6000000000000001,0.1,240000.0,68130.44853960045,24334.82810164424,43795.620437956204,1635130.7649504107,28387.68689150019,0.3571799191590491,0.9882548454532865,0.6428200808409509,2331.8385650224222,0.9125560538116592,0.18248175182481752,0.9421296296296297
xgboost,116,0.6500000000000001,0.0001,240000.0,42065.69915608301,21.903535645044325,42043.79562043796,1009576.7797459922,17527.374648367917,0.0005206982430928386,0.9999893974409733,0.9994793017569071,2.0988645949796783,0.9125560538116592,0.17518248175182483,0.9443155452436195
xgboost,116,0.6500000000000001,0.0003,240000.0,42109.5193734383,65.72375300033957,42043.79562043796,1010628.4649625192,17545.633072265955,0.0015607813619881062,0.9999681866342839,0.9984392186380119,6.2978534816050225,0.9125560538116592,0.17518248175182483,0.9443155452436195
xgboost,116,0.6500000000000001,0.001,240000.0,42263.02830603836,219.2326856003986,42043.79562043796,1014312.6793449207,17609.595127515982,0.005187339724282739,0.9998938890267491,0.9948126602757172,21.007554639841644,0.9125560538116592,0.17518248175182483,0.9443155452436195
xgboost,116,0.6500000000000001,0.002,240000.0,42482.70033569808,438.90471526011663,42043.79562043796,1019584.8080567538,17701.125139874195,0.010331375166641807,0.999787587990671,0.9896686248333582,42.057208587578764,0.9125560538116592,0.17518248175182483,0.9443155452436195
xgboost,116,0.6500000000000001,0.003,240000.0,42702.81303141529,659.0174109773266,42043.79562043796,1024867.512753967,17792.8387630897,0.015432646333919631,0.9996810963806558,0.9845673536660804,63.149088521168906,0.9125560538116592,0.17518248175182483,0.9443155452436195
xgboost,116,0.6500000000000001,0.01,240000.0,44256.05272058744,2212.257100149477,42043.79562043796,1062145.2652940985,18440.02196691143,0.049987673191657214,0.9989302757197815,0.9500123268083428,211.9853240929475,0.9125560538116592,0.17518248175182483,0.9443155452436195
xgboost,116,0.6500000000000001,0.03,240000.0,48817.40756625646,6773.611945818501,42043.79562043796,1171617.7815901549,20340.58648594019,0.13875402819424917,0.9967318668973328,0.8612459718057508,649.068466552633,0.9125560538116592,0.17518248175182483,0.9443155452436195
xgboost,116,0.6500000000000001,0.1,240000.0,66378.62372208221,24334.82810164424,42043.79562043796,1593086.969329973,27657.759884200917,0.36660639731746597,0.9883575747671188,0.633393602682534,2331.8385650224222,0.9125560538116592,0.17518248175182483,0.9443155452436195
xgboost,116,0.7000000000000001,0.0001,240000.0,40313.55143631937,21.580633399662837,40291.970802919706,967525.234471665,16797.313098466406,0.0005353195794161753,0.9999878736098754,0.9994646804205838,2.421766840361165,0.899103139013453,0.1678832116788321,0.9457547169811321
xgboost,116,0.7000000000000001,0.0003,240000.0,40356.72565538441,64.75485246470802,40291.970802919706,968561.4157292258,16815.302356410175,0.0016045616043696151,0.9999636144343245,0.9983954383956304,7.266754017236559,0.899103139013453,0.1678832116788321,0.9457547169811321
xgboost,116,0.7000000000000001,0.001,240000.0,40507.97155703705,216.00075411734605,40291.970802919706,972191.3173688892,16878.321482098774,0.00533230240406403,0.99987864011017,0.994667697595936,24.239486122894185,0.899103139013453,0.1678832116788321,0.9457547169811321
xgboost,116,0.7000000000000001,0.002,240000.0,40724.405178397115,432.43437547741223,40291.970802919706,977385.7242815308,16968.50215766547,0.010618555963754227,0.9997570665556069,0.9893814440362457,48.52754837028315,0.899103139013453,0.1678832116788321,0.9457547169811321
xgboost,116,0.7000000000000001,0.003,240000.0,40941.27296950916,649.3021665894545,40291.970802919706,982590.55126822,17058.863737295484,0.01585935461931092,0.9996352787715502,0.9841406453806891,72.864332909041,0.899103139013453,0.1678832116788321,0.9457547169811321
xgboost,116,0.7000000000000001,0.01,240000.0,42471.614776285656,2179.6439733659467,40291.970802919706,1019318.7546308558,17696.50615678569,0.051320016553337344,0.998776717996889,0.9486799834466626,244.5984508764777,0.899103139013453,0.1678832116788321,0.9457547169811321
xgboost,116,0.7000000000000001,0.03,240000.0,46965.726061576264,6673.755258656558,40291.970802919706,1127177.4254778302,19569.052525656778,0.14209841555321998,0.9962639103435446,0.85790158444678,748.925153714576,0.899103139013453,0.1678832116788321,0.9457547169811321
xgboost,116,0.7000000000000001,0.1,240000.0,64268.05450994511,23976.08370702541,40291.970802919706,1542433.3082386828,26778.356045810466,0.37306378557507525,0.9867065147780861,0.6269362144249248,2690.582959641254,0.899103139013453,0.1678832116788321,0.9457547169811321
xgboost,116,0.7500000000000001,0.0001,240000.0,40313.33616815578,21.365365236075178,40291.970802919706,967520.0680357388,16797.223403398242,0.0005299825632628256,0.9999867957227638,0.9994700174367371,2.637035003948825,0.8901345291479821,0.1678832116788321,0.9452380952380952
xgboost,116,0.7500000000000001,0.0003,240000.0,40356.07972169399,64.108918774287,40291.970802919706,968545.9133206557,16815.0332173725,0.0015885814285331668,0.9999603802899609,0.9984114185714669,7.912687707657588,0.8901345291479821,0.1678832116788321,0.9452380952380952
xgboost,116,0.7500000000000001,0.001,240000.0,40505.81693604835,213.84613312864434,40291.970802919706,972139.6064651604,16877.42372335348,0.005279393166326462,0.9998678539899385,0.9947206068336736,26.394107111595897,0.8901345291479821,0.1678832116788321,0.9452380952380952
xgboost,116,0.7500000000000001,0.002,240000.0,40720.091618541985,428.120815622276,40291.970802919706,977282.1988450077,16966.70484105916,0.010513748830253864,0.9997354781837671,0.9894862511697461,52.84110822541944,0.8901345291479821,0.1678832116788321,0.9452380952380952
xgboost,116,0.7500000000000001,0.003,240000.0,40934.79613991725,642.8253369975397,40291.970802919706,982435.107358014,17056.165058298855,0.01570364085362315,0.9996028719815564,0.9842963591463768,79.34116250095576,0.8901345291479821,0.1678832116788321,0.9452380952380952
xgboost,116,0.7500000000000001,0.01,240000.0,42449.8726917633,2157.901888843593,40291.970802919706,1018796.9446023193,17687.446954901377,0.05083411920955651,0.9986681266416534,0.9491658807904435,266.3405353988314,0.8901345291479821,0.1678832116788321,0.9452380952380952
xgboost,116,0.7500000000000001,0.03,240000.0,46899.154936801635,6607.1841338819295,40291.970802919706,1125579.7184832392,19541.31455700068,0.14088066496689242,0.9959331640686291,0.8591193350331076,815.4962784892052,0.8901345291479821,0.1678832116788321,0.9452380952380952
xgboost,116,0.7500000000000001,0.1,240000.0,64028.891580199226,23736.92077727952,40291.970802919706,1536693.3979247813,26678.704825083012,0.3707220317494939,0.9855419558957504,0.6292779682505061,2929.7458893871444,0.8901345291479821,0.1678832116788321,0.9452380952380952
xgboost,116,0.8,0.0001,240000.0,40313.120899992195,21.15009707248752,40291.970802919706,967514.9015998127,16797.133708330082,0.0005246454901111765,0.999985717837976,0.9994753545098888,2.8523031675364847,0.8811659192825112,0.1678832116788321,0.9447115384615384
xgboost,116,0.8,0.0003,240000.0,40355.433788003575,63.46298508386597,40291.970802919706,968530.4109120858,16814.76407833482,0.0015726007411356723,0.9999571461665174,0.9984273992588644,8.558621398078618,0.8811659192825112,0.1678832116788321,0.9447115384615384
xgboost,116,0.8,0.001,240000.0,40503.66231505965,211.69151213994263,40291.970802919706,972087.8955614315,16876.525964608187,0.005226478299500184,0.9998570681024135,0.9947735217004998,28.54872810029761,0.8811659192825112,0.1678832116788321,0.9447115384615384
xgboost,116,0.8,0.002,240000.0,40715.77805868685,423.8072557671397,40291.970802919706,977178.6734084843,16964.907524452854,0.0104089194895471,0.9997138907442493,0.9895910805104529,57.15466808055574,0.8811659192825112,0.1678832116788321,0.9447115384615384
xgboost,116,0.8,0.003,240000.0,40928.31931032533,636.3485074056249,40291.970802919706,982279.6634478079,17053.466379302223,0.015547877805113975,0.9995704672926609,0.984452122194886,85.81799209287054,0.8811659192825112,0.1678832116788321,0.9447115384615384
xgboost,116,0.8,0.01,240000.0,42428.13060724094,2136.1598043212393,40291.970802919706,1018275.1345737826,17678.38775301706,0.05034772387442105,0.9985595588969011,0.9496522761255789,288.08261992118497,0.8811659192825112,0.1678832116788321,0.9447115384615384
xgboost,116,0.8,0.03,240000.0,46832.583812027005,6540.6130091073,40291.970802919706,1123982.0114886481,19513.576588344586,0.139659452388096,0.9956026373274985,0.860340547611904,882.0674032638344,0.8811659192825112,0.1678832116788321,0.9447115384615384
xgboost,116,0.8,0.1,240000.0,63789.72865045334,23497.75784753363,40291.970802919706,1530953.4876108803,26579.053604355562,0.3683627183350095,0.984380142710554,0.6316372816649904,3168.9088191330343,0.8811659192825112,0.1678832116788321,0.9447115384615384
xgboost,116,0.8500000000000001,0.0001,240000.0,38561.026997269466,20.881011868002943,38540.14598540146,925464.6479344672,16067.094582195608,0.00054150559500092,0.999984506391977,0.9994584944049991,3.12138837202106,0.8699551569506726,0.16058394160583941,0.9463414634146341
xgboost,116,0.8500000000000001,0.0003,240000.0,38602.8015533723,62.655567970839684,38540.14598540146,926467.2372809353,16084.500647238458,0.001623083440827785,0.999953511317964,0.9983769165591723,9.366038511104904,0.8699551569506726,0.16058394160583941,0.9463414634146341
xgboost,116,0.8500000000000001,0.001,240000.0,38749.14422130553,208.9982359040655,38540.14598540146,929979.4613113326,16145.476758877301,0.0053936219780862035,0.9998449459804752,0.9946063780219138,31.242004336174748,0.8699551569506726,0.16058394160583941,0.9463414634146341
xgboost,116,0.8500000000000001,0.002,240000.0,38958.56129134968,418.41530594821927,38540.14598540146,935005.4709923924,16232.7338713957,0.010740009181014695,0.9996896294520948,0.9892599908189853,62.546617899476104,0.8699551569506726,0.16058394160583941,0.9463414634146341
xgboost,116,0.8500000000000001,0.003,240000.0,39168.398455817194,628.2524704157314,38540.14598540146,940041.5629396127,16320.166023257163,0.016039779393186418,0.9995340497476464,0.9839602206068135,93.91402908276402,0.8699551569506726,0.16058394160583941,0.9463414634146341
xgboost,116,0.8500000000000001,0.01,240000.0,40649.128184069756,2108.9821986682973,38540.14598540146,975579.0764176741,16937.136743362396,0.05188259362213824,0.9984375663631201,0.9481174063778618,315.26022557412705,0.8699551569506726,0.16058394160583941,0.9463414634146341
xgboost,116,0.8500000000000001,0.03,240000.0,44997.54508854047,6457.399103139013,38540.14598540146,1079941.0821249713,18748.977120225198,0.14350558659217877,0.9952314157642138,0.8564944134078212,965.281309232121,0.8699551569506726,0.16058394160583941,0.9463414634146341
xgboost,116,0.8500000000000001,0.1,240000.0,61738.95017075272,23198.804185351266,38540.14598540146,1481734.8040980655,25724.56257114697,0.37575637618051233,0.9830776307831228,0.6242436238194877,3467.862481315397,0.8699551569506726,0.16058394160583941,0.9463414634146341
